candidate_id,candidate_origin,parent_id,canonical_smiles,scaffold,cluster,selection_class,glide_score,glide_rank,vina_score,vina_rank,acquisition_score,protocol_disagreement,novelty,tractability,pose_path,stage_added,panel_order,resolved_pose_path,pose_sha256,pose_evidence_source,pose_source_result,source_pose_protocol,acquisition_component,disagreement_component,evidence_gap_component,diversity_component,next_acquisition_score,optional_priority,execution_status,why_selected,biological_activity_claim
ATP-HTVS-FACA9080893C,phase15_historical_htvs,,CCN(CC)Cc1cccc(CNc2cc3ccccc3nc2NC(=O)C[C@@H](C#N)c2ccccc2)c1,O=C(CCc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1,382,extreme_disagreement,,1623.0,-8.922,159.0,0.0550045190725292,0.8970588235294118,0.8760259858910316,,,expanded60,43,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/04/0460d9df0d1bd498a9c3c3cd2d4298e76d6e766d3fac7fb74c89d2d963f522e0/pose.pdbqt,5882883f91667b29a354074b5bccb0554ba7373dd355f67595fe1aec993a9dee,phase14_vina_success_cache,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/04/0460d9df0d1bd498a9c3c3cd2d4298e76d6e766d3fac7fb74c89d2d963f522e0/result.json,vina_7p3w_v1,0.039059347573402264,0.9727030625832225,1.0,0.04000000000000002,0.5114346578043276,11,not_started_optional_extension,"optional high-cost evidence candidate; priority integrates the frozen acquisition score, protocol disagreement/evidence gap, and selection-class coverage (extreme_disagreement)",False
ATP-HTVS-16A35D40F1B5,phase15_historical_htvs,,COC[C@H](Nc1nc(NCc2ccc(F)c(C[NH+](C)C)c2)nc2ccccc12)c1ccccc1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1,881,extreme_disagreement,,1481.0,-9.361,50.0,0.0522139589516788,0.8768382352941176,0.7195881975489601,,,expanded60,58,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/12/121526dc34e3a2e98b7107ccb5ff37b4eafa0ec6e6bcf8eda2b6933be5252fd2/pose.pdbqt,ae3e517bee5940bd64ef51154d8528bd083ee04261ec302cea5007e590fcfb1c,phase14_vina_success_cache,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/12/121526dc34e3a2e98b7107ccb5ff37b4eafa0ec6e6bcf8eda2b6933be5252fd2/result.json,vina_7p3w_v1,0.03503816670899736,0.9507323568575233,1.0,0.04000000000000002,0.5032349737408559,12,not_started_optional_extension,"optional high-cost evidence candidate; priority integrates the frozen acquisition score, protocol disagreement/evidence gap, and selection-class coverage (extreme_disagreement)",False
ATP-HTVS-9DBDBA397665,phase15_historical_htvs,,Cc1ccc([C@@H](NCc2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)C(=O)[O-])cc1,c1ccc(CNCc2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)cc1,605,rank_boundary_uncertain,,1560.0,-8.928,156.0,0.05859506302521,0.8602941176470589,1.0,,,expanded60,35,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/4c/4c359732bd7d02eabe3a03ef4b986a9656ca825a930052ea9926feb0e16df74b/pose.pdbqt,52feafb73d283ff0b21ba4095686867098bb124d958f613805ebd5387c539bb5,phase14_vina_success_cache,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/4c/4c359732bd7d02eabe3a03ef4b986a9656ca825a930052ea9926feb0e16df74b/result.json,vina_7p3w_v1,0.04423330047534686,0.9327563249001333,1.0,0.04000000000000002,0.5015202176601787,13,not_started_optional_extension,"optional high-cost evidence candidate; priority integrates the frozen acquisition score, protocol disagreement/evidence gap, and selection-class coverage (rank_boundary_uncertain)",False
ATP-HTVS-EF5E324DB424,phase15_historical_htvs,,CN1CCN(c2ccccc2CNC(=O)c2oc3ccccc3c2COc2ccccc2)CC1,O=C(NCc1ccccc1N1CCNCC1)c1oc2ccccc2c1COc1ccccc1,407,rank_boundary_uncertain,,1470.0,-8.9,169.0,0.0580405287114845,0.7971813725490197,1.0,,,expanded60,41,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/b7/b704454bb2e90c9b1c0536f85cf06110827104f5b3b0b90355990428a423fca4/pose.pdbqt,faab0b0902e6e67198dd36bab85c79160dad83e18ce55879b3a12c80ef1c5a78,phase14_vina_success_cache,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/b7/b704454bb2e90c9b1c0536f85cf06110827104f5b3b0b90355990428a423fca4/result.json,vina_7p3w_v1,0.04343421976235748,0.8641810918774968,1.0,0.04000000000000002,0.480628015468192,14,not_started_optional_extension,"optional high-cost evidence candidate; priority integrates the frozen acquisition score, protocol disagreement/evidence gap, and selection-class coverage (rank_boundary_uncertain)",False
ATP-HTVS-5BC6D09DB3F1,phase15_historical_htvs,,C[C@H](CF)Nc1cccc(CC(=O)NCc2[nH+]c3ccccc3n2Cc2ccccc2)c1,O=C(Cc1ccccc1)NCc1[nH+]c2ccccc2n1Cc1ccccc1,735,rank_boundary_uncertain,,1477.0,-8.798,223.0,0.0569038865546218,0.7683823529411765,1.0,,,expanded60,51,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/84/841907324a48dd10c5d4c388706b7e40a635270e7f65f34362197679909c0710/pose.pdbqt,98427ca0af2301ae6a267d4494db03ceb82da33fa2992fbd98ca7da6be1eec65,phase14_vina_success_cache,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/84/841907324a48dd10c5d4c388706b7e40a635270e7f65f34362197679909c0710/result.json,vina_7p3w_v1,0.04179632504125778,0.8328894806924102,1.0,0.04000000000000002,0.47058537422422614,15,not_started_optional_extension,"optional high-cost evidence candidate; priority integrates the frozen acquisition score, protocol disagreement/evidence gap, and selection-class coverage (rank_boundary_uncertain)",False
ATP-HTVS-24E588DA0D03,phase15_historical_htvs,,CNc1cccc(CNc2c(NC(=O)c3ccc(C[NH+](C)C)cc3)c[nH+]c3ccccc23)c1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,2,medium_controls,,510.0,-7.562,1122.0,0.027898685895612,0.375,0.1302971153872423,,,expanded60,33,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/3f/3f35656ce92a6b074c7f60afe47c5ed3202e041b4487f300b13b24d64a68a711/pose.pdbqt,e1225a0eb8b03ca20e0f85b6d46109e1562575e8169ccc59bca60ebd4d780685,phase14_vina_success_cache,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/3f/3f35656ce92a6b074c7f60afe47c5ed3202e041b4487f300b13b24d64a68a711/result.json,vina_7p3w_v1,0.0,0.40545938748335564,1.0,1.0,0.42163781624500674,16,not_started_optional_extension,"optional high-cost evidence candidate; priority integrates the frozen acquisition score, protocol disagreement/evidence gap, and selection-class coverage (medium_controls)",False
ATP-HTVS-D78134F4C173,phase15_historical_htvs,,CC[C@@H](NC(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)cs1)c1ccccc1,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1,214,historical_bridge_interpretable,,687.0,-7.801,1003.0,0.0340764825086826,0.1936274509803921,0.5852268997706038,,,expanded60,39,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/63/630c916b7eb8e8d33cf71396e62420389643a5f57fdd8669ace69ee15afb68d9/pose.pdbqt,fa4fa8f80b1c1703612c1d912463645e73e58350ab8101421f0241d1c1beb51b,phase14_vina_success_cache,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/63/630c916b7eb8e8d33cf71396e62420389643a5f57fdd8669ace69ee15afb68d9/result.json,vina_7p3w_v1,0.008902168901164745,0.20838881491344874,1.0,0.4,0.3060775120345005,17,not_started_optional_extension,"optional high-cost evidence candidate; priority integrates the frozen acquisition score, protocol disagreement/evidence gap, and selection-class coverage (historical_bridge_interpretable)",False
ATP-HTVS-531EE93584A6,phase15_historical_htvs,,Cc1ccc([C@H](O)CNc2cc(-c3ccccn3)nc3c(F)cccc23)cc1,c1ccc(CCNc2cc(-c3ccccn3)nc3ccccc23)cc1,756,scaffold_diverse,,419.0,-9.075,106.0,0.0561716561624649,0.1917892156862745,1.0,,,expanded60,47,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/6f/6fd6b52f178addabe8b2ce7e8b4ff359dd341c5a0066f94e3e9e5433eb1b861c/pose.pdbqt,7cf3b83811a789d945160b72d44b7acf8503b9f32ff979c647f7eb81ae57dbf8,phase14_vina_success_cache,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/6f/6fd6b52f178addabe8b2ce7e8b4ff359dd341c5a0066f94e3e9e5433eb1b861c/result.json,vina_7p3w_v1,0.040741185315266236,0.2063914780292943,1.0,0.04000000000000002,0.2822139175348948,18,not_started_optional_extension,"optional high-cost evidence candidate; priority integrates the frozen acquisition score, protocol disagreement/evidence gap, and selection-class coverage (scaffold_diverse)",False
ATP-HTVS-7CD79F872AFC,phase15_historical_htvs,,C[NH+](C)Cc1cccc(CNc2n/c(=[NH+]\Cc3cccc[nH+]3)c3ccccc3[nH]2)c1,c1ccc(CNc2nc(=[NH+]Cc3cccc[nH+]3)c3ccccc3[nH]2)cc1,677,scaffold_diverse,,305.0,-9.071,107.0,0.0558009453781512,0.1213235294117647,1.0,,,expanded60,52,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/c3/c309eedea56988fec79e1a9d25dacaa60eb8aa4decd052e04c5426b02a551390/pose.pdbqt,aa83884350c1b8e08f530ac5c1d61931dbd0bf72c392f63bae279205d1bb50b4,phase14_vina_success_cache,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/c3/c309eedea56988fec79e1a9d25dacaa60eb8aa4decd052e04c5426b02a551390/result.json,vina_7p3w_v1,0.04020699323641702,0.12982689747004,1.0,0.04000000000000002,0.25903086653557883,19,not_started_optional_extension,"optional high-cost evidence candidate; priority integrates the frozen acquisition score, protocol disagreement/evidence gap, and selection-class coverage (scaffold_diverse)",False
ATP-HTVS-D1462A8BE621,phase15_historical_htvs,,O=C(Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12)c1cc(F)cc(F)c1,O=C(Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12)c1ccccc1,199,rank_boundary_uncertain,,21.0,-8.881,181.0,0.0575867716499509,0.0980392156862745,0.6568775983376735,,,expanded60,46,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/25/25b31b9db849a615f7cceb2f2fa95e1419f21c0575d3c4a30769b9ac94caae14/pose.pdbqt,afacef32f90bf1b34c6f231f3d8cb0b76362ee8c6df3400fba378e6e06faf03e,phase14_vina_success_cache,/mnt/d/tiaozhansai/ATP-Navigator/workspace_local/phase14_vina/jobs/25/25b31b9db849a615f7cceb2f2fa95e1419f21c0575d3c4a30769b9ac94caae14/result.json,vina_7p3w_v1,0.04278035848221725,0.10452729693741682,1.0,0.04000000000000002,0.25247033247411194,20,not_started_optional_extension,"optional high-cost evidence candidate; priority integrates the frozen acquisition score, protocol disagreement/evidence gap, and selection-class coverage (rank_boundary_uncertain)",False
