canonical_id,historical_alias,structure_file,smiles,source,confidence
ATP-CHAR-466,466,,,表征/466-H1-D2O.pdf;表征/466-H1-DMSO.pdf;表征/466-LCMS.pdf,source_alias_only
ATP-HIT-MD-001,HIT;ATP-Top1-MD2,,,作图/作图/1-阳性化合物和蛋白的MD/图-3/Hit.csv;运行/运行/ATP-Top1-MD2/MD.cms,source_alias_only
ATP-HTVS-0009DAEDE04F,79971;rxn502b____EMOL6884260____EMOL7515103____EMOL712348,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0015C54A99C8,82625;rxn502b____EMOL5415347____EMOL13728749____EMOL331212734,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-003E4D952AAC,76899;rxn502b____EMOL5415347____EMOL13728749____EMOL725587,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-005EEA24BFEA,69987;rxn502b____EMOL5415347____EMOL44466703____EMOL24630243,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0063E4174F09,34081;m_270004bda____24170338____19565760,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-0079D40D2121,29921;m_2230bbb____22404310____7471132,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-007D6F34F923,30817;m_282030aaa____21928560____23157418____21973156,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-00C8034698A8,34403;m_270004bbb____15775648____24720718,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-00F86A54285D,38369;m_282030aaa____21930538____22360182____21973156,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-011A966B3F21,59203;m_269862bba____21537480____13192834,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0125A5267C6C,70530;rxn502b____EMOL490868____EMOL7515103____EMOL2873214,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0161AEC2E23E,48867;m_269862bba____24386160____7200598,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-017DA1C05B1D,98562;rxn503b____EMOL3801098____EMOL7515103____EMOL1468452,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-01DF3EF44742,99137;rxn514b____EMOL483896____EMOL17240199____EMOL4279023,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-01E9987F6BBC,40801;m_270004bda____24170338____18240806,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-02393E0D1A46,72513;rxn502c____EMOL478180____EMOL44472687____EMOL44834539,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-02527EDCA73D,62593;m_270004bbb____8293672____7549102,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-0258CCAE4910,3905;YAS_R001____OTV6666760____OTV7020701068,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-027CB3113620,20194;WXCD003____AN3784____LN05333710____AK00809,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0282D10141FD,57825;m_270004bbb____8292364____10709854,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-028F2DC4E032,96994;rxn318____EMOL50155899____EMOL481226____EMOL476827,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-02AC8E798E60,89826;rxn112____EMOL628199____EMOL932560,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-02BB8772E392,54466;m_270004bda____24170338____21415512,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-02DF9A19852D,45889;m_270004bbb____23845970____24720860,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-0362648F57EF,78755;rxn512b____EMOL31531197____EMOL44846536____EMOL50155899,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-03C3664644A2,98497;rxn502c____EMOL521529____EMOL49259969____EMOL36790511,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-03F3A1A9B60E,77378;rxn512b____EMOL2735375____EMOL525138____EMOL50155899,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0438281B0112,75297;rxn102c____EMOL1087657____EMOL44691345,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-0460857F35D6,52162;m_270004bbb____8295050____7548060,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-04621B482D9F,87427;rxn512b____EMOL36822768____EMOL525138____EMOL50155899,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-04BA495CA0A4,22531;m_2230bbb____22403556____7471132,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-052AF9B11E6A,34531;m_270004bbb____10118640____24721296,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-053279755E30,96641;rxn502a____EMOL1018066____EMOL45980405____EMOL50155899,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0587EECAF94B,71363;rxn512b____EMOL480996____EMOL525138____EMOL50155899,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-05A72EDFB57A,38883;m_270004cbb____12219716____10544606,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-05E9E2FC066B,70657;rxn502b____EMOL5415347____EMOL30488121____EMOL49839592,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-0659C124A83C,70241;rxn102a____EMOL29932549____EMOL50155899,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-069ABDEDA86E,60193;m_282030aaa____21929760____22360182____21965376,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-06CA19E03C57,93825;rxn502b____EMOL711278____EMOL30488121____EMOL109645890,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-06E5BAB39855,49667;m_270004bbb____24790256____24720860,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-071084F9408F,96642;rxn502a____EMOL1018066____EMOL45981693____EMOL2873214,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0715C99C3A28,99362;rxn512b____EMOL493827____EMOL49851977____EMOL2873214,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0743B9964B99,20417;WXDL_14____AG3393____LN00173385____BT9925,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-07D9286D8737,76898;rxn502b____EMOL18624763____EMOL13728749____EMOL725587,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-07F3737128F1,86945;rxn502b____EMOL532087____EMOL44466703____EMOL49839592,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-08126335CB19,67841;m_271304bca____21474272____9304626,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-081D95190B15,78402;rxn503b____EMOL530803____EMOL13728749____EMOL313110234,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-08266C4344A3,88675;rxn503b____EMOL495084____EMOL13728749____EMOL313110234,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0852D38F8C28,46851;m_2430bbb____22528438____13420474,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-08590B5C6743,87873;rxn505a____EMOL5415347____EMOL313123100____EMOL539496,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-086F5E4227DC,20162;WXDL_15E____QS5063____LN00213588____BT4994,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-08A6E1F87809,61538;m_282030aaa____21929760____22360182____21961622,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-093491EAEBEC,53250;m_282030aaa____21896940____22360182____21941646,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-09A5DA8CBD66,30690;m_282030aaa____21930822____22360182____21967972,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-09A833AE3D1D,90339;rxn501b____EMOL5415347____EMOL44466703____EMOL728493,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-09F9B4EC4E97,20514;WXDL_15E____QS1365____LN00190257____BT4142,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0A1AFDA96BE3,90754;rxn207____EMOL952557____EMOL480996,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0A1D74055304,29089;m_270004bbb____15507316____21002124,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-0A30D9D79A37,89123;rxn502c____EMOL478180____EMOL44472687____EMOL5415369,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0A53D5277C22,24418;m_2230bbb____22403994____7471132,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0A81E0DFACE9,19938;WXDL_15E____QS5063____LN00190257____BT4141,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0A8B3D0EFFB7,1954;YAS_R004____OTV2825775____OTV999855____OTV1055862,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0A8D2667A5C6,69794;rxn502b____EMOL492715____EMOL13728749____EMOL50155899,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0AAFA8CB92ED,43169;m_282030aaa____21928756____22360182____21973156,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-0AE85D2EF5B8,94338;rxn505a____EMOL5415347____EMOL313123100____EMOL29480358,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0B0619B736F3,87937;rxn502b____EMOL495084____EMOL44466703____EMOL712348,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-0B15CB8240E3,99809;rxn503b____EMOL711278____EMOL44466703____EMOL317509298,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0B527D484045,76929;rxn102c____EMOL331057570____EMOL76738571,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-0B76E6A2B6F2,90146;rxn512b____EMOL36790511____EMOL719673____EMOL8314610,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0BEF59EEEAC9,79426;rxn512b____EMOL299981165____EMOL2730731____EMOL6185419,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0C1598B702AE,55106;m_270004bbb____25289960____24720836,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0C253F9D7643,68259;m_275532bba____13829954____13834314,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0C40F7CB6A92,58402;m_270004bbb____21537754____7547806,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0C765FB89CD3,40065;m_282030aaa____21898568____23157418____21950844,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-0C924C2A1F00,82563;rxn502b____EMOL31406107____EMOL30488121____EMOL324170366,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0CA591B42E29,85378;rxn403____EMOL2873214____EMOL24201912____EMOL31600616,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0CB0406266F3,38243;m_22bbg____2531250____4713108,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0CBFB91815ED,70274;rxn502c____EMOL300009321____EMOL49259969____EMOL2873214,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,source_structure_record
ATP-HTVS-0CC0B448CED2,38179;m_270004bbb____24793076____7547738,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0CD00DCFE488,46273;m_22bbg____4595258____4713108,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
ATP-HTVS-0CE67B896AED,99842;rxn512c____EMOL2726699____EMOL36725275____EMOL45491381,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,source_structure_record
ATP-HTVS-0D57BDDB1211,69729;rxn502b____EMOL41255284____EMOL30488121____EMOL2873214,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,source_structure_record
