source_row,raw_compound_id,raw_compound_name,raw_smiles,raw_organism,raw_activity_type,raw_activity_value,raw_unit,raw_reference,raw_source_level,canonical_smiles,inchikey,rdkit_parse_status,species,strain_resistance_context,endpoint,operator,activity_value_numeric,normalized_unit,chembl_document,provenance,source_file_sha256,training_status,strict_assay_key,semantic_assay_key,exact_assay_duplicate,duplicate_group_size,inchikey_overlap_external_v2,exact_structure_overlap_external_v2,strict_assay_overlap_external_v2,semantic_assay_overlap_external_v2,organism_context_overlap_external_v2,integration_status,source_level_normalized,confidence,duplicate_keep,training_eligible,validation_eligible,registry_only,data_role,endpoint_semantics,eligibility_reason
259,CHEMBL186,CEFEPIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,AmpC overproducing Pseudomonas aeruginosa isolate Pae-beta-22 with PDC-4 variant,MIC,16,μg/mL,CHEMBL1629679,Scientific Literature,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,HVFLCNVBZFFHBT-ZKDACBOMSA-N,valid,Pseudomonas aeruginosa,AmpC overproducing  isolate Pae-beta-22 with PDC-4 variant,MIC,=,16.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=259,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,HVFLCNVBZFFHBT-ZKDACBOMSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-22 with pdc-4 variant|mic|=|16.0|ug/ml|chembl1629679,HVFLCNVBZFFHBT-ZKDACBOMSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-22 with pdc-4 variant|mic|=|16.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
260,CHEMBL148,IMIPENEM ANHYDROUS,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,AmpC overproducing Pseudomonas aeruginosa isolate Pae-beta-12 with PDC-2 variant,MIC,16,μg/mL,CHEMBL1629679,Scientific Literature,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,valid,Pseudomonas aeruginosa,AmpC overproducing  isolate Pae-beta-12 with PDC-2 variant,MIC,=,16.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=260,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-12 with pdc-2 variant|mic|=|16.0|ug/ml|chembl1629679,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-12 with pdc-2 variant|mic|=|16.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
261,CHEMBL44354,CEFTAZIDIME,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,AmpC overproducing Pseudomonas aeruginosa isolate Pae-beta-03 with PDC-2 variant,MIC,16,μg/mL,CHEMBL1629679,Scientific Literature,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,ORFOPKXBNMVMKC-DWVKKRMSSA-N,valid,Pseudomonas aeruginosa,AmpC overproducing  isolate Pae-beta-03 with PDC-2 variant,MIC,=,16.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=261,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ORFOPKXBNMVMKC-DWVKKRMSSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-03 with pdc-2 variant|mic|=|16.0|ug/ml|chembl1629679,ORFOPKXBNMVMKC-DWVKKRMSSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-03 with pdc-2 variant|mic|=|16.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
262,CHEMBL44354,CEFTAZIDIME,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,Pseudomonas aeruginosa KG2505a harboring recombinant pBB-PDC-2,MIC,16,μg/mL,CHEMBL1629679,Scientific Literature,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,ORFOPKXBNMVMKC-DWVKKRMSSA-N,valid,Pseudomonas aeruginosa,KG2505a harboring recombinant pBB-PDC-2,MIC,=,16.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=262,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ORFOPKXBNMVMKC-DWVKKRMSSA-N|pseudomonas aeruginosa kg2505a harboring recombinant pbb-pdc-2|mic|=|16.0|ug/ml|chembl1629679,ORFOPKXBNMVMKC-DWVKKRMSSA-N|pseudomonas aeruginosa kg2505a harboring recombinant pbb-pdc-2|mic|=|16.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
263,CHEMBL44354,CEFTAZIDIME,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,Pseudomonas aeruginosa 12B harboring recombinant pBB-PDC-4,MIC,64,μg/mL,CHEMBL1629679,Scientific Literature,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,ORFOPKXBNMVMKC-DWVKKRMSSA-N,valid,Pseudomonas aeruginosa,12B harboring recombinant pBB-PDC-4,MIC,=,64.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=263,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ORFOPKXBNMVMKC-DWVKKRMSSA-N|pseudomonas aeruginosa 12b harboring recombinant pbb-pdc-4|mic|=|64.0|ug/ml|chembl1629679,ORFOPKXBNMVMKC-DWVKKRMSSA-N|pseudomonas aeruginosa 12b harboring recombinant pbb-pdc-4|mic|=|64.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
264,CHEMBL186,CEFEPIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,Pseudomonas aeruginosa isolate Pae-beta-02 with PDC-1 variant,MIC,16,μg/mL,CHEMBL1629679,Scientific Literature,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,HVFLCNVBZFFHBT-ZKDACBOMSA-N,valid,Pseudomonas aeruginosa,isolate Pae-beta-02 with PDC-1 variant,MIC,=,16.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=264,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,HVFLCNVBZFFHBT-ZKDACBOMSA-N|pseudomonas aeruginosa isolate pae-beta-02 with pdc-1 variant|mic|=|16.0|ug/ml|chembl1629679,HVFLCNVBZFFHBT-ZKDACBOMSA-N|pseudomonas aeruginosa isolate pae-beta-02 with pdc-1 variant|mic|=|16.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
265,CHEMBL186,CEFEPIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,AmpC overproducing Pseudomonas aeruginosa isolate Pae-beta-13 with PDC-2 variant,MIC,16,μg/mL,CHEMBL1629679,Scientific Literature,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,HVFLCNVBZFFHBT-ZKDACBOMSA-N,valid,Pseudomonas aeruginosa,AmpC overproducing  isolate Pae-beta-13 with PDC-2 variant,MIC,=,16.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=265,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,HVFLCNVBZFFHBT-ZKDACBOMSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-13 with pdc-2 variant|mic|=|16.0|ug/ml|chembl1629679,HVFLCNVBZFFHBT-ZKDACBOMSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-13 with pdc-2 variant|mic|=|16.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
266,CHEMBL186,CEFEPIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,AmpC overproducing Pseudomonas aeruginosa isolate Pae-beta-25 with PDC-6 variant,MIC,32,μg/mL,CHEMBL1629679,Scientific Literature,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,HVFLCNVBZFFHBT-ZKDACBOMSA-N,valid,Pseudomonas aeruginosa,AmpC overproducing  isolate Pae-beta-25 with PDC-6 variant,MIC,=,32.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=266,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,HVFLCNVBZFFHBT-ZKDACBOMSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-25 with pdc-6 variant|mic|=|32.0|ug/ml|chembl1629679,HVFLCNVBZFFHBT-ZKDACBOMSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-25 with pdc-6 variant|mic|=|32.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
267,CHEMBL186,CEFEPIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,Pseudomonas aeruginosa KG2505a harboring recombinant pBB-PDC-4,MIC,16,μg/mL,CHEMBL1629679,Scientific Literature,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,HVFLCNVBZFFHBT-ZKDACBOMSA-N,valid,Pseudomonas aeruginosa,KG2505a harboring recombinant pBB-PDC-4,MIC,=,16.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=267,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,HVFLCNVBZFFHBT-ZKDACBOMSA-N|pseudomonas aeruginosa kg2505a harboring recombinant pbb-pdc-4|mic|=|16.0|ug/ml|chembl1629679,HVFLCNVBZFFHBT-ZKDACBOMSA-N|pseudomonas aeruginosa kg2505a harboring recombinant pbb-pdc-4|mic|=|16.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
268,CHEMBL148,IMIPENEM ANHYDROUS,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,AmpC overproducing Pseudomonas aeruginosa isolate Pae-beta-07 with PDC-2 variant,MIC,16,μg/mL,CHEMBL1629679,Scientific Literature,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,valid,Pseudomonas aeruginosa,AmpC overproducing  isolate Pae-beta-07 with PDC-2 variant,MIC,=,16.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=268,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-07 with pdc-2 variant|mic|=|16.0|ug/ml|chembl1629679,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-07 with pdc-2 variant|mic|=|16.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
269,CHEMBL148,IMIPENEM ANHYDROUS,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,AmpC overproducing Pseudomonas aeruginosa isolate Pae-beta-09 with PDC-2 variant,MIC,16,μg/mL,CHEMBL1629679,Scientific Literature,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,valid,Pseudomonas aeruginosa,AmpC overproducing  isolate Pae-beta-09 with PDC-2 variant,MIC,=,16.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=269,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-09 with pdc-2 variant|mic|=|16.0|ug/ml|chembl1629679,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-09 with pdc-2 variant|mic|=|16.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
270,CHEMBL148,IMIPENEM ANHYDROUS,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,AmpC overproducing Pseudomonas aeruginosa isolate Pae-beta-18 with PDC-3 variant,MIC,64,μg/mL,CHEMBL1629679,Scientific Literature,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,valid,Pseudomonas aeruginosa,AmpC overproducing  isolate Pae-beta-18 with PDC-3 variant,MIC,=,64.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=270,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-18 with pdc-3 variant|mic|=|64.0|ug/ml|chembl1629679,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-18 with pdc-3 variant|mic|=|64.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
271,CHEMBL148,IMIPENEM ANHYDROUS,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,Pseudomonas aeruginosa isolate Pae-beta-19 with PDC-3 variant,MIC,4,μg/mL,CHEMBL1629679,Scientific Literature,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,valid,Pseudomonas aeruginosa,isolate Pae-beta-19 with PDC-3 variant,MIC,=,4.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=271,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|pseudomonas aeruginosa isolate pae-beta-19 with pdc-3 variant|mic|=|4.0|ug/ml|chembl1629679,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|pseudomonas aeruginosa isolate pae-beta-19 with pdc-3 variant|mic|=|4.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
272,CHEMBL148,IMIPENEM ANHYDROUS,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,AmpC overproducing Pseudomonas aeruginosa isolate Pae-beta-22 with PDC-4 variant,MIC,8,μg/mL,CHEMBL1629679,Scientific Literature,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,valid,Pseudomonas aeruginosa,AmpC overproducing  isolate Pae-beta-22 with PDC-4 variant,MIC,=,8.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=272,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-22 with pdc-4 variant|mic|=|8.0|ug/ml|chembl1629679,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-22 with pdc-4 variant|mic|=|8.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
273,CHEMBL148,IMIPENEM ANHYDROUS,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,Pseudomonas aeruginosa isolate Pae-beta-31 with PDC-9 variant,MIC,16,μg/mL,CHEMBL1629679,Scientific Literature,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,valid,Pseudomonas aeruginosa,isolate Pae-beta-31 with PDC-9 variant,MIC,=,16.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=273,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|pseudomonas aeruginosa isolate pae-beta-31 with pdc-9 variant|mic|=|16.0|ug/ml|chembl1629679,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|pseudomonas aeruginosa isolate pae-beta-31 with pdc-9 variant|mic|=|16.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
274,CHEMBL148,IMIPENEM ANHYDROUS,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,Pseudomonas aeruginosa 12B harboring recombinant pBB-PDC-2,MIC,4,μg/mL,CHEMBL1629679,Scientific Literature,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,valid,Pseudomonas aeruginosa,12B harboring recombinant pBB-PDC-2,MIC,=,4.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=274,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|pseudomonas aeruginosa 12b harboring recombinant pbb-pdc-2|mic|=|4.0|ug/ml|chembl1629679,ZSKVGTPCRGIANV-ZXFLCMHBSA-N|pseudomonas aeruginosa 12b harboring recombinant pbb-pdc-2|mic|=|4.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
275,CHEMBL127,MEROPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,Pseudomonas aeruginosa KG2505a harboring recombinant pBB-PDC-3,MIC,0.25,μg/mL,CHEMBL1629679,Scientific Literature,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,DMJNNHOOLUXYBV-PQTSNVLCSA-N,valid,Pseudomonas aeruginosa,KG2505a harboring recombinant pBB-PDC-3,MIC,=,0.25,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=275,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,DMJNNHOOLUXYBV-PQTSNVLCSA-N|pseudomonas aeruginosa kg2505a harboring recombinant pbb-pdc-3|mic|=|0.25|ug/ml|chembl1629679,DMJNNHOOLUXYBV-PQTSNVLCSA-N|pseudomonas aeruginosa kg2505a harboring recombinant pbb-pdc-3|mic|=|0.25|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
276,CHEMBL127,MEROPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,Pseudomonas aeruginosa 12B harboring recombinant pBB-PDC-5,MIC,2,μg/mL,CHEMBL1629679,Scientific Literature,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,DMJNNHOOLUXYBV-PQTSNVLCSA-N,valid,Pseudomonas aeruginosa,12B harboring recombinant pBB-PDC-5,MIC,=,2.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=276,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,DMJNNHOOLUXYBV-PQTSNVLCSA-N|pseudomonas aeruginosa 12b harboring recombinant pbb-pdc-5|mic|=|2.0|ug/ml|chembl1629679,DMJNNHOOLUXYBV-PQTSNVLCSA-N|pseudomonas aeruginosa 12b harboring recombinant pbb-pdc-5|mic|=|2.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
277,CHEMBL44354,CEFTAZIDIME,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,AmpC overproducing Pseudomonas aeruginosa isolate Pae-beta-04 with PDC-2 variant,MIC,32,μg/mL,CHEMBL1629679,Scientific Literature,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,ORFOPKXBNMVMKC-DWVKKRMSSA-N,valid,Pseudomonas aeruginosa,AmpC overproducing  isolate Pae-beta-04 with PDC-2 variant,MIC,=,32.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=277,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ORFOPKXBNMVMKC-DWVKKRMSSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-04 with pdc-2 variant|mic|=|32.0|ug/ml|chembl1629679,ORFOPKXBNMVMKC-DWVKKRMSSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-04 with pdc-2 variant|mic|=|32.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
278,CHEMBL44354,CEFTAZIDIME,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,AmpC overproducing Pseudomonas aeruginosa isolate Pae-beta-07 with PDC-2 variant,MIC,16,μg/mL,CHEMBL1629679,Scientific Literature,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,ORFOPKXBNMVMKC-DWVKKRMSSA-N,valid,Pseudomonas aeruginosa,AmpC overproducing  isolate Pae-beta-07 with PDC-2 variant,MIC,=,16.0,ug/mL,CHEMBL1629679,data/external/curated/Member2_GN_antibacterial_week1.xlsx#row=278,a5d7b25054f2467a41202bba49006316658c2867e60753b9f6097af564093453,pending_endpoint_and_provenance_review,ORFOPKXBNMVMKC-DWVKKRMSSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-07 with pdc-2 variant|mic|=|16.0|ug/ml|chembl1629679,ORFOPKXBNMVMKC-DWVKKRMSSA-N|ampc overproducing pseudomonas aeruginosa isolate pae-beta-07 with pdc-2 variant|mic|=|16.0|ug/ml,False,1,True,True,False,False,False,candidate_increment,B,high,True,True,True,False,gram_negative_mic_context,whole_cell_MIC_not_ATP_synthase_activity,eligible_shadow_MIC_context
