compound_id,signature,protocol_id,status,cached,started_at,attempt,training,scope,completed_at,canonical_smiles,scaffold,vina_affinity,pose_count,pose_centroid,pose_qc,ligand_sha256,pose_sha256,stdout_sha256,stderr_sha256,elapsed_seconds,folder
ATP-GEN-963B8DB65916,0881d28aa458e50a85298322f18874939f4d35634acd6c84a82881dc178d7197,vina_7p3w_v1,success,False,2026-08-28T03:51:03.048396+00:00,1,False,computational docking evidence; not biological activity,2026-08-28T03:53:36.274991+00:00,Cc1cccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,-7.448,9,"[193.8038125, 188.42478125, 161.83415625]",pass,db92f9ecac248b208cc3f0a960c2eeb32fe388e47c3c63625d64659aa76e217b,edd36a4fc7fb6ce1a933017af9b4ac5e5506b06a72048d811bdb9cc44131e0bf,680a6f6db15c5272d5d528e0b4fbdce1f21928d8a7915e4bb91446de0a35c2e9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,153.24107146263123,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\08\0881d28aa458e50a85298322f18874939f4d35634acd6c84a82881dc178d7197
ATP-GEN-A0AD46590CE1,d3271bbd4a9e380344bbecd78773b2db39ff08766abe26d123153e56fc4a10c7,vina_7p3w_v1,success,False,2026-08-28T03:51:04.528388+00:00,1,False,computational docking evidence; not biological activity,2026-08-28T03:53:35.346193+00:00,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(F)c3nc2SCc2ccccc2)cc1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,-8.426,9,"[193.61090625, 189.12221875, 162.57609375]",pass,fd5f78c3dd0c0b12ff0020583c3cedddcbce562efb48ea7d8a164994c836901a,96e1245c7280f8901f18658005b4fdfab0628e39cc512ace709b484939fc92f5,ea2123ab2c1a4ff0deb3df58449a8ff53d8685f4acc7a8db1cc63ffe71487525,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,150.83448266983032,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\d3\d3271bbd4a9e380344bbecd78773b2db39ff08766abe26d123153e56fc4a10c7
ATP-GEN-B9896EAB127D,39e94d2b9116a293a565d0f48ec8e9d3dc96e344c2c53525533f350e7f58d546,vina_7p3w_v1,success,False,2026-08-28T03:51:10.013772+00:00,1,False,computational docking evidence; not biological activity,2026-08-28T03:53:41.743347+00:00,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(Cl)c3nc2SCc2ccccc2)cc1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,-8.516,9,"[193.45793749999999, 189.2505, 162.58365625]",pass,c5f1bc89c61ab439aa86bb4af8bda1362abc4cff854aaeb81e16602529ac66fe,3e1aff8e754de4b3ccf6388aca8d172cd06667a96023375149ec6ca93a410ba6,a48a588dfabbfe95976f160882b8e355a4cc8f27b205e896d75f8b0c879b9190,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,151.74582886695862,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\39\39e94d2b9116a293a565d0f48ec8e9d3dc96e344c2c53525533f350e7f58d546
ATP-GEN-FB032B093BEE,ad5f7dd5dc1ea82272da20f2b4a543eac959bafed3936a7af3a5d67ec3e14dec,vina_7p3w_v1,success,False,2026-08-28T03:51:26.697594+00:00,1,False,computational docking evidence; not biological activity,2026-08-28T03:54:22.250852+00:00,CC(C)c1cccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc12,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,-7.729,9,"[193.96729411764704, 188.1080588235294, 161.4545294117647]",pass,b5f65a0d767911b7cb2ff8259b0dd6bc692814a8cf18f78f1976cf114f28a575,bb212597391506cbe9188cb7b93a33406842e38939500e678622841c1b98540b,95501cd4df6891c5ca95a3a648c01b126d7c218845e9544c1dd6e3b56ef41d2b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,175.5728142261505,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\ad\ad5f7dd5dc1ea82272da20f2b4a543eac959bafed3936a7af3a5d67ec3e14dec
ATP-GEN-A82E42BDC399,342364d883c4a12660be58b58b30f64f48cdc529726141d36f3cd6a6dce4fb50,vina_7p3w_v1,success,False,2026-08-28T03:51:30.061194+00:00,1,False,computational docking evidence; not biological activity,2026-08-28T03:54:22.880079+00:00,CN(C)c1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,-7.732,9,"[195.25923529411764, 187.91455882352943, 160.8205882352941]",pass,8485a00172def3039c89e79b85aad54177a775267d64ca2ed7275049d96cd858,25125fc44c5ccedd76b758ff37ae8ce5767bd4f843cc7283887d80fb76caaf4d,a9e0b5b974c695fcbe948484acc1b94dc9072007f8ab5c3fd9a5152d8bd0729c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,172.83505201339722,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\34\342364d883c4a12660be58b58b30f64f48cdc529726141d36f3cd6a6dce4fb50
ATP-GEN-80A31E9A52D5,140b69948af738b66f2866db486143a78efc994215ee0e8ab4a3417c4c5fa9b0,vina_7p3w_v1,success,False,2026-08-28T03:51:54.857895+00:00,1,False,computational docking evidence; not biological activity,2026-08-28T03:54:24.687536+00:00,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(F)cccc3nc2SCc2ccccc2)cc1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,-8.433,9,"[194.041875, 189.12353124999998, 162.98265625]",pass,643e4b050a18c84cc72a8738cbd0c89ef8ee57646af1517c94d23b5fdd4dddde,c35aace76931538869d08abca891c46707fa0daeda7d265d6ddbae8f144abe65,afceb8d32ba4f8dc8de27e5bd086133eb36d734af346e7180ed5b708bbe2a609,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,149.84609961509705,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\14\140b69948af738b66f2866db486143a78efc994215ee0e8ab4a3417c4c5fa9b0
ATP-GEN-5519EB3CED51,09fab3aa197102aa1ac4e14d29ab9af4ff366d48c9bb341100972070f0c505d2,vina_7p3w_v1,success,False,2026-08-28T03:53:35.368710+00:00,1,False,computational docking evidence; not biological activity,2026-08-28T03:55:38.548773+00:00,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(Br)cccc3nc2SCc2ccccc2)cc1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,-7.692,9,"[193.7559375, 188.4008125, 161.7216875]",pass,015d89af8344248ff9fa008fa6f9869fd45ac8cfdbfe4b6a141f63636c1395f3,bcebd9e25e6a21a4830ddc86c904c6fd23b2c625d56be3f49707b6521409c476,e1808fbbebda510ff94fae19ad8849f60d2f2476c24897b5385a6c9e7a0789b9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,123.19727659225464,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\09\09fab3aa197102aa1ac4e14d29ab9af4ff366d48c9bb341100972070f0c505d2
ATP-GEN-60C8BBA9E8AB,2cdc29fb370944eeb11843773a1b8e06ff5b382e59d1f40d5043d95b8ee684e6,vina_7p3w_v1,success,False,2026-08-28T03:53:36.291531+00:00,1,False,computational docking evidence; not biological activity,2026-08-28T03:56:00.652002+00:00,CC(C)c1cccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,-7.514,9,"[194.04826470588233, 188.42570588235296, 161.51514705882354]",pass,318de7bea4576a845e4befa9407f56798e2e9393c42c6fda11ff94f7a3f3d87a,3e41d641e7438c19fc73df8e8d0b0fb1a61952cb74334ea7713cfd3605d083bc,bd16a08937e8b9fb9ea959f093e8cb4f56e381ce60f37e144f6a4b753aa37a70,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,144.3756651878357,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\2c\2cdc29fb370944eeb11843773a1b8e06ff5b382e59d1f40d5043d95b8ee684e6
ATP-GEN-C72ED9E3262B,31e3499a04579aa11641c4afff9564123e603dab35a13db3c294c0c0203bec26,vina_7p3w_v1,success,False,2026-08-28T03:53:41.765074+00:00,1,False,computational docking evidence; not biological activity,2026-08-28T03:55:44.029700+00:00,Cc1cccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc12,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,-8.284,9,"[193.98496875, 189.19509375, 162.983125]",pass,1350bddbea6a36c43e88e6a08ca6a65752927ce05f28226ddaa1091a4fdb3860,a157334237883f715a968ffe7c83d61b21a7c78084c957f246a23f3461697a11,dbfc7b6641d82756c8eec6912650fae1d1944a436b53a941292d395847f6b467,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,122.28848600387573,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\31\31e3499a04579aa11641c4afff9564123e603dab35a13db3c294c0c0203bec26
ATP-GEN-83963B27D9CD,2077fdc583c7af40cc2ecb821e6eb04ba0d27f915e99556e279f1a33e588d7e9,vina_7p3w_v1,success,False,2026-08-28T03:54:10.167890+00:00,1,False,computational docking evidence; not biological activity,2026-08-28T03:56:01.306618+00:00,Cc1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,-8.562,9,"[193.4463125, 189.1214375, 162.52665625]",pass,8d6f860d831cd11d6e52f591d85103c4cd2f94405f74dfb04a03216f8f3a188a,4704790c275d9d482bb52ed4b9a8441c7ed612a19f7fd42daeb994d4f24cc23e,8895a4e31fac1bf8b7964fbd5d25ee188f6b2f5afb07d4d11f968d9a8c31636f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,111.15879940986633,D:\tiaozhansai\ATP-Navigator\workspace_local\phase16_vina\jobs\20\2077fdc583c7af40cc2ecb821e6eb04ba0d27f915e99556e279f1a33e588d7e9
