measurement_id,compound_key,source_compound_id,compound_name,assay_id,target,subunit_complex,organism,strain,assay_system,endpoint,value_relation,value,value_upper,error_or_sd,unit,molar_value,p_activity,derived_activity_class,input_sar_class,assay_method,doi,source_url,pmc_url,source_locator,source_level_input,release_partition,use_for_training,use_for_default_regression,exclusion_reason,raw_activity_type,raw_target,raw_activity_value,raw_unit,raw_assay_method,source_file,source_row,raw_biosystem,duplicate_group_size,duplicate_rank,is_canonical_observation
msr_ae4857e6bfd4,SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,WSA250,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,exact,128.0,,,ug/mL,0.00031480648009463873,3.501956336540487,inactive,weak,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,128,μg/mL,broth microdilution,negative_SAR_examples.csv,121,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_c0a924e84906,SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,WSA250,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,64.0,,,ug/mL,0.00015740324004731937,3.802986332204468,inactive,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,64,μg/mL,broth microdilution,negative_SAR_examples.csv,122,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_2565b134e791,WYSMMAHMVVNKNU-UHFFFAOYSA-N,WSA251,WSA251,asy_fe8e1bbaf657,whole cell,,Acinetobacter baumannii,ATCC 17978,,MIC,exact,128.0,,,ug/mL,0.0002511202316584137,3.6001182966711696,inactive,weak,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,128,μg/mL,broth microdilution,negative_SAR_examples.csv,123,Acinetobacter baumannii ATCC 17978,1,1,True
msr_77e7723dd705,WYSMMAHMVVNKNU-UHFFFAOYSA-N,WSA251,WSA251,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,gt,128.0,,,ug/mL,0.0002511202316584137,3.6001182966711696,inactive,inactive,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,124,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_8bce061ae43f,WYSMMAHMVVNKNU-UHFFFAOYSA-N,WSA251,WSA251,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,128.0,,,ug/mL,0.0002511202316584137,3.6001182966711696,inactive,weak,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,128,μg/mL,broth microdilution,negative_SAR_examples.csv,125,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_23521e650690,NLEMREXXYUDSQL-UHFFFAOYSA-N,WSA252,WSA252,asy_fe8e1bbaf657,whole cell,,Acinetobacter baumannii,ATCC 17978,,MIC,exact,64.0,,,ug/mL,0.0001164099887045933,3.9340097529063582,inactive,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,64,μg/mL,broth microdilution,negative_SAR_examples.csv,126,Acinetobacter baumannii ATCC 17978,1,1,True
msr_9fbb959ca872,NLEMREXXYUDSQL-UHFFFAOYSA-N,WSA252,WSA252,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,exact,64.0,,,ug/mL,0.0001164099887045933,3.9340097529063582,inactive,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,64,μg/mL,broth microdilution,negative_SAR_examples.csv,127,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_dc21daa2132e,NLEMREXXYUDSQL-UHFFFAOYSA-N,WSA252,WSA252,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,64.0,,,ug/mL,0.0001164099887045933,3.9340097529063582,inactive,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,64,μg/mL,broth microdilution,negative_SAR_examples.csv,128,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_ce9f188e6b8f,NCHOSMRPPKEPLR-UHFFFAOYSA-N,WSA253,WSA253,asy_fe8e1bbaf657,whole cell,,Acinetobacter baumannii,ATCC 17978,,MIC,exact,128.0,,,ug/mL,0.0002577127589962893,3.5888640796077556,inactive,weak,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,128,μg/mL,broth microdilution,negative_SAR_examples.csv,129,Acinetobacter baumannii ATCC 17978,1,1,True
msr_ea6b2233256b,NCHOSMRPPKEPLR-UHFFFAOYSA-N,WSA253,WSA253,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,gt,128.0,,,ug/mL,0.0002577127589962893,3.5888640796077556,inactive,inactive,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,130,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_7102582ffa22,NCHOSMRPPKEPLR-UHFFFAOYSA-N,WSA253,WSA253,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,128.0,,,ug/mL,0.0002577127589962893,3.5888640796077556,inactive,weak,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,128,μg/mL,broth microdilution,negative_SAR_examples.csv,131,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_9f784f580d5b,RWXRACFJDWXXDE-UHFFFAOYSA-N,WSA254,WSA254,asy_fe8e1bbaf657,whole cell,,Acinetobacter baumannii,ATCC 17978,,MIC,exact,16.0,,,ug/mL,3.2094099900909466e-05,4.493574799869087,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,16,μg/mL,broth microdilution,negative_SAR_examples.csv,132,Acinetobacter baumannii ATCC 17978,1,1,True
msr_a0037940cf23,RWXRACFJDWXXDE-UHFFFAOYSA-N,WSA254,WSA254,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,exact,16.0,,,ug/mL,3.2094099900909466e-05,4.493574799869087,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,16,μg/mL,broth microdilution,negative_SAR_examples.csv,133,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_cd0f842c29de,RWXRACFJDWXXDE-UHFFFAOYSA-N,WSA254,WSA254,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,32.0,,,ug/mL,6.418819980181893e-05,4.192544804205106,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,32,μg/mL,broth microdilution,negative_SAR_examples.csv,134,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_b200d82e3b9b,GDIKNPZGPCUHQP-UHFFFAOYSA-N,WSA255,WSA255,asy_fe8e1bbaf657,whole cell,,Acinetobacter baumannii,ATCC 17978,,MIC,exact,16.0,,,ug/mL,2.9706702017642067e-05,4.527145560079267,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,16,μg/mL,broth microdilution,negative_SAR_examples.csv,138,Acinetobacter baumannii ATCC 17978,1,1,True
msr_bd406eb025e4,GDIKNPZGPCUHQP-UHFFFAOYSA-N,WSA255,WSA255,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,exact,16.0,,,ug/mL,2.9706702017642067e-05,4.527145560079267,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,16,μg/mL,broth microdilution,negative_SAR_examples.csv,139,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_3f53bda540e9,GDIKNPZGPCUHQP-UHFFFAOYSA-N,WSA255,WSA255,asy_ef12eba894a9,electron transport chain,,Pseudomonas aeruginosa,,,ETC_inhibition,exact,1.7,,,ug/mL,3.1563370893744694e-06,5.500816621356918,active,active_vs_ETC,ACMA fluorescence quenching assay,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Figure S2,,auxiliary,False,False,,IC50 (ETC inhibition),electron transport chain,1.7,μg/mL,ACMA fluorescence quenching assay,negative_SAR_examples.csv,137,Pseudomonas aeruginosa (inverted membrane vesicles),1,1,True
msr_7ef30a971756,GDIKNPZGPCUHQP-UHFFFAOYSA-N,WSA255,WSA255,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,32.0,,,ug/mL,5.9413404035284134e-05,4.226115564415287,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,32,μg/mL,broth microdilution,negative_SAR_examples.csv,140,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_061c8f3ad8a3,FIVPERXQZKOXRV-UHFFFAOYSA-N,WSA256,WSA256,asy_fe8e1bbaf657,whole cell,,Acinetobacter baumannii,ATCC 17978,,MIC,gt,128.0,,,ug/mL,0.00024035256717197038,3.619151234872273,inactive,inactive,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,141,Acinetobacter baumannii ATCC 17978,1,1,True
msr_fdcb3b8656bf,FIVPERXQZKOXRV-UHFFFAOYSA-N,WSA256,WSA256,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,gt,128.0,,,ug/mL,0.00024035256717197038,3.619151234872273,inactive,inactive,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,142,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_a76d12428b5a,FIVPERXQZKOXRV-UHFFFAOYSA-N,WSA256,WSA256,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00024035256717197038,3.619151234872273,inactive,inactive,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,143,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_bbcc3e7855ae,NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,asy_fe8e1bbaf657,whole cell,,Acinetobacter baumannii,ATCC 17978,,MIC,exact,8.0,,,ug/mL,1.6478027580098663e-05,4.78309477457733,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,8,μg/mL,broth microdilution,negative_SAR_examples.csv,146,Acinetobacter baumannii ATCC 17978,1,1,True
msr_dfa8bb65e7fb,NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,exact,16.0,,,ug/mL,3.295605516019733e-05,4.482064778913348,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,16,μg/mL,broth microdilution,negative_SAR_examples.csv,147,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_71ffcf17e822,NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,16.0,,,ug/mL,3.295605516019733e-05,4.482064778913348,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,16,μg/mL,broth microdilution,negative_SAR_examples.csv,148,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_8e9381452815,ILFUWRVDQBBTFO-UHFFFAOYSA-N,WSA261,WSA261,asy_fe8e1bbaf657,whole cell,,Acinetobacter baumannii,ATCC 17978,,MIC,exact,8.0,,,ug/mL,1.613762163732309e-05,4.792160471218529,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,8,μg/mL,broth microdilution,negative_SAR_examples.csv,149,Acinetobacter baumannii ATCC 17978,1,1,True
msr_e726986ffdfd,ILFUWRVDQBBTFO-UHFFFAOYSA-N,WSA261,WSA261,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,exact,16.0,,,ug/mL,3.227524327464618e-05,4.491130475554548,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,16,μg/mL,broth microdilution,negative_SAR_examples.csv,150,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_ac84ef035f6e,ILFUWRVDQBBTFO-UHFFFAOYSA-N,WSA261,WSA261,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,64.0,,,ug/mL,0.00012910097309858472,3.8890704842265853,inactive,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,64,μg/mL,broth microdilution,negative_SAR_examples.csv,151,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_4bf68cc9c43f,ORLAXBFWLNNFRF-UHFFFAOYSA-N,WSA262,WSA262,asy_fe8e1bbaf657,whole cell,,Acinetobacter baumannii,ATCC 17978,,MIC,exact,32.0,,,ug/mL,5.972366606258667e-05,4.223853541504872,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,32,μg/mL,broth microdilution,negative_SAR_examples.csv,152,Acinetobacter baumannii ATCC 17978,1,1,True
msr_968006101328,ORLAXBFWLNNFRF-UHFFFAOYSA-N,WSA262,WSA262,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,exact,32.0,,,ug/mL,5.972366606258667e-05,4.223853541504872,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,32,μg/mL,broth microdilution,negative_SAR_examples.csv,153,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_5019e5cc547c,ORLAXBFWLNNFRF-UHFFFAOYSA-N,WSA262,WSA262,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,64.0,,,ug/mL,0.00011944733212517333,3.922823545840891,inactive,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,64,μg/mL,broth microdilution,negative_SAR_examples.csv,154,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_e2827ed52b81,HSQAOIDXEYDHQE-UHFFFAOYSA-N,WSA269,WSA269,asy_fe8e1bbaf657,whole cell,,Acinetobacter baumannii,ATCC 17978,,MIC,gt,128.0,,,ug/mL,0.00024162203895022774,3.616863455158761,inactive,inactive,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,155,Acinetobacter baumannii ATCC 17978,1,1,True
msr_05e081b1e899,HSQAOIDXEYDHQE-UHFFFAOYSA-N,WSA269,WSA269,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,gt,128.0,,,ug/mL,0.00024162203895022774,3.616863455158761,inactive,inactive,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,156,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_a9201b4200d0,HSQAOIDXEYDHQE-UHFFFAOYSA-N,WSA269,WSA269,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00024162203895022774,3.616863455158761,inactive,inactive,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,157,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_d58294d81fb6,NHYRGJGOYHRCHP-UHFFFAOYSA-N,WSA270,WSA270,asy_fe8e1bbaf657,whole cell,,Acinetobacter baumannii,ATCC 17978,,MIC,exact,16.0,,,ug/mL,3.3147088131892266e-05,4.47955461699663,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,16,μg/mL,broth microdilution,negative_SAR_examples.csv,158,Acinetobacter baumannii ATCC 17978,1,1,True
msr_717ef1286803,NHYRGJGOYHRCHP-UHFFFAOYSA-N,WSA270,WSA270,asy_6ff789d1a279,whole cell,,Acinetobacter baumannii,,,MIC,exact,16.0,,,ug/mL,3.3147088131892266e-05,4.47955461699663,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,16,μg/mL,broth microdilution,negative_SAR_examples.csv,159,Acinetobacter baumannii ATCC 1605 (MDR),1,1,True
msr_f3e2c8516510,NHYRGJGOYHRCHP-UHFFFAOYSA-N,WSA270,WSA270,asy_074abd848eac,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,32.0,,,ug/mL,6.629417626378453e-05,4.178524621332649,intermediate,moderate,broth microdilution,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Main article Table 1; Supporting Information Table S2,,auxiliary,False,False,,MIC,whole cell,32,μg/mL,broth microdilution,negative_SAR_examples.csv,160,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),1,1,True
msr_4bbc2056281e,WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,compound 1 (Fraunfelter 2023),asy_832d84d73124,bacterial electron transport chain (ACMA assay),,Escherichia coli,,,ETC_inhibition,gt,64.0,,,ug/mL,0.00016732682327411533,3.776434434015643,inactive,inactive_vs_ETC,,10.1021/acsinfecdis.3c00317,https://doi.org/10.1021/acsinfecdis.3c00317,https://pmc.ncbi.nlm.nih.gov/articles/PMC10714390/,Main article Table 2; Supporting Information Figure S2,,auxiliary,False,False,,"IC50 (ETC, ACMA fluorescence)",bacterial electron transport chain (ACMA assay),>64,ug/mL,,negative_SAR_examples.csv,303,Escherichia coli,1,1,True
msr_b6df1229d97c,WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,compound 1 (Fraunfelter 2023),asy_77dc027f7ebd,F1Fo-ATP synthase (Fo a/c interface),,Escherichia coli ATCC 25922,,,MIC,gt,128.0,,,ug/mL,0.00033465364654823067,3.475404438351662,inactive,inactive,broth microdilution (CLSI),10.1021/acsinfecdis.3c00317,https://doi.org/10.1021/acsinfecdis.3c00317,https://pmc.ncbi.nlm.nih.gov/articles/PMC10714390/,Source locator not independently verified; retained outside strict model-ready set,,auxiliary,False,False,,MIC,F1Fo-ATP synthase (Fo a/c interface),>128,ug/mL,broth microdilution (CLSI),negative_SAR_examples.csv,304,Escherichia coli ATCC 25922,1,1,True
msr_153f9fda6723,WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,compound 1 (Fraunfelter 2023),asy_b2f97bf829c7,bacterial electron transport chain (ACMA assay),,Pseudomonas aeruginosa,PAO1,,ETC_inhibition,gt,64.0,,,ug/mL,0.00016732682327411533,3.776434434015643,inactive,inactive_vs_ETC,,10.1021/acsinfecdis.3c00317,https://doi.org/10.1021/acsinfecdis.3c00317,https://pmc.ncbi.nlm.nih.gov/articles/PMC10714390/,Main article Table 2; Supporting Information Figure S2,,auxiliary,False,False,,"IC50 (ETC, ACMA fluorescence)",bacterial electron transport chain (ACMA assay),>64,ug/mL,,negative_SAR_examples.csv,302,Pseudomonas aeruginosa PAO1,1,1,True
msr_eb94c50fd6c4,WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,compound 1 (Fraunfelter 2023),asy_70e7c55c3cb9,F1Fo-ATP synthase (Fo a/c interface),,Pseudomonas aeruginosa,PAO1,,MIC,gt,256.0,,,ug/mL,0.0006693072930964613,3.174374442687681,inactive,inactive,broth microdilution (CLSI),10.1021/acsinfecdis.3c00317,https://doi.org/10.1021/acsinfecdis.3c00317,https://pmc.ncbi.nlm.nih.gov/articles/PMC10714390/,Source locator not independently verified; retained outside strict model-ready set,,auxiliary,False,False,,MIC,F1Fo-ATP synthase (Fo a/c interface),>256,ug/mL,broth microdilution (CLSI),negative_SAR_examples.csv,305,Pseudomonas aeruginosa PAO1 derivative 9027,2,1,True
msr_fd51ee35b372,LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,asy_d52baa9b8747,F1Fo-ATP synthase (Fo a/c interface),,Acinetobacter baumannii,,,MIC,exact,64.0,,,ug/mL,0.00014966664094271276,3.8248749883606967,inactive,moderate,broth microdilution (CLSI),10.1021/acsinfecdis.3c00317,https://doi.org/10.1021/acsinfecdis.3c00317,https://pmc.ncbi.nlm.nih.gov/articles/PMC10714390/,Source locator not independently verified; retained outside strict model-ready set,,auxiliary,False,False,,MIC,F1Fo-ATP synthase (Fo a/c interface),64,ug/mL,broth microdilution (CLSI),negative_SAR_examples.csv,322,Acinetobacter baumannii BAA-2108,1,1,True
msr_3acfc009757a,LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,asy_d52baa9b8747,F1Fo-ATP synthase (Fo a/c interface),,Acinetobacter baumannii,,,MIC,gt,128.0,,,ug/mL,0.0002993332818854255,3.523844992696716,inactive,inactive,broth microdilution (CLSI),10.1021/acsinfecdis.3c00317,https://doi.org/10.1021/acsinfecdis.3c00317,https://pmc.ncbi.nlm.nih.gov/articles/PMC10714390/,Source locator not independently verified; retained outside strict model-ready set,,auxiliary,False,False,,MIC,F1Fo-ATP synthase (Fo a/c interface),>128,ug/mL,broth microdilution (CLSI),negative_SAR_examples.csv,323,Acinetobacter baumannii BAA-2109,2,1,True
msr_54c3605af735,LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,asy_832d84d73124,bacterial electron transport chain (ACMA assay),,Escherichia coli,,,ETC_inhibition,gt,64.0,,,ug/mL,0.00014966664094271276,3.8248749883606967,inactive,inactive_vs_ETC,,10.1021/acsinfecdis.3c00317,https://doi.org/10.1021/acsinfecdis.3c00317,https://pmc.ncbi.nlm.nih.gov/articles/PMC10714390/,Main article Table 2; Supporting Information Figure S2,,auxiliary,False,False,,"IC50 (ETC, ACMA fluorescence)",bacterial electron transport chain (ACMA assay),>64,ug/mL,,negative_SAR_examples.csv,318,Escherichia coli,1,1,True
