measurement_id,compound_key,source_compound_id,compound_name,assay_id,target,subunit_complex,organism,strain,assay_system,endpoint,value_relation,value,value_upper,error_or_sd,unit,molar_value,p_activity,derived_activity_class,input_sar_class,assay_method,doi,source_url,pmc_url,source_locator,source_level_input,release_partition,use_for_training,use_for_default_regression,exclusion_reason,raw_activity_type,raw_target,raw_activity_value,raw_unit,raw_assay_method,source_file,source_row,raw_biosystem,duplicate_group_size,duplicate_rank,is_canonical_observation
msr_3cdc05b2d72d,SGQDQCCZJOEXJH-UHFFFAOYSA-N,WARD2024-22,Ward2024 compound 22,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.0003417771879747833,3.4662569277688595,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,300,Pseudomonas aeruginosa ATCC BAA 2110 (MDR),2,2,False
msr_9da14efb1813,BMTCMYDFINDWQK-UHFFFAOYSA-N,WARD2024-5,Ward2024 compound 5,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00044222105524999313,3.3543605834190076,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,190,Pseudomonas aeruginosa PΔ6 (efflux knockout),5,2,False
msr_b4381fb307d3,BMTCMYDFINDWQK-UHFFFAOYSA-N,WARD2024-5,Ward2024 compound 5,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00044222105524999313,3.3543605834190076,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,191,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),5,3,False
msr_7a6b3e1c57ab,BMTCMYDFINDWQK-UHFFFAOYSA-N,WARD2024-5,Ward2024 compound 5,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00044222105524999313,3.3543605834190076,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,192,Pseudomonas aeruginosa ATCC BAA 2109 (MDR),5,4,False
msr_7ef9248ff757,BMTCMYDFINDWQK-UHFFFAOYSA-N,WARD2024-5,Ward2024 compound 5,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00044222105524999313,3.3543605834190076,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,193,Pseudomonas aeruginosa ATCC BAA 2110 (MDR),5,5,False
msr_91a79a9ece8f,LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Ward2024 compound 6,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,64.0,,,ug/mL,0.00017508056441596954,3.7567620619998308,inactive,moderate,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,64,μg/mL,broth microdilution,negative_SAR_examples.csv,199,Pseudomonas aeruginosa ATCC BAA 2109 (MDR),2,2,False
msr_a3f21a4eedee,BAVNIUAXBSRCQM-UHFFFAOYSA-N,WARD2024-7,Ward2024 compound 7,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00042178103632918687,3.374912950444643,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,203,Pseudomonas aeruginosa PΔ6 (efflux knockout),5,2,False
msr_984a94181f12,BAVNIUAXBSRCQM-UHFFFAOYSA-N,WARD2024-7,Ward2024 compound 7,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00042178103632918687,3.374912950444643,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,204,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),5,3,False
msr_a6bd05d3fb8f,BAVNIUAXBSRCQM-UHFFFAOYSA-N,WARD2024-7,Ward2024 compound 7,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00042178103632918687,3.374912950444643,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,205,Pseudomonas aeruginosa ATCC BAA 2109 (MDR),5,4,False
msr_fa818a497e3c,BAVNIUAXBSRCQM-UHFFFAOYSA-N,WARD2024-7,Ward2024 compound 7,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00042178103632918687,3.374912950444643,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,206,Pseudomonas aeruginosa ATCC BAA 2110 (MDR),5,5,False
msr_a0a651e50cd0,APMKTVCBYUVFFM-UHFFFAOYSA-N,WARD2024-8,Ward2024 compound 8,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,64.0,,,ug/mL,0.00016861051760794368,3.773115338390836,inactive,moderate,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,64,μg/mL,broth microdilution,negative_SAR_examples.csv,212,Pseudomonas aeruginosa ATCC BAA 2109 (MDR),2,2,False
msr_856331a9d1a1,OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Ward2024 compound 9,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00040314706679013047,3.3945364956847817,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,217,Pseudomonas aeruginosa ATCC BAA 2108 (MDR),4,2,False
msr_4d592fe250bf,OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Ward2024 compound 9,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00040314706679013047,3.3945364956847817,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,218,Pseudomonas aeruginosa ATCC BAA 2109 (MDR),4,3,False
msr_faf0168983bc,OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Ward2024 compound 9,asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00040314706679013047,3.3945364956847817,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,219,Pseudomonas aeruginosa ATCC BAA 2110 (MDR),4,4,False
msr_ea891aa4b000,CJWSCOKTAUPKHM-UHFFFAOYSA-N,WSA236,Ward2024 compound 14 (WSA236),asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,exact,16.0,,,ug/mL,3.812810088695495e-05,4.4187548258529,intermediate,moderate,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,16,μg/mL,broth microdilution,negative_SAR_examples.csv,250,Pseudomonas aeruginosa ATCC BAA 2110 (MDR),2,2,False
msr_d517db1528df,CKJASZDKIIXJGB-UHFFFAOYSA-N,WSA238,Ward2024 compound 16 (WSA238),asy_b1909b2078af,whole cell,,Pseudomonas aeruginosa,,,MIC,gt,128.0,,,ug/mL,0.00027844064537320835,3.555267368296904,inactive,inactive,broth microdilution,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Table 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,whole cell,>128,μg/mL,broth microdilution,negative_SAR_examples.csv,263,Pseudomonas aeruginosa ATCC BAA 2110 (MDR),2,2,False
msr_3a256f9122dd,RIDDIWJTDCGXDH-NRFANRHFSA-N,STEED2022-15,compound 15 (Steed 2022),asy_657243d3d7b6,F1Fo-ATP synthase (Fo a/c interface),,Pseudomonas aeruginosa,PAO1,,MIC,gt,256.0,,,ug/mL,0.0006764040668794522,3.1697937898708735,inactive,inactive,broth microdilution (CLSI),10.1021/acsomega.2c03127,https://doi.org/10.1021/acsomega.2c03127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9386795/,Main article Tables 1-2; Supporting Information Table S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,F1Fo-ATP synthase (Fo a/c interface),>256,ug/mL,broth microdilution (CLSI),negative_SAR_examples.csv,337,Pseudomonas aeruginosa PAO1 delta6 (efflux-deficient),2,2,False
msr_19915b605c9a,DCLANSSFVIGXHQ-OAQYLSRUSA-N,STEED2022-18,compound 18 (Steed 2022),asy_657243d3d7b6,F1Fo-ATP synthase (Fo a/c interface),,Pseudomonas aeruginosa,PAO1,,MIC,gt,256.0,,,ug/mL,0.0006573288313155564,3.182217318569095,inactive,inactive,broth microdilution (CLSI),10.1021/acsomega.2c03127,https://doi.org/10.1021/acsomega.2c03127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9386795/,Main article Tables 1-2; Supporting Information Table S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,F1Fo-ATP synthase (Fo a/c interface),>256,ug/mL,broth microdilution (CLSI),negative_SAR_examples.csv,345,Pseudomonas aeruginosa PAO1 delta6 (efflux-deficient),2,2,False
msr_751ebb813239,DHQKBEDPXLHXAJ-OAQYLSRUSA-N,STEED2022-19,compound 19 (Steed 2022),asy_657243d3d7b6,F1Fo-ATP synthase (Fo a/c interface),,Pseudomonas aeruginosa,PAO1,,MIC,gt,256.0,,,ug/mL,0.0006312835523509147,3.199775525762606,inactive,inactive,broth microdilution (CLSI),10.1021/acsomega.2c03127,https://doi.org/10.1021/acsomega.2c03127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9386795/,Main article Tables 1-2; Supporting Information Table S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,F1Fo-ATP synthase (Fo a/c interface),>256,ug/mL,broth microdilution (CLSI),negative_SAR_examples.csv,349,Pseudomonas aeruginosa PAO1 delta6 (efflux-deficient),2,2,False
msr_0871781f8673,WIDVPHSBAXLSEU-LJQANCHMSA-N,STEED2022-22,compound 22 (Steed 2022),asy_657243d3d7b6,F1Fo-ATP synthase (Fo a/c interface),,Pseudomonas aeruginosa,PAO1,,MIC,gt,256.0,,,ug/mL,0.0006693072930964613,3.174374442687681,inactive,inactive,broth microdilution (CLSI),10.1021/acsomega.2c03127,https://doi.org/10.1021/acsomega.2c03127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9386795/,Main article Tables 1-2; Supporting Information Table S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,MIC,F1Fo-ATP synthase (Fo a/c interface),>256,ug/mL,broth microdilution (CLSI),negative_SAR_examples.csv,353,Pseudomonas aeruginosa PAO1 delta6 (efflux-deficient),2,2,False
msr_a68e5207ec60,CJWSCOKTAUPKHM-UHFFFAOYSA-N,WSA236,WSA236,asy_4f7a87e5bfe2,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.36,,,ug/mL,8.578822699564863e-07,6.066572307741537,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),0.36,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,161,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_35b2f13805f2,CJWSCOKTAUPKHM-UHFFFAOYSA-N,WSA236,WSA236,asy_72ab0153c0c5,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.52,,,ug/mL,1.239163278826036e-06,5.906871464874025,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),0.52,μg/mL,"luciferase ATP synthesis assay, PA enzyme expressed in EC DK8",negative_SAR_examples.csv,162,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_b885750227d3,CKJASZDKIIXJGB-UHFFFAOYSA-N,WSA238,WSA238,asy_4f7a87e5bfe2,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.22,,,ug/mL,4.785698592352019e-07,6.320054657122566,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),0.22,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,166,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_af66540c5771,CKJASZDKIIXJGB-UHFFFAOYSA-N,WSA238,WSA238,asy_72ab0153c0c5,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.45,,,ug/mL,9.788928938901857e-07,6.009264824169429,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),0.45,μg/mL,"luciferase ATP synthesis assay, PA enzyme expressed in EC DK8",negative_SAR_examples.csv,167,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_70ec64386d17,YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,WSA249,asy_4f7a87e5bfe2,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.31,,,ug/mL,6.833386604357937e-07,6.165364008021686,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),0.31,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,113,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_c3bcff3b71f1,YEMLSUARMQTHJO-UHFFFAOYSA-N,WSA249,WSA249,asy_72ab0153c0c5,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.68,,,ug/mL,1.4989364164398057e-06,5.824216789149722,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),0.68,μg/mL,"luciferase ATP synthesis assay, PA enzyme expressed in EC DK8",negative_SAR_examples.csv,114,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_adee94be27f5,SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,WSA250,asy_4f7a87e5bfe2,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,1.9,,,ug/mL,4.672908688904793e-06,5.330412705235527,intermediate,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),1.9,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,118,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_9dd4a26bacc5,SSOJQSHUAQGPLD-UHFFFAOYSA-N,WSA250,WSA250,asy_72ab0153c0c5,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,1.2,,,ug/mL,2.9513107508872376e-06,5.5299850601407305,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),1.2,μg/mL,"luciferase ATP synthesis assay, PA enzyme expressed in EC DK8",negative_SAR_examples.csv,119,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_9859b356f110,GDIKNPZGPCUHQP-UHFFFAOYSA-N,WSA255,WSA255,asy_4f7a87e5bfe2,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.12,,,ug/mL,2.2280026513231548e-07,6.652084296687568,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),0.12,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,135,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_c5a20dce617c,GDIKNPZGPCUHQP-UHFFFAOYSA-N,WSA255,WSA255,asy_72ab0153c0c5,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.23,,,ug/mL,4.270338415036047e-07,6.369537706717599,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),0.23,μg/mL,"luciferase ATP synthesis assay, PA enzyme expressed in EC DK8",negative_SAR_examples.csv,136,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_cb98593072bc,NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,asy_4f7a87e5bfe2,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.12,,,ug/mL,2.4717041370147994e-07,6.607003515521648,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),0.12,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,144,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_0b842c93c84f,NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,asy_72ab0153c0c5,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.13,,,ug/mL,2.677679481766033e-07,6.572241409262436,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1002/cmdc.202400952,https://doi.org/10.1002/cmdc.202400952,https://pmc.ncbi.nlm.nih.gov/articles/PMC12091843/,Supporting Information Table S1; Figures S2-S3,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),0.13,μg/mL,"luciferase ATP synthesis assay, PA enzyme expressed in EC DK8",negative_SAR_examples.csv,145,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_20710fc71494,WIDVPHSBAXLSEU-LJQANCHMSA-N,FRAUNFELTER2023-1,compound 1 (Fraunfelter 2023),asy_aa7b51602589,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,10.0,,,ug/mL,2.614481613658052e-05,4.582614407999531,intermediate,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsinfecdis.3c00317,https://doi.org/10.1021/acsinfecdis.3c00317,https://pmc.ncbi.nlm.nih.gov/articles/PMC10714390/,Main article Table 1 and Figure 2; Supporting Information Table S2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,"IC50 (ATP synthesis, inverted membrane vesicles)",F1Fo-ATP synthase (Fo a/c interface),10.0,ug/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,301,Pseudomonas aeruginosa PAO1,2,2,False
msr_8ef377635866,LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,asy_aa7b51602589,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.7,,,ug/mL,1.6369788853109207e-06,5.785956922330327,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsinfecdis.3c00317,https://doi.org/10.1021/acsinfecdis.3c00317,https://pmc.ncbi.nlm.nih.gov/articles/PMC10714390/,Main article Table 1 and Figure 2; Supporting Information Table S2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,"IC50 (ATP synthesis, inverted membrane vesicles)",F1Fo-ATP synthase (Fo a/c interface),0.7,ug/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,316,Pseudomonas aeruginosa PAO1,2,2,False
