compound_key,source_compound_id,source_compound_name,doi,source_file,source_row,raw_smiles,structure_action
GIVNEPBVLZKFQD-UHFFFAOYSA-N,WSA267,WSA267,10.1021/acsomega.5c06380,negative_SAR_examples.csv,7,C1=CC(CN2CCCC2)=CC=C2C=CC(=C(SCc3ccccc3)N=C1)CNC2,replaced_with_source_reconstruction
GLDUIBJCIYJHOM-UHFFFAOYSA-N,CHEMBL3400982,CHEMBL3400982,10.1016/j.ejmech.2019.111644,ATP_target_expansion.csv,68,CCN(CC)Cc1cc(N(c2cc(C)nc3cc(Cl)ccc23)S(=O)(=O)c2ccc(Cl)s2)ccc1O,canonicalized_only
GXYVJEJKTGYEDL-UHFFFAOYSA-N,WSA297,WSA297,10.1021/acsomega.5c06380,ATP_target_expansion.csv,10,COC1=C(F)C=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
GXYVJEJKTGYEDL-UHFFFAOYSA-N,WSA297,WSA297,10.1021/acsomega.5c06380,negative_SAR_examples.csv,81,COC1=C(F)C=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
GXYVJEJKTGYEDL-UHFFFAOYSA-N,WSA297,WSA297,10.1021/acsomega.5c06380,negative_SAR_examples.csv,82,COC1=C(F)C=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
GXYVJEJKTGYEDL-UHFFFAOYSA-N,WSA297,WSA297,10.1021/acsomega.5c06380,negative_SAR_examples.csv,83,COC1=C(F)C=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
GXYVJEJKTGYEDL-UHFFFAOYSA-N,WSA297,WSA297,10.1021/acsomega.5c06380,negative_SAR_examples.csv,84,COC1=C(F)C=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
HCBCVTVDQQQYPH-UHFFFAOYSA-N,WSA296,WSA296,10.1021/acsomega.5c06380,ATP_target_expansion.csv,9,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
HCBCVTVDQQQYPH-UHFFFAOYSA-N,WSA296,WSA296,10.1021/acsomega.5c06380,negative_SAR_examples.csv,77,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
HCBCVTVDQQQYPH-UHFFFAOYSA-N,WSA296,WSA296,10.1021/acsomega.5c06380,negative_SAR_examples.csv,78,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
HCBCVTVDQQQYPH-UHFFFAOYSA-N,WSA296,WSA296,10.1021/acsomega.5c06380,negative_SAR_examples.csv,79,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
HCBCVTVDQQQYPH-UHFFFAOYSA-N,WSA296,WSA296,10.1021/acsomega.5c06380,negative_SAR_examples.csv,80,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
HSQAOIDXEYDHQE-UHFFFAOYSA-N,WSA269,WSA269,10.1002/cmdc.202400952,negative_SAR_examples.csv,155,C1=CC=C2CSC3=NC2=CC=C(c2ccccc2)C2=CC=C4C=CC=C(C=C3CNC2)CCCCN(C=C1)C4,replaced_with_source_reconstruction
HSQAOIDXEYDHQE-UHFFFAOYSA-N,WSA269,WSA269,10.1002/cmdc.202400952,negative_SAR_examples.csv,156,C1=CC=C2CSC3=NC2=CC=C(c2ccccc2)C2=CC=C4C=CC=C(C=C3CNC2)CCCCN(C=C1)C4,replaced_with_source_reconstruction
HSQAOIDXEYDHQE-UHFFFAOYSA-N,WSA269,WSA269,10.1002/cmdc.202400952,negative_SAR_examples.csv,157,C1=CC=C2CSC3=NC2=CC=C(c2ccccc2)C2=CC=C4C=CC=C(C=C3CNC2)CCCCN(C=C1)C4,replaced_with_source_reconstruction
HXWNUGNSPIOUKJ-HNNXBMFYSA-N,STEED2022-17,compound 17 (Steed 2022),10.1021/acsomega.2c03127,ATP_target_expansion.csv,48,COC(=O)[C@H](CCSC)NCc1cc2ccccc2nc1SC,replaced_with_source_reconstruction
HXWNUGNSPIOUKJ-HNNXBMFYSA-N,STEED2022-17,compound 17 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,338,COC(=O)[C@H](CCSC)NCc1cc2ccccc2nc1SC,replaced_with_source_reconstruction
HXWNUGNSPIOUKJ-HNNXBMFYSA-N,STEED2022-17,compound 17 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,339,COC(=O)[C@H](CCSC)NCc1cc2ccccc2nc1SC,replaced_with_source_reconstruction
HXWNUGNSPIOUKJ-HNNXBMFYSA-N,STEED2022-17,compound 17 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,340,COC(=O)[C@H](CCSC)NCc1cc2ccccc2nc1SC,replaced_with_source_reconstruction
HXWNUGNSPIOUKJ-HNNXBMFYSA-N,STEED2022-17,compound 17 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,341,COC(=O)[C@H](CCSC)NCc1cc2ccccc2nc1SC,replaced_with_source_reconstruction
IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Ward2024 compound 11,10.1021/acsmedchemlett.3c00480,ATP_target_expansion.csv,32,CSc1nc2c3cc1CNCC(=CC=C(N(C)C)C=CC=3)C=CC=2,replaced_with_source_reconstruction
IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Ward2024 compound 11,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,227,CSc1nc2c3cc1CNCC(=CC=C(N(C)C)C=CC=3)C=CC=2,replaced_with_source_reconstruction
IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Ward2024 compound 11,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,228,CSc1nc2c3cc1CNCC(=CC=C(N(C)C)C=CC=3)C=CC=2,replaced_with_source_reconstruction
IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Ward2024 compound 11,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,229,CSc1nc2c3cc1CNCC(=CC=C(N(C)C)C=CC=3)C=CC=2,replaced_with_source_reconstruction
IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Ward2024 compound 11,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,230,CSc1nc2c3cc1CNCC(=CC=C(N(C)C)C=CC=3)C=CC=2,replaced_with_source_reconstruction
IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Ward2024 compound 11,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,231,CSc1nc2c3cc1CNCC(=CC=C(N(C)C)C=CC=3)C=CC=2,replaced_with_source_reconstruction
IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Ward2024 compound 11,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,232,CSc1nc2c3cc1CNCC(=CC=C(N(C)C)C=CC=3)C=CC=2,replaced_with_source_reconstruction
ILFUWRVDQBBTFO-UHFFFAOYSA-N,WSA261,WSA261,10.1002/cmdc.202400952,negative_SAR_examples.csv,149,CCN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(c3ccccc3)C(CCNCC4=C2)CC1,replaced_with_source_reconstruction
ILFUWRVDQBBTFO-UHFFFAOYSA-N,WSA261,WSA261,10.1002/cmdc.202400952,negative_SAR_examples.csv,150,CCN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(c3ccccc3)C(CCNCC4=C2)CC1,replaced_with_source_reconstruction
ILFUWRVDQBBTFO-UHFFFAOYSA-N,WSA261,WSA261,10.1002/cmdc.202400952,negative_SAR_examples.csv,151,CCN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(c3ccccc3)C(CCNCC4=C2)CC1,replaced_with_source_reconstruction
IXLSBDXBCUSOJH-UHFFFAOYSA-N,CHEMBL3753028,CHEMBL3753028,10.1039/C5MD00131E,ATP_target_expansion.csv,59,COc1nc2ccccc2cc1C(c1cc2ccccc2nc1OC)C(O)(CCN(C)C)c1ccc2ccccc2c1,canonicalized_only
IZWVLJVCXHHUOO-UHFFFAOYSA-N,WSA298,WSA298,10.1021/acsomega.5c06380,ATP_target_expansion.csv,11,FC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
IZWVLJVCXHHUOO-UHFFFAOYSA-N,WSA298,WSA298,10.1021/acsomega.5c06380,negative_SAR_examples.csv,85,FC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
IZWVLJVCXHHUOO-UHFFFAOYSA-N,WSA298,WSA298,10.1021/acsomega.5c06380,negative_SAR_examples.csv,86,FC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
IZWVLJVCXHHUOO-UHFFFAOYSA-N,WSA298,WSA298,10.1021/acsomega.5c06380,negative_SAR_examples.csv,87,FC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
IZWVLJVCXHHUOO-UHFFFAOYSA-N,WSA298,WSA298,10.1021/acsomega.5c06380,negative_SAR_examples.csv,88,FC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CC=CC(CN3CCCC3)=CC=C(C=C1)CNC2,replaced_with_source_reconstruction
JEEVMYLVUPBCFP-UHFFFAOYSA-N,CHEMBL3751877,CHEMBL3751877,10.1039/C5MD00131E,ATP_target_expansion.csv,54,COc1nc2ccccc2cc1C(c1cc2ccccc2nc1OC)C(O)(CCN(C)C)c1cccc(Br)c1,canonicalized_only
JEOOPXHDCFWFFO-UHFFFAOYSA-N,WSA264,WSA264,10.1021/acsomega.5c06380,negative_SAR_examples.csv,2,CCN1CCC=NC(SCc2ccccc2)=C2C=CC(CCNC2)CC1,replaced_with_source_reconstruction
JEOOPXHDCFWFFO-UHFFFAOYSA-N,WSA264,WSA264,10.1021/acsomega.5c06380,negative_SAR_examples.csv,3,CCN1CCC=NC(SCc2ccccc2)=C2C=CC(CCNC2)CC1,replaced_with_source_reconstruction
JHBGNEYJXHSZKP-UHFFFAOYSA-N,WARD2024-20,Ward2024 compound 20,10.1021/acsmedchemlett.3c00480,ATP_target_expansion.csv,40,CC1=CC(C)=NC=c2cc3c4nc2=CC=CC(=CC=CC=CC(=N1)CCNC3)CS4,replaced_with_source_reconstruction
JHBGNEYJXHSZKP-UHFFFAOYSA-N,WARD2024-20,Ward2024 compound 20,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,282,CC1=CC(C)=NC=c2cc3c4nc2=CC=CC(=CC=CC=CC(=N1)CCNC3)CS4,replaced_with_source_reconstruction
JHBGNEYJXHSZKP-UHFFFAOYSA-N,WARD2024-20,Ward2024 compound 20,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,283,CC1=CC(C)=NC=c2cc3c4nc2=CC=CC(=CC=CC=CC(=N1)CCNC3)CS4,replaced_with_source_reconstruction
JHBGNEYJXHSZKP-UHFFFAOYSA-N,WARD2024-20,Ward2024 compound 20,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,284,CC1=CC(C)=NC=c2cc3c4nc2=CC=CC(=CC=CC=CC(=N1)CCNC3)CS4,replaced_with_source_reconstruction
JHBGNEYJXHSZKP-UHFFFAOYSA-N,WARD2024-20,Ward2024 compound 20,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,285,CC1=CC(C)=NC=c2cc3c4nc2=CC=CC(=CC=CC=CC(=N1)CCNC3)CS4,replaced_with_source_reconstruction
JHBGNEYJXHSZKP-UHFFFAOYSA-N,WARD2024-20,Ward2024 compound 20,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,286,CC1=CC(C)=NC=c2cc3c4nc2=CC=CC(=CC=CC=CC(=N1)CCNC3)CS4,replaced_with_source_reconstruction
JHBGNEYJXHSZKP-UHFFFAOYSA-N,WARD2024-20,Ward2024 compound 20,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,287,CC1=CC(C)=NC=c2cc3c4nc2=CC=CC(=CC=CC=CC(=N1)CCNC3)CS4,replaced_with_source_reconstruction
JOQXHNZJPVGSQL-FERBBOLQSA-M,CHEMBL261105,CHEMBL261105,10.1016/j.bmcl.2008.05.020,ATP_target_expansion.csv,72,O=C([O-])[C@@H]1CSc2c(C3CC3)c(Cc3cccc4ccccc34)cc(=O)n21.[Li+],canonicalized_only
JWHCVPMRQDOIHA-UHFFFAOYSA-N,WSA278,WSA278,10.1021/acsomega.5c06380,ATP_target_expansion.csv,3,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C)CCN(C=C1)CCNC2,replaced_with_source_reconstruction
JWHCVPMRQDOIHA-UHFFFAOYSA-N,WSA278,WSA278,10.1021/acsomega.5c06380,negative_SAR_examples.csv,29,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C)CCN(C=C1)CCNC2,replaced_with_source_reconstruction
JWHCVPMRQDOIHA-UHFFFAOYSA-N,WSA278,WSA278,10.1021/acsomega.5c06380,negative_SAR_examples.csv,30,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C)CCN(C=C1)CCNC2,replaced_with_source_reconstruction
JWHCVPMRQDOIHA-UHFFFAOYSA-N,WSA278,WSA278,10.1021/acsomega.5c06380,negative_SAR_examples.csv,31,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C)CCN(C=C1)CCNC2,replaced_with_source_reconstruction
JWHCVPMRQDOIHA-UHFFFAOYSA-N,WSA278,WSA278,10.1021/acsomega.5c06380,negative_SAR_examples.csv,32,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C)CCN(C=C1)CCNC2,replaced_with_source_reconstruction
KBBWUTKWDFCECI-UHFFFAOYSA-N,WSA248,WSA248,10.1002/cmdc.202400952,negative_SAR_examples.csv,110,C1=CC=C2CSC3=NC2=CC=CC2=CC=C4C=CC=C(C=C3CNC2)CCCCCN4C=C1,replaced_with_source_reconstruction
KBBWUTKWDFCECI-UHFFFAOYSA-N,WSA248,WSA248,10.1002/cmdc.202400952,negative_SAR_examples.csv,111,C1=CC=C2CSC3=NC2=CC=CC2=CC=C4C=CC=C(C=C3CNC2)CCCCCN4C=C1,replaced_with_source_reconstruction
KBBWUTKWDFCECI-UHFFFAOYSA-N,WSA248,WSA248,10.1002/cmdc.202400952,negative_SAR_examples.csv,112,C1=CC=C2CSC3=NC2=CC=CC2=CC=C4C=CC=C(C=C3CNC2)CCCCCN4C=C1,replaced_with_source_reconstruction
KITXXXWYRGIPNW-UHFFFAOYSA-N,WSA265,WSA265,10.1021/acsomega.5c06380,negative_SAR_examples.csv,4,C1=CC2CCNCC1=C(SCc1ccccc1)N=CCCN(C1CCCC1)CC2,replaced_with_source_reconstruction
KITXXXWYRGIPNW-UHFFFAOYSA-N,WSA265,WSA265,10.1021/acsomega.5c06380,negative_SAR_examples.csv,5,C1=CC2CCNCC1=C(SCc1ccccc1)N=CCCN(C1CCCC1)CC2,replaced_with_source_reconstruction
KNMXVWXMVVIKDE-UHFFFAOYSA-N,CHEMBL3751865,CHEMBL3751865,10.1039/C5MD00131E,ATP_target_expansion.csv,58,C=CCCOc1nc2ccccc2cc1C(c1cc2ccccc2nc1OCCC=C)C(O)(CCN(C)C)c1ccc(Br)cc1,canonicalized_only
KWYNWDLARNYFPR-UHFFFAOYSA-N,WSA277,WSA277,10.1021/acsomega.5c06380,negative_SAR_examples.csv,22,CN1CCC=NC(SCc2ccccc2)=C2CNCCN(C=CC=CC=C3C=C32)CC1,replaced_with_source_reconstruction
KWYNWDLARNYFPR-UHFFFAOYSA-N,WSA277,WSA277,10.1021/acsomega.5c06380,negative_SAR_examples.csv,23,CN1CCC=NC(SCc2ccccc2)=C2CNCCN(C=CC=CC=C3C=C32)CC1,replaced_with_source_reconstruction
KWYNWDLARNYFPR-UHFFFAOYSA-N,WSA277,WSA277,10.1021/acsomega.5c06380,negative_SAR_examples.csv,24,CN1CCC=NC(SCc2ccccc2)=C2CNCCN(C=CC=CC=C3C=C32)CC1,replaced_with_source_reconstruction
LAFSNTSKJXQUGQ-UHFFFAOYSA-N,WSA290,WSA290,10.1021/acsomega.5c06380,negative_SAR_examples.csv,58,COC1=C(F)C=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
LAFSNTSKJXQUGQ-UHFFFAOYSA-N,WSA290,WSA290,10.1021/acsomega.5c06380,negative_SAR_examples.csv,59,COC1=C(F)C=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
LAFSNTSKJXQUGQ-UHFFFAOYSA-N,WSA290,WSA290,10.1021/acsomega.5c06380,negative_SAR_examples.csv,60,COC1=C(F)C=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Ward2024 compound 6,10.1021/acsmedchemlett.3c00480,ATP_target_expansion.csv,27,CN(C)CCCNCc1cc2c3nc1SCC(=CC=CC=CC=2)C=CC=3,replaced_with_source_reconstruction
LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Ward2024 compound 6,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,194,CN(C)CCCNCc1cc2c3nc1SCC(=CC=CC=CC=2)C=CC=3,replaced_with_source_reconstruction
LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Ward2024 compound 6,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,195,CN(C)CCCNCc1cc2c3nc1SCC(=CC=CC=CC=2)C=CC=3,replaced_with_source_reconstruction
LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Ward2024 compound 6,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,196,CN(C)CCCNCc1cc2c3nc1SCC(=CC=CC=CC=2)C=CC=3,replaced_with_source_reconstruction
LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Ward2024 compound 6,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,197,CN(C)CCCNCc1cc2c3nc1SCC(=CC=CC=CC=2)C=CC=3,replaced_with_source_reconstruction
LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Ward2024 compound 6,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,198,CN(C)CCCNCc1cc2c3nc1SCC(=CC=CC=CC=2)C=CC=3,replaced_with_source_reconstruction
LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Ward2024 compound 6,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,199,CN(C)CCCNCc1cc2c3nc1SCC(=CC=CC=CC=2)C=CC=3,replaced_with_source_reconstruction
LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Ward2024 compound 6,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,200,CN(C)CCCNCc1cc2c3nc1SCC(=CC=CC=CC=2)C=CC=3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,10.1021/acsinfecdis.3c00317,ATP_target_expansion.csv,45,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,10.1021/acsinfecdis.3c00317,negative_SAR_examples.csv,316,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,10.1021/acsinfecdis.3c00317,negative_SAR_examples.csv,317,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,10.1021/acsinfecdis.3c00317,negative_SAR_examples.csv,318,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,10.1021/acsinfecdis.3c00317,negative_SAR_examples.csv,319,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,10.1021/acsinfecdis.3c00317,negative_SAR_examples.csv,320,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,10.1021/acsinfecdis.3c00317,negative_SAR_examples.csv,321,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,10.1021/acsinfecdis.3c00317,negative_SAR_examples.csv,322,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,10.1021/acsinfecdis.3c00317,negative_SAR_examples.csv,323,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,FRAUNFELTER2023-5,ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5; Ward2024 compound 2,10.1021/acsinfecdis.3c00317,negative_SAR_examples.csv,324,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,WARD2024-2,Ward2024 compound 2 (ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5),10.1021/acsmedchemlett.3c00480,ATP_target_expansion.csv,25,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,WARD2024-2,Ward2024 compound 2 (ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5),10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,181,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,WARD2024-2,Ward2024 compound 2 (ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5),10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,182,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,WARD2024-2,Ward2024 compound 2 (ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5),10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,183,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,WARD2024-2,Ward2024 compound 2 (ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5),10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,184,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,WARD2024-2,Ward2024 compound 2 (ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5),10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,185,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,WARD2024-2,Ward2024 compound 2 (ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5),10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,186,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
LLKLWYWYWKDHMZ-UHFFFAOYSA-N,WARD2024-2,Ward2024 compound 2 (ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5),10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,187,CN(C)CC1=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=CC=C1)CNC2)SC3,replaced_with_source_reconstruction
MISXPGZSFAATQD-UHFFFAOYSA-N,WARD2024-15,Ward2024 compound 15,10.1021/acsmedchemlett.3c00480,ATP_target_expansion.csv,35,CSC1=NC2=CC=CC3CCNCC1=CC1=CCCN(CC3)C2CCCC1,replaced_with_source_reconstruction
MISXPGZSFAATQD-UHFFFAOYSA-N,WARD2024-15,Ward2024 compound 15,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,251,CSC1=NC2=CC=CC3CCNCC1=CC1=CCCN(CC3)C2CCCC1,replaced_with_source_reconstruction
MISXPGZSFAATQD-UHFFFAOYSA-N,WARD2024-15,Ward2024 compound 15,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,252,CSC1=NC2=CC=CC3CCNCC1=CC1=CCCN(CC3)C2CCCC1,replaced_with_source_reconstruction
