attempt,cached,canonical_smiles,completed_at,compound_id,elapsed_seconds,ligand_sha256,pose_centroid,pose_count,pose_qc,pose_sha256,protocol_id,scaffold,scope,signature,started_at,status,stderr_sha256,stdout_sha256,training,vina_affinity,folder
1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2cccc(O)c2)cc1CO,2026-09-03T07:45:57.544600+00:00,ATP-RDL-2EF358B551223DD0,396.4994783401489,647e53377da7d771826ec1bbe7b5286ac46a0c4b1f73aca743d7bd3ba354b9b1,"[195.04497058823532, 188.5745, 161.70014705882355]",9,pass,c5b457bb2c75e857dee8dd13d0a018243890c5145d06ea9dee08be57d9e268c2,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,11501aff62cd8f7b48e793766813748bc25a75bc88ccf6bef4e6b32e86431715,2026-09-03T07:39:21.066964+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e02f9ab98c7ea8a0aff4921058aca91339aab4ea8a62b013dead6f7fe76c6e16,False,-8.202,workspace_local/reference_workflow/vina_cache/11/11501aff62cd8f7b48e793766813748bc25a75bc88ccf6bef4e6b32e86431715
1,True,Cc1c(C[NH2+]Cc2ccc(C[NH+](C)C)c(C3CC3)c2)c(SCc2ccccc2)nc2ccccc12,2026-09-03T07:45:34.092429+00:00,ATP-RDL-3051F0BC4E36FC9C,364.8642964363098,c729cb6bb7979be0a9b20e8586284396023f31146e8fd9a1c83b93e17f41b0fd,"[193.84879999999998, 189.54785714285714, 162.0831142857143]",9,pass,354ee6a00b182aef3147040ba4416a741cde76a9516e241deea66481e028930c,vina_7p3w_v1,c1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2cccc(C3CC3)c2)cc1,computational docking evidence; not biological activity,52e43cb431b535edeb3aa980a710b62d39a5fd6dce8274e6350f225775e13a93,2026-09-03T07:39:29.251761+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4472a33224dcade3191522c51771fa115917f78f1110e952bde1805130b88725,False,-8.075,workspace_local/reference_workflow/vina_cache/52/52e43cb431b535edeb3aa980a710b62d39a5fd6dce8274e6350f225775e13a93
1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(CF)c3nc2SCc2ccccc2)cc1F,2026-09-03T07:33:42.094106+00:00,ATP-RDL-3106AE4D333DE8DF,129.72602486610413,df9c6f0d0ab8af4c943c14b5b5e327471374f5b0f817e78a5afcfb6e1379ec35,"[193.50688235294118, 188.9455588235294, 162.62697058823528]",9,pass,5f4a1df7cadf22a65076df59fe1e7f8e3f29e0ea7a49e7e3a69dba97bb1aab85,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,55bc46609b9b70f2c94660f16abe4850cd363768ee0e5f435e403cba35da2757,2026-09-03T07:31:32.387155+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,43605180b0d36bd94d76a9392f9b20b12dda85dd494ab878eb5850284c9f8e7b,False,-8.521,workspace_local/reference_workflow/vina_cache/55/55bc46609b9b70f2c94660f16abe4850cd363768ee0e5f435e403cba35da2757
1,True,CNc1cc(C[NH+](C)C)ccc1C[NH2+]Cc1cc2cccc(O)c2nc1SCc1ccccc1,2026-09-03T07:15:04.371999+00:00,ATP-RDL-3547F3609812B072,144.77290558815002,a612f4ac83edbc5520d21475c9a2f0fb397faec5c50c779585617a947a20281f,"[194.1179117647059, 188.8959705882353, 162.6246176470588]",9,pass,dd3373c2f9aa6f35ff1291b71f18b198f4f45b6991a4da6d146065959a3fc6d4,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,70e10818742d05c8aa1063c5cd0403cb148e0002c9f9b9f7650f9354be183dbe,2026-09-03T07:12:39.618094+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4c8f100f1eda3988e4287efbd5b339c6d455ba15eb8ccc7b2b3635deea971075,False,-8.495,workspace_local/reference_workflow/vina_cache/70/70e10818742d05c8aa1063c5cd0403cb148e0002c9f9b9f7650f9354be183dbe
1,True,Cc1cc(C[NH+](C)C)cc(C2CC2)c1C[NH2+]Cc1cc2ccccc2nc1SCc1ccccc1,2026-09-03T07:51:06.045559+00:00,ATP-RDL-3A484CAEA9EC8F12,343.3141965866089,f7a9d112c83b5f1ba83360eca62b85834e28653206f087f6014bdbafbb4ebe12,"[198.54854285714285, 179.93128571428574, 154.54542857142857]",9,pass,1e1ef71a0af98a471aa9e3b67b6a998da5131d627e09a93b23fea5ab68b7d695,vina_7p3w_v1,c1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccccc2C2CC2)cc1,computational docking evidence; not biological activity,26be65cfb27d1236de1ab1623952fae3b5fcb234f89917687b908352bc72c3cf,2026-09-03T07:45:22.757370+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5b93800b9ace32f3ff7b5179c1abcb90f2754c5846a1b6ab7d94addc6deacf09,False,-7.347,workspace_local/reference_workflow/vina_cache/26/26be65cfb27d1236de1ab1623952fae3b5fcb234f89917687b908352bc72c3cf
1,True,C[NH+](C)Cc1c(N)cc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1C(F)F,2026-09-03T07:21:48.958816+00:00,ATP-RDL-3C68984737EFB02C,154.69381499290466,207b27e4699160d545303769575a93c1643827e01e2e1cf67424ce452ac88331,"[194.3764285714286, 188.61325714285715, 162.10154285714285]",9,pass,b6f05d964f1c045fb7513bcdc96596a3bed4d6624603d4be77f89b64ea1f8aa2,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,6d2106634e438b69d825bddbedb8c9a791396646af498434cd9ff7d7d0aebe6d,2026-09-03T07:19:14.285151+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9f9d96965d5e18ac8c43b7acab558e2434080197bb1ee84ac8346e11c85cfb33,False,-8.45,workspace_local/reference_workflow/vina_cache/6d/6d2106634e438b69d825bddbedb8c9a791396646af498434cd9ff7d7d0aebe6d
1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(O)cc3nc2SCc2ccccc2CF)cc1,2026-09-03T07:31:32.367314+00:00,ATP-RDL-3CDAC3CF3926BC9C,133.2066011428833,dac869ffedc03eede53edd48f7c05a8fe95237e78c69c4bfa327f4bd90a0ee16,"[193.65988235294117, 188.47538235294118, 161.80414705882353]",9,pass,66fccc80781e96e2485009bee137d0ff3f076ac3c9bbf83aa408505335fb3180,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,a741ec5c49b4b3f2e5b9a4215df9b5fd4b6fa26f953d551b807316271011fa4f,2026-09-03T07:29:19.177608+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a4972ab61876a9d71b75c0fb5a3299517d8e7c2b675bc35e61ef6e96d4fbb4e1,False,-7.471,workspace_local/reference_workflow/vina_cache/a7/a741ec5c49b4b3f2e5b9a4215df9b5fd4b6fa26f953d551b807316271011fa4f
1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(O)cc2)cc1CF,2026-09-03T07:39:29.216025+00:00,ATP-RDL-421B632BB05790AE,185.7039406299591,0df68b6f90989a386225c43a43c5cb6a27dc77d10f6505f19ec303f411c5f6c4,"[194.05223529411765, 188.6779705882353, 162.41973529411763]",9,pass,c3356159367a33cb391b5ed48fe46d35865286b9a79d56b2ec4629e2405224ad,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,caaae9c718a5acd6b895b7d8a1e0af90f38b5adbfe2b2e9d585757c5349c0414,2026-09-03T07:36:23.542313+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,eb36a74a3735d5b864b77716ed9dac13019a1dcd684bf50fa52c9d0e042df94b,False,-8.4,workspace_local/reference_workflow/vina_cache/ca/caaae9c718a5acd6b895b7d8a1e0af90f38b5adbfe2b2e9d585757c5349c0414
1,True,Cc1cc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(C2CC2)cc1C[NH+](C)C,2026-09-03T07:57:10.218771+00:00,ATP-RDL-45D33411FCB29216,346.78524899482727,550cce8eb462b2002faab347855abd8db1a07e55cf16c583126117aa1e9aab68,"[194.49522857142856, 188.9127142857143, 162.1076857142857]",9,pass,58d5b5c34c150faad6fa831cc7abc1fe525ca3fb36009f60f722a3b83295df93,vina_7p3w_v1,c1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccccc2C2CC2)cc1,computational docking evidence; not biological activity,2c21efb4b2f8daf1a147d8b00a3441f990605d82059954cd995e15e3b8a07c96,2026-09-03T07:51:23.459873+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4484744d76c3810ef01cb621b81ac239cbd6b96217d5694a7ab7ead1e074042c,False,-8.381,workspace_local/reference_workflow/vina_cache/2c/2c21efb4b2f8daf1a147d8b00a3441f990605d82059954cd995e15e3b8a07c96
1,True,CSc1c(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)ccc(C[NH+](C)C)c1C,2026-09-03T07:19:21.995694+00:00,ATP-RDL-4CAA0A102EC2058D,128.3609058856964,06cee4d62d5e21786123f6fd0443b375e7f0aa56b175d8e3ca93f2c42ac50432,"[194.34267647058823, 188.65597058823528, 162.2623823529412]",9,pass,54813c8c3b1e3cd19eb70d063d9eaa76fc9e4517264824945506787260b723f6,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,99b57468084f9390840b9b7ff7e43a0f972e12f8ed60b393981498027e83e58f,2026-09-03T07:17:13.657121+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ca1b9516629c4591acc19b6b8bd276c408c822e518a9a601d6b8b069075b170d,False,-8.258,workspace_local/reference_workflow/vina_cache/99/99b57468084f9390840b9b7ff7e43a0f972e12f8ed60b393981498027e83e58f
