compound_id,historical_alias,SMILES,docking_score,mmgbsa_score,docking_features,quickprop_features,admet_features
ATP-SMI-15737353FB69,Hit7,O[C@H]1CC[N@@H+](Cc2ccccc2C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)C1,-8.111912,-51.42,"{""glide_ecoul"": -18.361511, ""glide_eff_state_penalty"": 0.1368, ""glide_einternal"": 4.9124064, ""glide_emodel"": -77.2412, ""glide_energy"": -53.384453, ""glide_evdw"": -35.02294, ""glide_gscore"": -8.248713, ""glide_ligand_efficiency"": -0.23858565, ""glide_ligand_efficiency_ln"": -1.792149, ""glide_ligand_efficiency_sa"": -0.7729249}","{""quickprop_accpthb"": 6.7, ""quickprop_acxdn_5_sa"": 0.0135113, ""quickprop_amine"": 2.0, ""quickprop_ciqplogs"": -5.001, ""quickprop_cns"": 2.0, ""quickprop_dip_2_v"": 0.0011302, ""quickprop_dipole"": 1.267, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 0.247, ""quickprop_fisa"": 36.287, ""quickprop_fosa"": 199.257, ""quickprop_glob"": 0.8714358, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in56"": 28.0, ""quickprop_ip_ev"": 8.616, ""quickprop_jm"": 0.16047764, ""quickprop_metab"": 7.0, ""quickprop_mol_mw"": 452.598, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 4.0, ""quickprop_nonhatm"": 34.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 465.739, ""quickprop_psa"": 46.571, ""quickprop_qplogbb"": 0.5, ""quickprop_qplogherg"": -7.286, ""quickprop_qplogkhsa"": 0.784, ""quickprop_qplogkp"": -3.809, ""quickprop_qplogpc16"": 15.29, ""quickprop_qplogpo_w"": 4.539, ""quickprop_qplogpoct"": 23.029, ""quickprop_qplogpw"": 12.365, ""quickprop_qplogs"": -2.642, ""quickprop_qppcaco"": 278.992, ""quickprop_qppmdck"": 152.356, ""quickprop_qppolrz"": 49.364, ""quickprop_ringatoms"": 28.0, ""quickprop_rotor"": 9.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_sasa"": 701.283, ""quickprop_stars"": 1.0, ""quickprop_volume"": 1420.514, ""quickprop_wpsa"": 0.0}","{""admet_ames_mutagenesis"": 0.0, ""admet_avian"": 0.0, ""admet_biodegradation"": 0.0, ""admet_carcinogenesis"": 0.0, ""admet_crustacean"": 1.0, ""admet_endpoint_sum"": 6.0, ""admet_eye_corrosion"": 0.0, ""admet_eye_irritation"": 0.0, ""admet_herg_blockers"": 1.0, ""admet_liver_injury_i_dili"": 1.0, ""admet_liver_injury_ii"": 0.0, ""admet_micronucleos"": 1.0, ""admet_nr_minus_ahr"": 0.0, ""admet_nr_minus_ar"": 0.0, ""admet_nr_minus_ar_minus_lbd"": 0.0, ""admet_nr_minus_aromatase"": 0.0, ""admet_nr_minus_er"": 0.0, ""admet_nr_minus_er_minus_lbd"": 0.0, ""admet_nr_minus_gr"": 0.0, ""admet_nr_minus_ppar_minus_gamma"": 0.0, ""admet_nr_minus_tr"": 0.0, ""admet_respiratory_disease"": 1.0, ""admet_skin_sensitisation"": 1.0, ""admet_sr_minus_are"": 0.0, ""admet_sr_minus_atad5"": 0.0, ""admet_sr_minus_hse"": 0.0, ""admet_sr_minus_mmp"": 0.0, ""admet_sr_minus_p53"": 0.0}"
ATP-SMI-4417138BF81D,Hit17,[NH3+]C[C@@H](Nc1nc2ccccc2cc1C(=O)Nc1ccccc1)c1cccc(Cl)c1,-8.588435,-33.54,"{""glide_ecoul"": -16.181166, ""glide_eff_state_penalty"": 0.0, ""glide_einternal"": 13.291773, ""glide_emodel"": -71.43685, ""glide_energy"": -53.21622, ""glide_evdw"": -37.035053, ""glide_gscore"": -8.588435, ""glide_ligand_efficiency"": -0.28628117, ""glide_ligand_efficiency_ln"": -1.9513861, ""glide_ligand_efficiency_sa"": -0.88954216}","{""quickprop_accpthb"": 4.0, ""quickprop_acxdn_5_sa"": 0.0096247, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -6.131, ""quickprop_cns"": 0.0, ""quickprop_dip_2_v"": 0.0363273, ""quickprop_dipole"": 6.847, ""quickprop_donorhb"": 3.0, ""quickprop_ea_ev"": 1.202, ""quickprop_fisa"": 91.72, ""quickprop_fosa"": 47.921, ""quickprop_glob"": 0.7963182, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 8.624, ""quickprop_jm"": 0.0023068262, ""quickprop_metab"": 5.0, ""quickprop_mol_mw"": 416.909, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 30.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 511.867, ""quickprop_psa"": 78.721, ""quickprop_qplogbb"": -0.256, ""quickprop_qplogherg"": -7.995, ""quickprop_qplogkhsa"": 0.86, ""quickprop_qplogkp"": -2.797, ""quickprop_qplogpc16"": 15.678, ""quickprop_qplogpo_w"": 4.991, ""quickprop_qplogpoct"": 22.672, ""quickprop_qplogpw"": 12.371, ""quickprop_qplogs"": -5.46, ""quickprop_qppcaco"": 333.442, ""quickprop_qppmdck"": 395.351, ""quickprop_qppolrz"": 45.883, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 7.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_sasa"": 719.838, ""quickprop_stars"": 1.0, ""quickprop_volume"": 1290.429, ""quickprop_wpsa"": 68.33}","{""admet_ames_mutagenesis"": 0.0, ""admet_avian"": 0.0, ""admet_biodegradation"": 0.0, ""admet_carcinogenesis"": 0.0, ""admet_crustacean"": 1.0, ""admet_endpoint_sum"": 8.0, ""admet_eye_corrosion"": 0.0, ""admet_eye_irritation"": 0.0, ""admet_herg_blockers"": 1.0, ""admet_liver_injury_i_dili"": 1.0, ""admet_liver_injury_ii"": 1.0, ""admet_micronucleos"": 1.0, ""admet_nr_minus_ahr"": 0.0, ""admet_nr_minus_ar"": 0.0, ""admet_nr_minus_ar_minus_lbd"": 0.0, ""admet_nr_minus_aromatase"": 0.0, ""admet_nr_minus_er"": 0.0, ""admet_nr_minus_er_minus_lbd"": 0.0, ""admet_nr_minus_gr"": 0.0, ""admet_nr_minus_ppar_minus_gamma"": 0.0, ""admet_nr_minus_tr"": 1.0, ""admet_respiratory_disease"": 1.0, ""admet_skin_sensitisation"": 0.0, ""admet_sr_minus_are"": 0.0, ""admet_sr_minus_atad5"": 0.0, ""admet_sr_minus_hse"": 0.0, ""admet_sr_minus_mmp"": 1.0, ""admet_sr_minus_p53"": 0.0}"
ATP-SMI-5B36D3E11A3B,Hit13,C[NH+](C)Cc1ccc(CNc2csc(C(=O)N[C@H](C[NH3+])c3ccccc3)c2)cc1,-8.184483,-44.13,"{""glide_ecoul"": -19.497837, ""glide_eff_state_penalty"": 0.0473, ""glide_einternal"": 13.354368, ""glide_emodel"": -74.47403, ""glide_energy"": -51.956932, ""glide_evdw"": -32.459095, ""glide_gscore"": -8.231782, ""glide_ligand_efficiency"": -0.28222352, ""glide_ligand_efficiency_ln"": -1.8740389, ""glide_ligand_efficiency_sa"": -0.8670801}","{""quickprop_accpthb"": 6.5, ""quickprop_acxdn_5_sa"": 0.0164509, ""quickprop_amine"": 3.0, ""quickprop_ciqplogs"": -2.566, ""quickprop_cns"": 0.0, ""quickprop_dip_2_v"": 0.0241042, ""quickprop_dipole"": 5.781, ""quickprop_donorhb"": 4.0, ""quickprop_ea_ev"": 0.681, ""quickprop_fisa"": 106.778, ""quickprop_fosa"": 259.743, ""quickprop_glob"": 0.7609956, ""quickprop_humanoralabsorption"": 2.0, ""quickprop_in56"": 17.0, ""quickprop_ip_ev"": 8.262, ""quickprop_jm"": 0.0043132133, ""quickprop_metab"": 9.0, ""quickprop_mol_mw"": 408.56, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 29.0, ""quickprop_percenthumanoralabsorption"": 65.376, ""quickprop_pisa"": 388.644, ""quickprop_psa"": 77.453, ""quickprop_qplogbb"": -0.385, ""quickprop_qplogherg"": -9.431, ""quickprop_qplogkhsa"": 0.454, ""quickprop_qplogkp"": -5.283, ""quickprop_qplogpc16"": 15.987, ""quickprop_qplogpo_w"": 2.975, ""quickprop_qplogpoct"": 25.037, ""quickprop_qplogpw"": 15.058, ""quickprop_qplogs"": -2.693, ""quickprop_qppcaco"": 14.929, ""quickprop_qppmdck"": 11.076, ""quickprop_qppolrz"": 46.629, ""quickprop_ringatoms"": 17.0, ""quickprop_rotor"": 10.0, ""quickprop_ruleofthree"": 2.0, ""quickprop_sasa"": 790.229, ""quickprop_stars"": 1.0, ""quickprop_volume"": 1386.611, ""quickprop_wpsa"": 35.063}","{""admet_ames_mutagenesis"": 0.0, ""admet_avian"": 0.0, ""admet_biodegradation"": 0.0, ""admet_carcinogenesis"": 0.0, ""admet_crustacean"": 1.0, ""admet_endpoint_sum"": 7.0, ""admet_eye_corrosion"": 0.0, ""admet_eye_irritation"": 0.0, ""admet_herg_blockers"": 1.0, ""admet_liver_injury_i_dili"": 1.0, ""admet_liver_injury_ii"": 1.0, ""admet_micronucleos"": 1.0, ""admet_nr_minus_ahr"": 0.0, ""admet_nr_minus_ar"": 0.0, ""admet_nr_minus_ar_minus_lbd"": 0.0, ""admet_nr_minus_aromatase"": 0.0, ""admet_nr_minus_er"": 0.0, ""admet_nr_minus_er_minus_lbd"": 0.0, ""admet_nr_minus_gr"": 0.0, ""admet_nr_minus_ppar_minus_gamma"": 0.0, ""admet_nr_minus_tr"": 0.0, ""admet_respiratory_disease"": 1.0, ""admet_skin_sensitisation"": 1.0, ""admet_sr_minus_are"": 0.0, ""admet_sr_minus_atad5"": 0.0, ""admet_sr_minus_hse"": 0.0, ""admet_sr_minus_mmp"": 0.0, ""admet_sr_minus_p53"": 0.0}"
ATP-SMI-5D3E7B6B6796,Hit4,O=[N+]([O-])c1ccc(C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)c(O)c1,-8.072463,-54.81,"{""glide_ecoul"": -17.614744, ""glide_eff_state_penalty"": 0.2504, ""glide_einternal"": 6.1114774, ""glide_emodel"": -84.9943, ""glide_energy"": -58.379807, ""glide_evdw"": -40.76506, ""glide_gscore"": -8.322864, ""glide_ligand_efficiency"": -0.26040202, ""glide_ligand_efficiency_ln"": -1.8205879, ""glide_ligand_efficiency_sa"": -0.8180219}","{""quickprop_accpthb"": 4.0, ""quickprop_acxdn_5_sa"": 0.007375, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -6.213, ""quickprop_cns"": -2.0, ""quickprop_dip_2_v"": 0.0241461, ""quickprop_dipole"": 5.696, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 1.313, ""quickprop_fisa"": 145.512, ""quickprop_fosa"": 99.626, ""quickprop_glob"": 0.7677222, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 8.357, ""quickprop_jm"": 0.00014086171, ""quickprop_metab"": 7.0, ""quickprop_mol_mw"": 414.46, ""quickprop_nando"": 6.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 31.0, ""quickprop_percenthumanoralabsorption"": 91.765, ""quickprop_pisa"": 521.895, ""quickprop_psa"": 84.514, ""quickprop_qplogbb"": -1.226, ""quickprop_qplogherg"": -8.506, ""quickprop_qplogkhsa"": 1.017, ""quickprop_qplogkp"": -3.561, ""quickprop_qplogpc16"": 16.044, ""quickprop_qplogpo_w"": 4.917, ""quickprop_qplogpoct"": 21.138, ""quickprop_qplogpw"": 10.989, ""quickprop_qplogs"": -5.907, ""quickprop_qppcaco"": 103.018, ""quickprop_qppmdck"": 46.914, ""quickprop_qppolrz"": 46.823, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 9.0, ""quickprop_ruleofthree"": 2.0, ""quickprop_sasa"": 767.033, ""quickprop_stars"": 1.0, ""quickprop_volume"": 1343.63, ""quickprop_wpsa"": 0.0}","{""admet_ames_mutagenesis"": 0.0, ""admet_avian"": 0.0, ""admet_biodegradation"": 0.0, ""admet_carcinogenesis"": 0.0, ""admet_crustacean"": 1.0, ""admet_endpoint_sum"": 8.0, ""admet_eye_corrosion"": 0.0, ""admet_eye_irritation"": 0.0, ""admet_herg_blockers"": 1.0, ""admet_liver_injury_i_dili"": 1.0, ""admet_liver_injury_ii"": 1.0, ""admet_micronucleos"": 1.0, ""admet_nr_minus_ahr"": 0.0, ""admet_nr_minus_ar"": 0.0, ""admet_nr_minus_ar_minus_lbd"": 0.0, ""admet_nr_minus_aromatase"": 0.0, ""admet_nr_minus_er"": 0.0, ""admet_nr_minus_er_minus_lbd"": 0.0, ""admet_nr_minus_gr"": 0.0, ""admet_nr_minus_ppar_minus_gamma"": 0.0, ""admet_nr_minus_tr"": 0.0, ""admet_respiratory_disease"": 1.0, ""admet_skin_sensitisation"": 1.0, ""admet_sr_minus_are"": 0.0, ""admet_sr_minus_atad5"": 0.0, ""admet_sr_minus_hse"": 0.0, ""admet_sr_minus_mmp"": 1.0, ""admet_sr_minus_p53"": 0.0}"
ATP-SMI-775D33706F04,Hit14,C[NH+](C)Cc1cccc(CNc2ccsc2C(=O)N[C@H](C[NH3+])c2ccccc2)c1,-8.471254,-43.0,"{""glide_ecoul"": -19.892906, ""glide_eff_state_penalty"": 0.0502, ""glide_einternal"": 9.697237, ""glide_emodel"": -74.59372, ""glide_energy"": -52.579674, ""glide_evdw"": -32.686768, ""glide_gscore"": -8.521454, ""glide_ligand_efficiency"": -0.2921122, ""glide_ligand_efficiency_ln"": -1.9397024, ""glide_ligand_efficiency_sa"": -0.89746124}","{""quickprop_accpthb"": 5.5, ""quickprop_acxdn_5_sa"": 0.0121305, ""quickprop_amine"": 3.0, ""quickprop_ciqplogs"": -3.027, ""quickprop_cns"": 0.0, ""quickprop_dip_2_v"": 0.0036137, ""quickprop_dipole"": 2.238, ""quickprop_donorhb"": 3.0, ""quickprop_ea_ev"": 0.493, ""quickprop_fisa"": 98.592, ""quickprop_fosa"": 256.485, ""quickprop_glob"": 0.765633, ""quickprop_humanoralabsorption"": 2.0, ""quickprop_in56"": 17.0, ""quickprop_ip_ev"": 8.131, ""quickprop_jm"": 0.0025256458, ""quickprop_metab"": 9.0, ""quickprop_mol_mw"": 408.56, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 29.0, ""quickprop_percenthumanoralabsorption"": 70.627, ""quickprop_pisa"": 394.405, ""quickprop_psa"": 76.428, ""quickprop_qplogbb"": -0.276, ""quickprop_qplogherg"": -9.384, ""quickprop_qplogkhsa"": 0.718, ""quickprop_qplogkp"": -5.112, ""quickprop_qplogpc16"": 15.717, ""quickprop_qplogpo_w"": 3.634, ""quickprop_qplogpoct"": 22.773, ""quickprop_qplogpw"": 12.58, ""quickprop_qplogs"": -3.097, ""quickprop_qppcaco"": 17.85, ""quickprop_qppmdck"": 13.568, ""quickprop_qppolrz"": 46.67, ""quickprop_ringatoms"": 17.0, ""quickprop_rotor"": 10.0, ""quickprop_ruleofthree"": 2.0, ""quickprop_sasa"": 785.316, ""quickprop_stars"": 1.0, ""quickprop_volume"": 1386.276, ""quickprop_wpsa"": 35.834}","{""admet_ames_mutagenesis"": 0.0, ""admet_avian"": 0.0, ""admet_biodegradation"": 0.0, ""admet_carcinogenesis"": 0.0, ""admet_crustacean"": 1.0, ""admet_endpoint_sum"": 7.0, ""admet_eye_corrosion"": 0.0, ""admet_eye_irritation"": 0.0, ""admet_herg_blockers"": 1.0, ""admet_liver_injury_i_dili"": 1.0, ""admet_liver_injury_ii"": 1.0, ""admet_micronucleos"": 1.0, ""admet_nr_minus_ahr"": 0.0, ""admet_nr_minus_ar"": 0.0, ""admet_nr_minus_ar_minus_lbd"": 0.0, ""admet_nr_minus_aromatase"": 0.0, ""admet_nr_minus_er"": 0.0, ""admet_nr_minus_er_minus_lbd"": 0.0, ""admet_nr_minus_gr"": 0.0, ""admet_nr_minus_ppar_minus_gamma"": 0.0, ""admet_nr_minus_tr"": 0.0, ""admet_respiratory_disease"": 1.0, ""admet_skin_sensitisation"": 1.0, ""admet_sr_minus_are"": 0.0, ""admet_sr_minus_atad5"": 0.0, ""admet_sr_minus_hse"": 0.0, ""admet_sr_minus_mmp"": 0.0, ""admet_sr_minus_p53"": 0.0}"
ATP-SMI-874C2DE25FE4,Hit3,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,-8.421964,-56.37,"{""glide_ecoul"": -17.91357, ""glide_eff_state_penalty"": 0.1368, ""glide_einternal"": 8.841757, ""glide_emodel"": -80.44853, ""glide_energy"": -55.452915, ""glide_evdw"": -37.539345, ""glide_gscore"": -8.558764, ""glide_ligand_efficiency"": -0.24062754, ""glide_ligand_efficiency_ln"": -1.848808, ""glide_ligand_efficiency_sa"": -0.78710866}","{""quickprop_accpthb"": 6.7, ""quickprop_acxdn_5_sa"": 0.0129385, ""quickprop_amine"": 2.0, ""quickprop_ciqplogs"": -5.284, ""quickprop_cns"": 2.0, ""quickprop_dip_2_v"": 0.0114209, ""quickprop_dipole"": 4.116, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 0.001, ""quickprop_fisa"": 38.707, ""quickprop_fosa"": 287.255, ""quickprop_glob"": 0.8588715, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in56"": 28.0, ""quickprop_ip_ev"": 8.577, ""quickprop_jm"": 0.027156396, ""quickprop_metab"": 8.0, ""quickprop_mol_mw"": 466.625, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 4.0, ""quickprop_nonhatm"": 35.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 406.366, ""quickprop_psa"": 47.907, ""quickprop_qplogbb"": 0.468, ""quickprop_qplogherg"": -7.206, ""quickprop_qplogkhsa"": 0.941, ""quickprop_qplogkp"": -4.062, ""quickprop_qplogpc16"": 15.425, ""quickprop_qplogpo_w"": 4.837, ""quickprop_qplogpoct"": 23.747, ""quickprop_qplogpw"": 12.052, ""quickprop_qplogs"": -3.173, ""quickprop_qppcaco"": 264.631, ""quickprop_qppmdck"": 143.897, ""quickprop_qppolrz"": 51.306, ""quickprop_ringatoms"": 28.0, ""quickprop_rotor"": 9.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_sasa"": 732.328, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1483.21, ""quickprop_wpsa"": 0.0}","{""admet_ames_mutagenesis"": 0.0, ""admet_avian"": 0.0, ""admet_biodegradation"": 0.0, ""admet_carcinogenesis"": 0.0, ""admet_crustacean"": 1.0, ""admet_endpoint_sum"": 5.0, ""admet_eye_corrosion"": 0.0, ""admet_eye_irritation"": 0.0, ""admet_herg_blockers"": 1.0, ""admet_liver_injury_i_dili"": 0.0, ""admet_liver_injury_ii"": 0.0, ""admet_micronucleos"": 1.0, ""admet_nr_minus_ahr"": 0.0, ""admet_nr_minus_ar"": 0.0, ""admet_nr_minus_ar_minus_lbd"": 0.0, ""admet_nr_minus_aromatase"": 0.0, ""admet_nr_minus_er"": 0.0, ""admet_nr_minus_er_minus_lbd"": 0.0, ""admet_nr_minus_gr"": 0.0, ""admet_nr_minus_ppar_minus_gamma"": 0.0, ""admet_nr_minus_tr"": 0.0, ""admet_respiratory_disease"": 1.0, ""admet_skin_sensitisation"": 1.0, ""admet_sr_minus_are"": 0.0, ""admet_sr_minus_atad5"": 0.0, ""admet_sr_minus_hse"": 0.0, ""admet_sr_minus_mmp"": 0.0, ""admet_sr_minus_p53"": 0.0}"
ATP-SMI-91E7552C2382,Hit16,COc1cc(C[NH2+]Cc2cccc(C[NH+](C)C)c2)cc(O)c1OCc1ccccc1,-8.507686,-34.76,"{""glide_ecoul"": -22.457682, ""glide_eff_state_penalty"": 0.1121, ""glide_einternal"": 11.401802, ""glide_emodel"": -75.81064, ""glide_energy"": -57.631348, ""glide_evdw"": -35.173668, ""glide_gscore"": -8.619785, ""glide_ligand_efficiency"": -0.2835895, ""glide_ligand_efficiency_ln"": -1.9330388, ""glide_ligand_efficiency_sa"": -0.88117856}","{""quickprop_accpthb"": 5.75, ""quickprop_acxdn_5_sa"": 0.0101236, ""quickprop_amine"": 2.0, ""quickprop_ciqplogs"": -4.1, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0156023, ""quickprop_dipole"": 4.712, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": -0.062, ""quickprop_fisa"": 64.03, ""quickprop_fosa"": 352.869, ""quickprop_glob"": 0.7617261, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in56"": 18.0, ""quickprop_ip_ev"": 9.011, ""quickprop_jm"": 0.0006229969, ""quickprop_metab"": 9.0, ""quickprop_mol_mw"": 406.524, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 30.0, ""quickprop_percenthumanoralabsorption"": 92.845, ""quickprop_pisa"": 386.343, ""quickprop_psa"": 55.093, ""quickprop_qplogbb"": -0.038, ""quickprop_qplogherg"": -8.682, ""quickprop_qplogkhsa"": 0.813, ""quickprop_qplogkp"": -4.408, ""quickprop_qplogpc16"": 15.314, ""quickprop_qplogpo_w"": 4.583, ""quickprop_qplogpoct"": 21.476, ""quickprop_qplogpw"": 10.882, ""quickprop_qplogs"": -4.407, ""quickprop_qppcaco"": 152.23, ""quickprop_qppmdck"": 79.157, ""quickprop_qppolrz"": 47.423, ""quickprop_ringatoms"": 18.0, ""quickprop_rotor"": 11.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_sasa"": 803.243, ""quickprop_stars"": 1.0, ""quickprop_volume"": 1423.052, ""quickprop_wpsa"": 0.0}","{""admet_ames_mutagenesis"": 0.0, ""admet_avian"": 0.0, ""admet_biodegradation"": 1.0, ""admet_carcinogenesis"": 0.0, ""admet_crustacean"": 1.0, ""admet_endpoint_sum"": 7.0, ""admet_eye_corrosion"": 0.0, ""admet_eye_irritation"": 0.0, ""admet_herg_blockers"": 1.0, ""admet_liver_injury_i_dili"": 1.0, ""admet_liver_injury_ii"": 0.0, ""admet_micronucleos"": 1.0, ""admet_nr_minus_ahr"": 0.0, ""admet_nr_minus_ar"": 0.0, ""admet_nr_minus_ar_minus_lbd"": 0.0, ""admet_nr_minus_aromatase"": 0.0, ""admet_nr_minus_er"": 0.0, ""admet_nr_minus_er_minus_lbd"": 0.0, ""admet_nr_minus_gr"": 0.0, ""admet_nr_minus_ppar_minus_gamma"": 0.0, ""admet_nr_minus_tr"": 0.0, ""admet_respiratory_disease"": 1.0, ""admet_skin_sensitisation"": 1.0, ""admet_sr_minus_are"": 0.0, ""admet_sr_minus_atad5"": 0.0, ""admet_sr_minus_hse"": 0.0, ""admet_sr_minus_mmp"": 0.0, ""admet_sr_minus_p53"": 0.0}"
ATP-SMI-94F73967C042,Hit12,C[NH+](C)Cc1ccc(CNc2cc(C(=O)N(CC[NH3+])c3ccccc3)sc2Cl)cc1,-8.342119,-44.48,"{""glide_ecoul"": -19.825861, ""glide_eff_state_penalty"": 0.046, ""glide_einternal"": 8.016566, ""glide_emodel"": -67.33465, ""glide_energy"": -48.7017, ""glide_evdw"": -28.875837, ""glide_gscore"": -8.388119, ""glide_ligand_efficiency"": -0.27807063, ""glide_ligand_efficiency_ln"": -1.8954203, ""glide_ligand_efficiency_sa"": -0.8640301}","{""quickprop_accpthb"": 7.0, ""quickprop_acxdn_5_sa"": 0.0165629, ""quickprop_amine"": 3.0, ""quickprop_ciqplogs"": -3.162, ""quickprop_cns"": 0.0, ""quickprop_dip_2_v"": 0.0411573, ""quickprop_dipole"": 7.545, ""quickprop_donorhb"": 3.0, ""quickprop_ea_ev"": 0.678, ""quickprop_fisa"": 111.254, ""quickprop_fosa"": 273.575, ""quickprop_glob"": 0.8201986, ""quickprop_humanoralabsorption"": 2.0, ""quickprop_in56"": 17.0, ""quickprop_ip_ev"": 8.346, ""quickprop_jm"": 0.0054026092, ""quickprop_metab"": 8.0, ""quickprop_mol_mw"": 443.005, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 30.0, ""quickprop_percenthumanoralabsorption"": 65.199, ""quickprop_pisa"": 243.945, ""quickprop_psa"": 72.74, ""quickprop_qplogbb"": -0.091, ""quickprop_qplogherg"": -7.783, ""quickprop_qplogkhsa"": 0.501, ""quickprop_qplogkp"": -5.876, ""quickprop_qplogpc16"": 14.962, ""quickprop_qplogpo_w"": 3.074, ""quickprop_qplogpoct"": 23.964, ""quickprop_qplogpw"": 13.016, ""quickprop_qplogs"": -2.038, ""quickprop_qppcaco"": 13.539, ""quickprop_qppmdck"": 23.552, ""quickprop_qppolrz"": 45.114, ""quickprop_ringatoms"": 17.0, ""quickprop_rotor"": 10.0, ""quickprop_ruleofthree"": 2.0, ""quickprop_sasa"": 732.019, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1383.294, ""quickprop_wpsa"": 103.245}","{""admet_ames_mutagenesis"": 0.0, ""admet_avian"": 0.0, ""admet_biodegradation"": 0.0, ""admet_carcinogenesis"": 0.0, ""admet_crustacean"": 1.0, ""admet_endpoint_sum"": 7.0, ""admet_eye_corrosion"": 0.0, ""admet_eye_irritation"": 0.0, ""admet_herg_blockers"": 0.0, ""admet_liver_injury_i_dili"": 1.0, ""admet_liver_injury_ii"": 1.0, ""admet_micronucleos"": 1.0, ""admet_nr_minus_ahr"": 0.0, ""admet_nr_minus_ar"": 0.0, ""admet_nr_minus_ar_minus_lbd"": 0.0, ""admet_nr_minus_aromatase"": 0.0, ""admet_nr_minus_er"": 0.0, ""admet_nr_minus_er_minus_lbd"": 0.0, ""admet_nr_minus_gr"": 0.0, ""admet_nr_minus_ppar_minus_gamma"": 0.0, ""admet_nr_minus_tr"": 0.0, ""admet_respiratory_disease"": 1.0, ""admet_skin_sensitisation"": 1.0, ""admet_sr_minus_are"": 0.0, ""admet_sr_minus_atad5"": 0.0, ""admet_sr_minus_hse"": 0.0, ""admet_sr_minus_mmp"": 0.0, ""admet_sr_minus_p53"": 1.0}"
