canonical_id,historical_alias,docking_score,rank,score_source
ATP-HTVS-37164D6EE04D,58531;m_2230bbb____22404674____7466350,-5.62296516979156,105,HTVS
ATP-HTVS-B1D0FF1C8AAB,46850;m_270004bbb____11963946____7547832,-5.60971624453893,106,HTVS
ATP-HTVS-E8F6FC3C759E,73411;rxn512c____EMOL493827____EMOL523944____EMOL50155899,-5.59610293047994,107,HTVS
ATP-HTVS-BBE6E61B6745,84578;rxn503c____EMOL519605____EMOL49259969____EMOL313110234,-5.58651505166429,108,HTVS
ATP-HTVS-3ED7BF8E1128,59586;m_270004bbb____12219716____16665050,-5.58421481194661,109,HTVS
ATP-HTVS-C3FA166C1ADD,36707;m_270004bbb____8296926____21002124,-5.58366280221691,110,HTVS
ATP-HTVS-19E7C62EA548,27651;m_270004bbb____24792668____24720270,-5.5831877775816,111,HTVS
ATP-HTVS-C36315435956,60258;m_269862bba____10120112____7201114,-5.57643667589892,112,HTVS
ATP-HTVS-5E6DF5CA027C,40866;m_270004bbb____10120114____7548352,-5.56952994029835,113,HTVS
ATP-HTVS-47220BE834AE,78051;rxn502b____EMOL18624763____EMOL44466703____EMOL37358567,-5.55803664405348,114,HTVS
ATP-HTVS-3B2E01AF7BF8,38881;m_2230bbc____7912878____804490,-5.55679982869003,115,HTVS
ATP-HTVS-917EA3B617CA,53634;m_282030aaa____21896940____23157418____21938720,-5.55670999827466,116,HTVS
ATP-HTVS-FC732D287CB6,71265;rxn502b____EMOL525400____EMOL44466703____EMOL50155899,-5.55592145779039,117,HTVS
ATP-HTVS-2FDBF4F6464D,85218;rxn503b____EMOL521529____EMOL13728749____EMOL313110234,-5.5539810490699,118,HTVS
ATP-HTVS-43D1BB82511C,88481;rxn502b____EMOL5849923____EMOL30488121____EMOL24630243,-5.54449315498084,119,HTVS
ATP-HTVS-F5512CD55A37,82947;rxn503b____EMOL478035____EMOL13728749____EMOL317506007,-5.54335713777072,120,HTVS
ATP-HTVS-F8C49F655F6D,82083;rxn502b____EMOL31412043____EMOL44466703____EMOL8314610,-5.52359989451645,121,HTVS
ATP-HTVS-3634D47351B0,22754;m_44daa____12219686____6202036,-5.52014451029596,122,HTVS
ATP-HTVS-3BC1681A99C2,35363;m_270004bbb____23868358____12209754,-5.51048708846831,123,HTVS
ATP-HTVS-EFE421C91038,75778;rxn502b____EMOL530803____EMOL30488121____EMOL108753565,-5.50975727056192,124,HTVS
ATP-HTVS-57C145E4C4AF,91107;rxn502b____EMOL877306____EMOL30488121____EMOL2873214,-5.49820002806304,125,HTVS
ATP-HTVS-0CA591B42E29,85378;rxn403____EMOL2873214____EMOL24201912____EMOL31600616,-5.49807264992147,126,HTVS
ATP-HTVS-1DC16EDC7F4D,32451;m_270004bbb____8353320____13425708,-5.49655662372381,127,HTVS
ATP-HTVS-ADC6A568E437,96738;rxn502a____EMOL512495____EMOL728867____EMOL50155899,-5.4809890158961,128,HTVS
ATP-HTVS-651F2B2980F4,15906;a4____269397____430368,-5.47772488910743,129,HTVS
ATP-HTVS-A9326BC55FC3,99138;rxn514b____EMOL712348____EMOL40480322____EMOL4279023,-5.46522448944822,130,HTVS
ATP-HTVS-800B0B068CC6,45569;m_2230bbc____678300____18339498,-5.46030312381141,131,HTVS
ATP-HTVS-B847417F307C,85761;rxn503b____EMOL512495____EMOL30488121____EMOL979173,-5.45752917124397,132,HTVS
ATP-HTVS-FDB0F1EC6F74,93059;rxn512b____EMOL525124____EMOL49775718____EMOL6185419,-5.45391423146877,133,HTVS
ATP-HTVS-41202D3CA1C8,23139;m_270004bbb____8288884____7548986,-5.44286236205763,134,HTVS
ATP-HTVS-D4C1A78D47F2,58401;m_270004bbb____21537754____7547738,-5.42769533688179,135,HTVS
ATP-HTVS-B7368E70BBC8,27201;m_270004bbb____23846716____24721296,-5.42596798797349,136,HTVS
ATP-HTVS-D190FC844C9E,99170;rxn514b____EMOL483896____EMOL39928332____EMOL2732950,-5.42546207840677,137,HTVS
ATP-HTVS-553AACDE3786,19939;WXDL_15E____QS5063____LN00190257____BT0852,-5.42432199151396,138,HTVS
ATP-HTVS-6227313DC6E5,72418;rxn502b____EMOL530620____EMOL13728749____EMOL108753565,-5.41139131934922,139,HTVS
ATP-HTVS-47675EC0C4D5,67843;m_271304bca____21474278____9304626,-5.4109022547373,140,HTVS
ATP-HTVS-159CD8CCFA6D,50978;m_270004bbb____12219716____11986586,-5.41069228280643,141,HTVS
ATP-HTVS-43DEA6C9D172,31907;m_270004bbb____12219716____12296670,-5.40917104855102,142,HTVS
ATP-HTVS-4DE86EAA2D32,76034;rxn403____EMOL50155899____EMOL4867949____EMOL517880,-5.40904442602518,143,HTVS
ATP-HTVS-193F5213E1F4,63266;m_270004bbb____24792668____13441680,-5.4077521026514,144,HTVS
ATP-HTVS-A95E57B9EC2C,50113;m_282030aaa____21905842____23157418____21973156,-5.40719847311577,145,HTVS
ATP-HTVS-30920D5A25EC,68290;m_270004cbb____8294988____8366624,-5.40486676914334,146,HTVS
ATP-HTVS-795FA74A51DE,66529;m_270004bbb____12219716____13581236,-5.39740696215501,147,HTVS
ATP-HTVS-06E5BAB39855,49667;m_270004bbb____24790256____24720860,-5.39055779577526,148,HTVS
ATP-HTVS-EFBD886B8952,44611;m_270004bbb____23868334____9705990,-5.38965192191034,149,HTVS
ATP-HTVS-E124973F868C,75906;rxn502c____EMOL44385606____EMOL49259969____EMOL50155899,-5.38528221036345,150,HTVS
ATP-HTVS-4AC96F3AF657,25826;m_270004bbb____12219716____13607588,-5.37701549450929,151,HTVS
