feature,feature_group,non_missing,coverage
morgan2048_0579,morgan,18,0.0108499095840868
morgan2048_0580,morgan,18,0.0108499095840868
morgan2048_0581,morgan,18,0.0108499095840868
morgan2048_0582,morgan,18,0.0108499095840868
morgan2048_0583,morgan,18,0.0108499095840868
morgan2048_0584,morgan,18,0.0108499095840868
morgan2048_0585,morgan,18,0.0108499095840868
morgan2048_0586,morgan,18,0.0108499095840868
morgan2048_0587,morgan,18,0.0108499095840868
morgan2048_0588,morgan,18,0.0108499095840868
morgan2048_0589,morgan,18,0.0108499095840868
morgan2048_0590,morgan,18,0.0108499095840868
morgan2048_0591,morgan,18,0.0108499095840868
morgan2048_0592,morgan,18,0.0108499095840868
morgan2048_0593,morgan,18,0.0108499095840868
morgan2048_0594,morgan,18,0.0108499095840868
morgan2048_0595,morgan,18,0.0108499095840868
morgan2048_0596,morgan,18,0.0108499095840868
morgan2048_0597,morgan,18,0.0108499095840868
morgan2048_0598,morgan,18,0.0108499095840868
morgan2048_0599,morgan,18,0.0108499095840868
morgan2048_0600,morgan,18,0.0108499095840868
morgan2048_0601,morgan,18,0.0108499095840868
morgan2048_0602,morgan,18,0.0108499095840868
morgan2048_0603,morgan,18,0.0108499095840868
morgan2048_0604,morgan,18,0.0108499095840868
morgan2048_0605,morgan,18,0.0108499095840868
morgan2048_0606,morgan,18,0.0108499095840868
morgan2048_0607,morgan,18,0.0108499095840868
morgan2048_0608,morgan,18,0.0108499095840868
morgan2048_0609,morgan,18,0.0108499095840868
morgan2048_0610,morgan,18,0.0108499095840868
morgan2048_0611,morgan,18,0.0108499095840868
morgan2048_0612,morgan,18,0.0108499095840868
morgan2048_0613,morgan,18,0.0108499095840868
morgan2048_0614,morgan,18,0.0108499095840868
morgan2048_0615,morgan,18,0.0108499095840868
morgan2048_0616,morgan,18,0.0108499095840868
morgan2048_0617,morgan,18,0.0108499095840868
morgan2048_0618,morgan,18,0.0108499095840868
morgan2048_0619,morgan,18,0.0108499095840868
morgan2048_0620,morgan,18,0.0108499095840868
morgan2048_0621,morgan,18,0.0108499095840868
morgan2048_0622,morgan,18,0.0108499095840868
morgan2048_0623,morgan,18,0.0108499095840868
morgan2048_0624,morgan,18,0.0108499095840868
morgan2048_0625,morgan,18,0.0108499095840868
morgan2048_0626,morgan,18,0.0108499095840868
morgan2048_0627,morgan,18,0.0108499095840868
morgan2048_0628,morgan,18,0.0108499095840868
morgan2048_0629,morgan,18,0.0108499095840868
morgan2048_0630,morgan,18,0.0108499095840868
morgan2048_0631,morgan,18,0.0108499095840868
morgan2048_0632,morgan,18,0.0108499095840868
morgan2048_0633,morgan,18,0.0108499095840868
morgan2048_0634,morgan,18,0.0108499095840868
morgan2048_0635,morgan,18,0.0108499095840868
morgan2048_0636,morgan,18,0.0108499095840868
morgan2048_0637,morgan,18,0.0108499095840868
morgan2048_0638,morgan,18,0.0108499095840868
morgan2048_0639,morgan,18,0.0108499095840868
morgan2048_0640,morgan,18,0.0108499095840868
morgan2048_0641,morgan,18,0.0108499095840868
morgan2048_0642,morgan,18,0.0108499095840868
morgan2048_0643,morgan,18,0.0108499095840868
morgan2048_0644,morgan,18,0.0108499095840868
morgan2048_0645,morgan,18,0.0108499095840868
morgan2048_0646,morgan,18,0.0108499095840868
morgan2048_0647,morgan,18,0.0108499095840868
morgan2048_0648,morgan,18,0.0108499095840868
morgan2048_0649,morgan,18,0.0108499095840868
morgan2048_0650,morgan,18,0.0108499095840868
morgan2048_0651,morgan,18,0.0108499095840868
morgan2048_0652,morgan,18,0.0108499095840868
morgan2048_0653,morgan,18,0.0108499095840868
morgan2048_0654,morgan,18,0.0108499095840868
morgan2048_0655,morgan,18,0.0108499095840868
morgan2048_0656,morgan,18,0.0108499095840868
morgan2048_0657,morgan,18,0.0108499095840868
morgan2048_0658,morgan,18,0.0108499095840868
morgan2048_0659,morgan,18,0.0108499095840868
morgan2048_0660,morgan,18,0.0108499095840868
morgan2048_0661,morgan,18,0.0108499095840868
morgan2048_0662,morgan,18,0.0108499095840868
morgan2048_0663,morgan,18,0.0108499095840868
morgan2048_0664,morgan,18,0.0108499095840868
morgan2048_0665,morgan,18,0.0108499095840868
morgan2048_0666,morgan,18,0.0108499095840868
morgan2048_0667,morgan,18,0.0108499095840868
morgan2048_0668,morgan,18,0.0108499095840868
morgan2048_0669,morgan,18,0.0108499095840868
morgan2048_0670,morgan,18,0.0108499095840868
morgan2048_0671,morgan,18,0.0108499095840868
morgan2048_0672,morgan,18,0.0108499095840868
morgan2048_0673,morgan,18,0.0108499095840868
morgan2048_0674,morgan,18,0.0108499095840868
morgan2048_0675,morgan,18,0.0108499095840868
morgan2048_0676,morgan,18,0.0108499095840868
morgan2048_0677,morgan,18,0.0108499095840868
morgan2048_0678,morgan,18,0.0108499095840868
morgan2048_0679,morgan,18,0.0108499095840868
morgan2048_0680,morgan,18,0.0108499095840868
morgan2048_0681,morgan,18,0.0108499095840868
morgan2048_0682,morgan,18,0.0108499095840868
morgan2048_0683,morgan,18,0.0108499095840868
morgan2048_0684,morgan,18,0.0108499095840868
morgan2048_0685,morgan,18,0.0108499095840868
morgan2048_0686,morgan,18,0.0108499095840868
morgan2048_0687,morgan,18,0.0108499095840868
morgan2048_0688,morgan,18,0.0108499095840868
morgan2048_0689,morgan,18,0.0108499095840868
morgan2048_0690,morgan,18,0.0108499095840868
morgan2048_0691,morgan,18,0.0108499095840868
morgan2048_0692,morgan,18,0.0108499095840868
morgan2048_0693,morgan,18,0.0108499095840868
morgan2048_0694,morgan,18,0.0108499095840868
morgan2048_0695,morgan,18,0.0108499095840868
morgan2048_0696,morgan,18,0.0108499095840868
morgan2048_0697,morgan,18,0.0108499095840868
morgan2048_0698,morgan,18,0.0108499095840868
morgan2048_0699,morgan,18,0.0108499095840868
morgan2048_0700,morgan,18,0.0108499095840868
morgan2048_0701,morgan,18,0.0108499095840868
morgan2048_0702,morgan,18,0.0108499095840868
morgan2048_0703,morgan,18,0.0108499095840868
morgan2048_0704,morgan,18,0.0108499095840868
morgan2048_0705,morgan,18,0.0108499095840868
morgan2048_0706,morgan,18,0.0108499095840868
morgan2048_0707,morgan,18,0.0108499095840868
morgan2048_0708,morgan,18,0.0108499095840868
morgan2048_0709,morgan,18,0.0108499095840868
morgan2048_0710,morgan,18,0.0108499095840868
morgan2048_0711,morgan,18,0.0108499095840868
morgan2048_0712,morgan,18,0.0108499095840868
morgan2048_0713,morgan,18,0.0108499095840868
morgan2048_0714,morgan,18,0.0108499095840868
morgan2048_0715,morgan,18,0.0108499095840868
morgan2048_0716,morgan,18,0.0108499095840868
morgan2048_0717,morgan,18,0.0108499095840868
morgan2048_0718,morgan,18,0.0108499095840868
morgan2048_0719,morgan,18,0.0108499095840868
morgan2048_0720,morgan,18,0.0108499095840868
morgan2048_0721,morgan,18,0.0108499095840868
morgan2048_0722,morgan,18,0.0108499095840868
morgan2048_0723,morgan,18,0.0108499095840868
morgan2048_0724,morgan,18,0.0108499095840868
morgan2048_0725,morgan,18,0.0108499095840868
morgan2048_0726,morgan,18,0.0108499095840868
morgan2048_0727,morgan,18,0.0108499095840868
morgan2048_0728,morgan,18,0.0108499095840868
morgan2048_0729,morgan,18,0.0108499095840868
morgan2048_0730,morgan,18,0.0108499095840868
morgan2048_0731,morgan,18,0.0108499095840868
morgan2048_0732,morgan,18,0.0108499095840868
morgan2048_0733,morgan,18,0.0108499095840868
morgan2048_0734,morgan,18,0.0108499095840868
morgan2048_0735,morgan,18,0.0108499095840868
morgan2048_0736,morgan,18,0.0108499095840868
morgan2048_0737,morgan,18,0.0108499095840868
morgan2048_0738,morgan,18,0.0108499095840868
morgan2048_0739,morgan,18,0.0108499095840868
morgan2048_0740,morgan,18,0.0108499095840868
morgan2048_0741,morgan,18,0.0108499095840868
morgan2048_0742,morgan,18,0.0108499095840868
morgan2048_0743,morgan,18,0.0108499095840868
morgan2048_0744,morgan,18,0.0108499095840868
morgan2048_0745,morgan,18,0.0108499095840868
morgan2048_0746,morgan,18,0.0108499095840868
morgan2048_0747,morgan,18,0.0108499095840868
morgan2048_0748,morgan,18,0.0108499095840868
morgan2048_0749,morgan,18,0.0108499095840868
morgan2048_0750,morgan,18,0.0108499095840868
morgan2048_0751,morgan,18,0.0108499095840868
morgan2048_0752,morgan,18,0.0108499095840868
morgan2048_0753,morgan,18,0.0108499095840868
morgan2048_0754,morgan,18,0.0108499095840868
morgan2048_0755,morgan,18,0.0108499095840868
morgan2048_0756,morgan,18,0.0108499095840868
morgan2048_0757,morgan,18,0.0108499095840868
morgan2048_0758,morgan,18,0.0108499095840868
morgan2048_0759,morgan,18,0.0108499095840868
morgan2048_0760,morgan,18,0.0108499095840868
morgan2048_0761,morgan,18,0.0108499095840868
morgan2048_0762,morgan,18,0.0108499095840868
morgan2048_0763,morgan,18,0.0108499095840868
morgan2048_0764,morgan,18,0.0108499095840868
morgan2048_0765,morgan,18,0.0108499095840868
morgan2048_0766,morgan,18,0.0108499095840868
morgan2048_0767,morgan,18,0.0108499095840868
morgan2048_0768,morgan,18,0.0108499095840868
morgan2048_0769,morgan,18,0.0108499095840868
morgan2048_0770,morgan,18,0.0108499095840868
morgan2048_0771,morgan,18,0.0108499095840868
morgan2048_0772,morgan,18,0.0108499095840868
morgan2048_0773,morgan,18,0.0108499095840868
morgan2048_0774,morgan,18,0.0108499095840868
morgan2048_0775,morgan,18,0.0108499095840868
morgan2048_0776,morgan,18,0.0108499095840868
morgan2048_0777,morgan,18,0.0108499095840868
morgan2048_0778,morgan,18,0.0108499095840868
morgan2048_0779,morgan,18,0.0108499095840868
morgan2048_0780,morgan,18,0.0108499095840868
morgan2048_0781,morgan,18,0.0108499095840868
morgan2048_0782,morgan,18,0.0108499095840868
morgan2048_0783,morgan,18,0.0108499095840868
morgan2048_0784,morgan,18,0.0108499095840868
morgan2048_0785,morgan,18,0.0108499095840868
morgan2048_0786,morgan,18,0.0108499095840868
morgan2048_0787,morgan,18,0.0108499095840868
morgan2048_0788,morgan,18,0.0108499095840868
morgan2048_0789,morgan,18,0.0108499095840868
morgan2048_0790,morgan,18,0.0108499095840868
morgan2048_0791,morgan,18,0.0108499095840868
morgan2048_0792,morgan,18,0.0108499095840868
morgan2048_0793,morgan,18,0.0108499095840868
morgan2048_0794,morgan,18,0.0108499095840868
morgan2048_0795,morgan,18,0.0108499095840868
morgan2048_0796,morgan,18,0.0108499095840868
morgan2048_0797,morgan,18,0.0108499095840868
morgan2048_0798,morgan,18,0.0108499095840868
morgan2048_0799,morgan,18,0.0108499095840868
morgan2048_0800,morgan,18,0.0108499095840868
morgan2048_0801,morgan,18,0.0108499095840868
morgan2048_0802,morgan,18,0.0108499095840868
morgan2048_0803,morgan,18,0.0108499095840868
morgan2048_0804,morgan,18,0.0108499095840868
morgan2048_0805,morgan,18,0.0108499095840868
morgan2048_0806,morgan,18,0.0108499095840868
morgan2048_0807,morgan,18,0.0108499095840868
morgan2048_0808,morgan,18,0.0108499095840868
morgan2048_0809,morgan,18,0.0108499095840868
morgan2048_0810,morgan,18,0.0108499095840868
morgan2048_0811,morgan,18,0.0108499095840868
morgan2048_0812,morgan,18,0.0108499095840868
morgan2048_0813,morgan,18,0.0108499095840868
morgan2048_0814,morgan,18,0.0108499095840868
morgan2048_0815,morgan,18,0.0108499095840868
morgan2048_0816,morgan,18,0.0108499095840868
morgan2048_0817,morgan,18,0.0108499095840868
morgan2048_0818,morgan,18,0.0108499095840868
morgan2048_0819,morgan,18,0.0108499095840868
morgan2048_0820,morgan,18,0.0108499095840868
morgan2048_0821,morgan,18,0.0108499095840868
morgan2048_0822,morgan,18,0.0108499095840868
morgan2048_0823,morgan,18,0.0108499095840868
morgan2048_0824,morgan,18,0.0108499095840868
morgan2048_0825,morgan,18,0.0108499095840868
morgan2048_0826,morgan,18,0.0108499095840868
morgan2048_0827,morgan,18,0.0108499095840868
morgan2048_0828,morgan,18,0.0108499095840868
morgan2048_0829,morgan,18,0.0108499095840868
morgan2048_0830,morgan,18,0.0108499095840868
morgan2048_0831,morgan,18,0.0108499095840868
morgan2048_0832,morgan,18,0.0108499095840868
morgan2048_0833,morgan,18,0.0108499095840868
morgan2048_0834,morgan,18,0.0108499095840868
morgan2048_0835,morgan,18,0.0108499095840868
morgan2048_0836,morgan,18,0.0108499095840868
morgan2048_0837,morgan,18,0.0108499095840868
morgan2048_0838,morgan,18,0.0108499095840868
morgan2048_0839,morgan,18,0.0108499095840868
morgan2048_0840,morgan,18,0.0108499095840868
morgan2048_0841,morgan,18,0.0108499095840868
morgan2048_0842,morgan,18,0.0108499095840868
morgan2048_0843,morgan,18,0.0108499095840868
morgan2048_0844,morgan,18,0.0108499095840868
morgan2048_0845,morgan,18,0.0108499095840868
morgan2048_0846,morgan,18,0.0108499095840868
morgan2048_0847,morgan,18,0.0108499095840868
morgan2048_0848,morgan,18,0.0108499095840868
morgan2048_0849,morgan,18,0.0108499095840868
morgan2048_0850,morgan,18,0.0108499095840868
morgan2048_0851,morgan,18,0.0108499095840868
morgan2048_0852,morgan,18,0.0108499095840868
morgan2048_0853,morgan,18,0.0108499095840868
morgan2048_0854,morgan,18,0.0108499095840868
morgan2048_0855,morgan,18,0.0108499095840868
morgan2048_0856,morgan,18,0.0108499095840868
morgan2048_0857,morgan,18,0.0108499095840868
morgan2048_0858,morgan,18,0.0108499095840868
morgan2048_0859,morgan,18,0.0108499095840868
morgan2048_0860,morgan,18,0.0108499095840868
morgan2048_0861,morgan,18,0.0108499095840868
morgan2048_0862,morgan,18,0.0108499095840868
morgan2048_0863,morgan,18,0.0108499095840868
morgan2048_0864,morgan,18,0.0108499095840868
morgan2048_0865,morgan,18,0.0108499095840868
morgan2048_0866,morgan,18,0.0108499095840868
morgan2048_0867,morgan,18,0.0108499095840868
morgan2048_0868,morgan,18,0.0108499095840868
morgan2048_0869,morgan,18,0.0108499095840868
morgan2048_0870,morgan,18,0.0108499095840868
morgan2048_0871,morgan,18,0.0108499095840868
morgan2048_0872,morgan,18,0.0108499095840868
morgan2048_0873,morgan,18,0.0108499095840868
morgan2048_0874,morgan,18,0.0108499095840868
morgan2048_0875,morgan,18,0.0108499095840868
morgan2048_0876,morgan,18,0.0108499095840868
morgan2048_0877,morgan,18,0.0108499095840868
morgan2048_0878,morgan,18,0.0108499095840868
morgan2048_0879,morgan,18,0.0108499095840868
morgan2048_0880,morgan,18,0.0108499095840868
morgan2048_0881,morgan,18,0.0108499095840868
morgan2048_0882,morgan,18,0.0108499095840868
morgan2048_0883,morgan,18,0.0108499095840868
morgan2048_0884,morgan,18,0.0108499095840868
morgan2048_0885,morgan,18,0.0108499095840868
morgan2048_0886,morgan,18,0.0108499095840868
morgan2048_0887,morgan,18,0.0108499095840868
morgan2048_0888,morgan,18,0.0108499095840868
morgan2048_0889,morgan,18,0.0108499095840868
morgan2048_0890,morgan,18,0.0108499095840868
morgan2048_0891,morgan,18,0.0108499095840868
morgan2048_0892,morgan,18,0.0108499095840868
morgan2048_0893,morgan,18,0.0108499095840868
morgan2048_0894,morgan,18,0.0108499095840868
morgan2048_0895,morgan,18,0.0108499095840868
morgan2048_0896,morgan,18,0.0108499095840868
morgan2048_0897,morgan,18,0.0108499095840868
morgan2048_0898,morgan,18,0.0108499095840868
morgan2048_0899,morgan,18,0.0108499095840868
morgan2048_0900,morgan,18,0.0108499095840868
morgan2048_0901,morgan,18,0.0108499095840868
morgan2048_0902,morgan,18,0.0108499095840868
morgan2048_0903,morgan,18,0.0108499095840868
morgan2048_0904,morgan,18,0.0108499095840868
morgan2048_0905,morgan,18,0.0108499095840868
morgan2048_0906,morgan,18,0.0108499095840868
morgan2048_0907,morgan,18,0.0108499095840868
morgan2048_0908,morgan,18,0.0108499095840868
morgan2048_0909,morgan,18,0.0108499095840868
morgan2048_0910,morgan,18,0.0108499095840868
morgan2048_0911,morgan,18,0.0108499095840868
morgan2048_0912,morgan,18,0.0108499095840868
morgan2048_0913,morgan,18,0.0108499095840868
morgan2048_0914,morgan,18,0.0108499095840868
morgan2048_0915,morgan,18,0.0108499095840868
morgan2048_0916,morgan,18,0.0108499095840868
morgan2048_0917,morgan,18,0.0108499095840868
morgan2048_0918,morgan,18,0.0108499095840868
morgan2048_0919,morgan,18,0.0108499095840868
morgan2048_0920,morgan,18,0.0108499095840868
morgan2048_0921,morgan,18,0.0108499095840868
morgan2048_0922,morgan,18,0.0108499095840868
morgan2048_0923,morgan,18,0.0108499095840868
morgan2048_0924,morgan,18,0.0108499095840868
morgan2048_0925,morgan,18,0.0108499095840868
morgan2048_0926,morgan,18,0.0108499095840868
morgan2048_0927,morgan,18,0.0108499095840868
morgan2048_0928,morgan,18,0.0108499095840868
morgan2048_0929,morgan,18,0.0108499095840868
morgan2048_0930,morgan,18,0.0108499095840868
morgan2048_0931,morgan,18,0.0108499095840868
morgan2048_0932,morgan,18,0.0108499095840868
morgan2048_0933,morgan,18,0.0108499095840868
morgan2048_0934,morgan,18,0.0108499095840868
morgan2048_0935,morgan,18,0.0108499095840868
morgan2048_0936,morgan,18,0.0108499095840868
morgan2048_0937,morgan,18,0.0108499095840868
morgan2048_0938,morgan,18,0.0108499095840868
morgan2048_0939,morgan,18,0.0108499095840868
morgan2048_0940,morgan,18,0.0108499095840868
morgan2048_0941,morgan,18,0.0108499095840868
morgan2048_0942,morgan,18,0.0108499095840868
morgan2048_0943,morgan,18,0.0108499095840868
morgan2048_0944,morgan,18,0.0108499095840868
morgan2048_0945,morgan,18,0.0108499095840868
morgan2048_0946,morgan,18,0.0108499095840868
morgan2048_0947,morgan,18,0.0108499095840868
morgan2048_0948,morgan,18,0.0108499095840868
morgan2048_0949,morgan,18,0.0108499095840868
morgan2048_0950,morgan,18,0.0108499095840868
morgan2048_0951,morgan,18,0.0108499095840868
morgan2048_0952,morgan,18,0.0108499095840868
morgan2048_0953,morgan,18,0.0108499095840868
morgan2048_0954,morgan,18,0.0108499095840868
morgan2048_0955,morgan,18,0.0108499095840868
morgan2048_0956,morgan,18,0.0108499095840868
morgan2048_0957,morgan,18,0.0108499095840868
morgan2048_0958,morgan,18,0.0108499095840868
morgan2048_0959,morgan,18,0.0108499095840868
morgan2048_0960,morgan,18,0.0108499095840868
morgan2048_0961,morgan,18,0.0108499095840868
morgan2048_0962,morgan,18,0.0108499095840868
morgan2048_0963,morgan,18,0.0108499095840868
morgan2048_0964,morgan,18,0.0108499095840868
morgan2048_0965,morgan,18,0.0108499095840868
morgan2048_0966,morgan,18,0.0108499095840868
morgan2048_0967,morgan,18,0.0108499095840868
morgan2048_0968,morgan,18,0.0108499095840868
morgan2048_0969,morgan,18,0.0108499095840868
morgan2048_0970,morgan,18,0.0108499095840868
morgan2048_0971,morgan,18,0.0108499095840868
morgan2048_0972,morgan,18,0.0108499095840868
morgan2048_0973,morgan,18,0.0108499095840868
morgan2048_0974,morgan,18,0.0108499095840868
morgan2048_0975,morgan,18,0.0108499095840868
morgan2048_0976,morgan,18,0.0108499095840868
morgan2048_0977,morgan,18,0.0108499095840868
morgan2048_0978,morgan,18,0.0108499095840868
morgan2048_0979,morgan,18,0.0108499095840868
morgan2048_0980,morgan,18,0.0108499095840868
morgan2048_0981,morgan,18,0.0108499095840868
morgan2048_0982,morgan,18,0.0108499095840868
morgan2048_0983,morgan,18,0.0108499095840868
morgan2048_0984,morgan,18,0.0108499095840868
morgan2048_0985,morgan,18,0.0108499095840868
morgan2048_0986,morgan,18,0.0108499095840868
morgan2048_0987,morgan,18,0.0108499095840868
morgan2048_0988,morgan,18,0.0108499095840868
morgan2048_0989,morgan,18,0.0108499095840868
morgan2048_0990,morgan,18,0.0108499095840868
morgan2048_0991,morgan,18,0.0108499095840868
morgan2048_0992,morgan,18,0.0108499095840868
morgan2048_0993,morgan,18,0.0108499095840868
morgan2048_0994,morgan,18,0.0108499095840868
morgan2048_0995,morgan,18,0.0108499095840868
morgan2048_0996,morgan,18,0.0108499095840868
morgan2048_0997,morgan,18,0.0108499095840868
morgan2048_0998,morgan,18,0.0108499095840868
morgan2048_0999,morgan,18,0.0108499095840868
morgan2048_1000,morgan,18,0.0108499095840868
morgan2048_1001,morgan,18,0.0108499095840868
morgan2048_1002,morgan,18,0.0108499095840868
morgan2048_1003,morgan,18,0.0108499095840868
morgan2048_1004,morgan,18,0.0108499095840868
morgan2048_1005,morgan,18,0.0108499095840868
morgan2048_1006,morgan,18,0.0108499095840868
morgan2048_1007,morgan,18,0.0108499095840868
morgan2048_1008,morgan,18,0.0108499095840868
morgan2048_1009,morgan,18,0.0108499095840868
morgan2048_1010,morgan,18,0.0108499095840868
morgan2048_1011,morgan,18,0.0108499095840868
morgan2048_1012,morgan,18,0.0108499095840868
morgan2048_1013,morgan,18,0.0108499095840868
morgan2048_1014,morgan,18,0.0108499095840868
morgan2048_1015,morgan,18,0.0108499095840868
morgan2048_1016,morgan,18,0.0108499095840868
morgan2048_1017,morgan,18,0.0108499095840868
morgan2048_1018,morgan,18,0.0108499095840868
morgan2048_1019,morgan,18,0.0108499095840868
morgan2048_1020,morgan,18,0.0108499095840868
morgan2048_1021,morgan,18,0.0108499095840868
morgan2048_1022,morgan,18,0.0108499095840868
morgan2048_1023,morgan,18,0.0108499095840868
morgan2048_1024,morgan,18,0.0108499095840868
morgan2048_1025,morgan,18,0.0108499095840868
morgan2048_1026,morgan,18,0.0108499095840868
morgan2048_1027,morgan,18,0.0108499095840868
morgan2048_1028,morgan,18,0.0108499095840868
morgan2048_1029,morgan,18,0.0108499095840868
morgan2048_1030,morgan,18,0.0108499095840868
morgan2048_1031,morgan,18,0.0108499095840868
morgan2048_1032,morgan,18,0.0108499095840868
morgan2048_1033,morgan,18,0.0108499095840868
morgan2048_1034,morgan,18,0.0108499095840868
morgan2048_1035,morgan,18,0.0108499095840868
morgan2048_1036,morgan,18,0.0108499095840868
morgan2048_1037,morgan,18,0.0108499095840868
morgan2048_1038,morgan,18,0.0108499095840868
morgan2048_1039,morgan,18,0.0108499095840868
morgan2048_1040,morgan,18,0.0108499095840868
morgan2048_1041,morgan,18,0.0108499095840868
morgan2048_1042,morgan,18,0.0108499095840868
morgan2048_1043,morgan,18,0.0108499095840868
morgan2048_1044,morgan,18,0.0108499095840868
morgan2048_1045,morgan,18,0.0108499095840868
morgan2048_1046,morgan,18,0.0108499095840868
morgan2048_1047,morgan,18,0.0108499095840868
morgan2048_1048,morgan,18,0.0108499095840868
morgan2048_1049,morgan,18,0.0108499095840868
morgan2048_1050,morgan,18,0.0108499095840868
morgan2048_1051,morgan,18,0.0108499095840868
morgan2048_1052,morgan,18,0.0108499095840868
morgan2048_1053,morgan,18,0.0108499095840868
morgan2048_1054,morgan,18,0.0108499095840868
morgan2048_1055,morgan,18,0.0108499095840868
morgan2048_1056,morgan,18,0.0108499095840868
morgan2048_1057,morgan,18,0.0108499095840868
morgan2048_1058,morgan,18,0.0108499095840868
morgan2048_1059,morgan,18,0.0108499095840868
morgan2048_1060,morgan,18,0.0108499095840868
morgan2048_1061,morgan,18,0.0108499095840868
morgan2048_1062,morgan,18,0.0108499095840868
morgan2048_1063,morgan,18,0.0108499095840868
morgan2048_1064,morgan,18,0.0108499095840868
morgan2048_1065,morgan,18,0.0108499095840868
morgan2048_1066,morgan,18,0.0108499095840868
morgan2048_1067,morgan,18,0.0108499095840868
morgan2048_1068,morgan,18,0.0108499095840868
morgan2048_1069,morgan,18,0.0108499095840868
morgan2048_1070,morgan,18,0.0108499095840868
morgan2048_1071,morgan,18,0.0108499095840868
morgan2048_1072,morgan,18,0.0108499095840868
morgan2048_1073,morgan,18,0.0108499095840868
morgan2048_1074,morgan,18,0.0108499095840868
morgan2048_1075,morgan,18,0.0108499095840868
morgan2048_1076,morgan,18,0.0108499095840868
morgan2048_1077,morgan,18,0.0108499095840868
morgan2048_1078,morgan,18,0.0108499095840868
morgan2048_1079,morgan,18,0.0108499095840868
morgan2048_1080,morgan,18,0.0108499095840868
morgan2048_1081,morgan,18,0.0108499095840868
morgan2048_1082,morgan,18,0.0108499095840868
morgan2048_1083,morgan,18,0.0108499095840868
morgan2048_1084,morgan,18,0.0108499095840868
morgan2048_1085,morgan,18,0.0108499095840868
morgan2048_1086,morgan,18,0.0108499095840868
morgan2048_1087,morgan,18,0.0108499095840868
morgan2048_1088,morgan,18,0.0108499095840868
morgan2048_1089,morgan,18,0.0108499095840868
morgan2048_1090,morgan,18,0.0108499095840868
morgan2048_1091,morgan,18,0.0108499095840868
morgan2048_1092,morgan,18,0.0108499095840868
morgan2048_1093,morgan,18,0.0108499095840868
morgan2048_1094,morgan,18,0.0108499095840868
morgan2048_1095,morgan,18,0.0108499095840868
morgan2048_1096,morgan,18,0.0108499095840868
morgan2048_1097,morgan,18,0.0108499095840868
morgan2048_1098,morgan,18,0.0108499095840868
morgan2048_1099,morgan,18,0.0108499095840868
morgan2048_1100,morgan,18,0.0108499095840868
morgan2048_1101,morgan,18,0.0108499095840868
morgan2048_1102,morgan,18,0.0108499095840868
morgan2048_1103,morgan,18,0.0108499095840868
morgan2048_1104,morgan,18,0.0108499095840868
morgan2048_1105,morgan,18,0.0108499095840868
morgan2048_1106,morgan,18,0.0108499095840868
morgan2048_1107,morgan,18,0.0108499095840868
morgan2048_1108,morgan,18,0.0108499095840868
morgan2048_1109,morgan,18,0.0108499095840868
morgan2048_1110,morgan,18,0.0108499095840868
morgan2048_1111,morgan,18,0.0108499095840868
morgan2048_1112,morgan,18,0.0108499095840868
morgan2048_1113,morgan,18,0.0108499095840868
morgan2048_1114,morgan,18,0.0108499095840868
morgan2048_1115,morgan,18,0.0108499095840868
morgan2048_1116,morgan,18,0.0108499095840868
morgan2048_1117,morgan,18,0.0108499095840868
morgan2048_1118,morgan,18,0.0108499095840868
morgan2048_1119,morgan,18,0.0108499095840868
morgan2048_1120,morgan,18,0.0108499095840868
morgan2048_1121,morgan,18,0.0108499095840868
morgan2048_1122,morgan,18,0.0108499095840868
morgan2048_1123,morgan,18,0.0108499095840868
morgan2048_1124,morgan,18,0.0108499095840868
morgan2048_1125,morgan,18,0.0108499095840868
morgan2048_1126,morgan,18,0.0108499095840868
morgan2048_1127,morgan,18,0.0108499095840868
morgan2048_1128,morgan,18,0.0108499095840868
morgan2048_1129,morgan,18,0.0108499095840868
morgan2048_1130,morgan,18,0.0108499095840868
morgan2048_1131,morgan,18,0.0108499095840868
morgan2048_1132,morgan,18,0.0108499095840868
morgan2048_1133,morgan,18,0.0108499095840868
morgan2048_1134,morgan,18,0.0108499095840868
morgan2048_1135,morgan,18,0.0108499095840868
morgan2048_1136,morgan,18,0.0108499095840868
morgan2048_1137,morgan,18,0.0108499095840868
morgan2048_1138,morgan,18,0.0108499095840868
morgan2048_1139,morgan,18,0.0108499095840868
morgan2048_1140,morgan,18,0.0108499095840868
morgan2048_1141,morgan,18,0.0108499095840868
morgan2048_1142,morgan,18,0.0108499095840868
morgan2048_1143,morgan,18,0.0108499095840868
morgan2048_1144,morgan,18,0.0108499095840868
morgan2048_1145,morgan,18,0.0108499095840868
morgan2048_1146,morgan,18,0.0108499095840868
morgan2048_1147,morgan,18,0.0108499095840868
morgan2048_1148,morgan,18,0.0108499095840868
morgan2048_1149,morgan,18,0.0108499095840868
morgan2048_1150,morgan,18,0.0108499095840868
morgan2048_1151,morgan,18,0.0108499095840868
morgan2048_1152,morgan,18,0.0108499095840868
morgan2048_1153,morgan,18,0.0108499095840868
morgan2048_1154,morgan,18,0.0108499095840868
morgan2048_1155,morgan,18,0.0108499095840868
morgan2048_1156,morgan,18,0.0108499095840868
morgan2048_1157,morgan,18,0.0108499095840868
morgan2048_1158,morgan,18,0.0108499095840868
morgan2048_1159,morgan,18,0.0108499095840868
morgan2048_1160,morgan,18,0.0108499095840868
