feature,feature_group,non_missing,coverage
morgan1024_0041,morgan,18,0.0108499095840868
morgan1024_0042,morgan,18,0.0108499095840868
morgan1024_0043,morgan,18,0.0108499095840868
morgan1024_0044,morgan,18,0.0108499095840868
morgan1024_0045,morgan,18,0.0108499095840868
morgan1024_0046,morgan,18,0.0108499095840868
morgan1024_0047,morgan,18,0.0108499095840868
morgan1024_0048,morgan,18,0.0108499095840868
morgan1024_0049,morgan,18,0.0108499095840868
morgan1024_0050,morgan,18,0.0108499095840868
morgan1024_0051,morgan,18,0.0108499095840868
morgan1024_0052,morgan,18,0.0108499095840868
morgan1024_0053,morgan,18,0.0108499095840868
morgan1024_0054,morgan,18,0.0108499095840868
morgan1024_0055,morgan,18,0.0108499095840868
morgan1024_0056,morgan,18,0.0108499095840868
morgan1024_0057,morgan,18,0.0108499095840868
morgan1024_0058,morgan,18,0.0108499095840868
morgan1024_0059,morgan,18,0.0108499095840868
morgan1024_0060,morgan,18,0.0108499095840868
morgan1024_0061,morgan,18,0.0108499095840868
morgan1024_0062,morgan,18,0.0108499095840868
morgan1024_0063,morgan,18,0.0108499095840868
morgan1024_0064,morgan,18,0.0108499095840868
morgan1024_0065,morgan,18,0.0108499095840868
morgan1024_0066,morgan,18,0.0108499095840868
morgan1024_0067,morgan,18,0.0108499095840868
morgan1024_0068,morgan,18,0.0108499095840868
morgan1024_0069,morgan,18,0.0108499095840868
morgan1024_0070,morgan,18,0.0108499095840868
morgan1024_0071,morgan,18,0.0108499095840868
morgan1024_0072,morgan,18,0.0108499095840868
morgan1024_0073,morgan,18,0.0108499095840868
morgan1024_0074,morgan,18,0.0108499095840868
morgan1024_0075,morgan,18,0.0108499095840868
morgan1024_0076,morgan,18,0.0108499095840868
morgan1024_0077,morgan,18,0.0108499095840868
morgan1024_0078,morgan,18,0.0108499095840868
morgan1024_0079,morgan,18,0.0108499095840868
morgan1024_0080,morgan,18,0.0108499095840868
morgan1024_0081,morgan,18,0.0108499095840868
morgan1024_0082,morgan,18,0.0108499095840868
morgan1024_0083,morgan,18,0.0108499095840868
morgan1024_0084,morgan,18,0.0108499095840868
morgan1024_0085,morgan,18,0.0108499095840868
morgan1024_0086,morgan,18,0.0108499095840868
morgan1024_0087,morgan,18,0.0108499095840868
morgan1024_0088,morgan,18,0.0108499095840868
morgan1024_0089,morgan,18,0.0108499095840868
morgan1024_0090,morgan,18,0.0108499095840868
morgan1024_0091,morgan,18,0.0108499095840868
morgan1024_0092,morgan,18,0.0108499095840868
morgan1024_0093,morgan,18,0.0108499095840868
morgan1024_0094,morgan,18,0.0108499095840868
morgan1024_0095,morgan,18,0.0108499095840868
morgan1024_0096,morgan,18,0.0108499095840868
morgan1024_0097,morgan,18,0.0108499095840868
morgan1024_0098,morgan,18,0.0108499095840868
morgan1024_0099,morgan,18,0.0108499095840868
morgan1024_0100,morgan,18,0.0108499095840868
morgan1024_0101,morgan,18,0.0108499095840868
morgan1024_0102,morgan,18,0.0108499095840868
morgan1024_0103,morgan,18,0.0108499095840868
morgan1024_0104,morgan,18,0.0108499095840868
morgan1024_0105,morgan,18,0.0108499095840868
morgan1024_0106,morgan,18,0.0108499095840868
morgan1024_0107,morgan,18,0.0108499095840868
morgan1024_0108,morgan,18,0.0108499095840868
morgan1024_0109,morgan,18,0.0108499095840868
morgan1024_0110,morgan,18,0.0108499095840868
morgan1024_0111,morgan,18,0.0108499095840868
morgan1024_0112,morgan,18,0.0108499095840868
morgan1024_0113,morgan,18,0.0108499095840868
morgan1024_0114,morgan,18,0.0108499095840868
morgan1024_0115,morgan,18,0.0108499095840868
morgan1024_0116,morgan,18,0.0108499095840868
morgan1024_0117,morgan,18,0.0108499095840868
morgan1024_0118,morgan,18,0.0108499095840868
morgan1024_0119,morgan,18,0.0108499095840868
morgan1024_0120,morgan,18,0.0108499095840868
morgan1024_0121,morgan,18,0.0108499095840868
morgan1024_0122,morgan,18,0.0108499095840868
morgan1024_0123,morgan,18,0.0108499095840868
morgan1024_0124,morgan,18,0.0108499095840868
morgan1024_0125,morgan,18,0.0108499095840868
morgan1024_0126,morgan,18,0.0108499095840868
morgan1024_0127,morgan,18,0.0108499095840868
morgan1024_0128,morgan,18,0.0108499095840868
morgan1024_0129,morgan,18,0.0108499095840868
morgan1024_0130,morgan,18,0.0108499095840868
morgan1024_0131,morgan,18,0.0108499095840868
morgan1024_0132,morgan,18,0.0108499095840868
morgan1024_0133,morgan,18,0.0108499095840868
morgan1024_0134,morgan,18,0.0108499095840868
morgan1024_0135,morgan,18,0.0108499095840868
morgan1024_0136,morgan,18,0.0108499095840868
morgan1024_0137,morgan,18,0.0108499095840868
morgan1024_0138,morgan,18,0.0108499095840868
morgan1024_0139,morgan,18,0.0108499095840868
morgan1024_0140,morgan,18,0.0108499095840868
morgan1024_0141,morgan,18,0.0108499095840868
morgan1024_0142,morgan,18,0.0108499095840868
morgan1024_0143,morgan,18,0.0108499095840868
morgan1024_0144,morgan,18,0.0108499095840868
morgan1024_0145,morgan,18,0.0108499095840868
morgan1024_0146,morgan,18,0.0108499095840868
morgan1024_0147,morgan,18,0.0108499095840868
morgan1024_0148,morgan,18,0.0108499095840868
morgan1024_0149,morgan,18,0.0108499095840868
morgan1024_0150,morgan,18,0.0108499095840868
morgan1024_0151,morgan,18,0.0108499095840868
morgan1024_0152,morgan,18,0.0108499095840868
morgan1024_0153,morgan,18,0.0108499095840868
morgan1024_0154,morgan,18,0.0108499095840868
morgan1024_0155,morgan,18,0.0108499095840868
morgan1024_0156,morgan,18,0.0108499095840868
morgan1024_0157,morgan,18,0.0108499095840868
morgan1024_0158,morgan,18,0.0108499095840868
morgan1024_0159,morgan,18,0.0108499095840868
morgan1024_0160,morgan,18,0.0108499095840868
morgan1024_0161,morgan,18,0.0108499095840868
morgan1024_0162,morgan,18,0.0108499095840868
morgan1024_0163,morgan,18,0.0108499095840868
morgan1024_0164,morgan,18,0.0108499095840868
morgan1024_0165,morgan,18,0.0108499095840868
morgan1024_0166,morgan,18,0.0108499095840868
morgan1024_0167,morgan,18,0.0108499095840868
morgan1024_0168,morgan,18,0.0108499095840868
morgan1024_0169,morgan,18,0.0108499095840868
morgan1024_0170,morgan,18,0.0108499095840868
morgan1024_0171,morgan,18,0.0108499095840868
morgan1024_0172,morgan,18,0.0108499095840868
morgan1024_0173,morgan,18,0.0108499095840868
morgan1024_0174,morgan,18,0.0108499095840868
morgan1024_0175,morgan,18,0.0108499095840868
morgan1024_0176,morgan,18,0.0108499095840868
morgan1024_0177,morgan,18,0.0108499095840868
morgan1024_0178,morgan,18,0.0108499095840868
morgan1024_0179,morgan,18,0.0108499095840868
morgan1024_0180,morgan,18,0.0108499095840868
morgan1024_0181,morgan,18,0.0108499095840868
morgan1024_0182,morgan,18,0.0108499095840868
morgan1024_0183,morgan,18,0.0108499095840868
morgan1024_0184,morgan,18,0.0108499095840868
morgan1024_0185,morgan,18,0.0108499095840868
morgan1024_0186,morgan,18,0.0108499095840868
morgan1024_0187,morgan,18,0.0108499095840868
morgan1024_0188,morgan,18,0.0108499095840868
morgan1024_0189,morgan,18,0.0108499095840868
morgan1024_0190,morgan,18,0.0108499095840868
morgan1024_0191,morgan,18,0.0108499095840868
morgan1024_0192,morgan,18,0.0108499095840868
morgan1024_0193,morgan,18,0.0108499095840868
morgan1024_0194,morgan,18,0.0108499095840868
morgan1024_0195,morgan,18,0.0108499095840868
morgan1024_0196,morgan,18,0.0108499095840868
morgan1024_0197,morgan,18,0.0108499095840868
morgan1024_0198,morgan,18,0.0108499095840868
morgan1024_0199,morgan,18,0.0108499095840868
morgan1024_0200,morgan,18,0.0108499095840868
morgan1024_0201,morgan,18,0.0108499095840868
morgan1024_0202,morgan,18,0.0108499095840868
morgan1024_0203,morgan,18,0.0108499095840868
morgan1024_0204,morgan,18,0.0108499095840868
morgan1024_0205,morgan,18,0.0108499095840868
morgan1024_0206,morgan,18,0.0108499095840868
morgan1024_0207,morgan,18,0.0108499095840868
morgan1024_0208,morgan,18,0.0108499095840868
morgan1024_0209,morgan,18,0.0108499095840868
morgan1024_0210,morgan,18,0.0108499095840868
morgan1024_0211,morgan,18,0.0108499095840868
morgan1024_0212,morgan,18,0.0108499095840868
morgan1024_0213,morgan,18,0.0108499095840868
morgan1024_0214,morgan,18,0.0108499095840868
morgan1024_0215,morgan,18,0.0108499095840868
morgan1024_0216,morgan,18,0.0108499095840868
morgan1024_0217,morgan,18,0.0108499095840868
morgan1024_0218,morgan,18,0.0108499095840868
morgan1024_0219,morgan,18,0.0108499095840868
morgan1024_0220,morgan,18,0.0108499095840868
morgan1024_0221,morgan,18,0.0108499095840868
morgan1024_0222,morgan,18,0.0108499095840868
morgan1024_0223,morgan,18,0.0108499095840868
morgan1024_0224,morgan,18,0.0108499095840868
morgan1024_0225,morgan,18,0.0108499095840868
morgan1024_0226,morgan,18,0.0108499095840868
morgan1024_0227,morgan,18,0.0108499095840868
morgan1024_0228,morgan,18,0.0108499095840868
morgan1024_0229,morgan,18,0.0108499095840868
morgan1024_0230,morgan,18,0.0108499095840868
morgan1024_0231,morgan,18,0.0108499095840868
morgan1024_0232,morgan,18,0.0108499095840868
morgan1024_0233,morgan,18,0.0108499095840868
morgan1024_0234,morgan,18,0.0108499095840868
morgan1024_0235,morgan,18,0.0108499095840868
morgan1024_0236,morgan,18,0.0108499095840868
morgan1024_0237,morgan,18,0.0108499095840868
morgan1024_0238,morgan,18,0.0108499095840868
morgan1024_0239,morgan,18,0.0108499095840868
morgan1024_0240,morgan,18,0.0108499095840868
morgan1024_0241,morgan,18,0.0108499095840868
morgan1024_0242,morgan,18,0.0108499095840868
morgan1024_0243,morgan,18,0.0108499095840868
morgan1024_0244,morgan,18,0.0108499095840868
morgan1024_0245,morgan,18,0.0108499095840868
morgan1024_0246,morgan,18,0.0108499095840868
morgan1024_0247,morgan,18,0.0108499095840868
morgan1024_0248,morgan,18,0.0108499095840868
morgan1024_0249,morgan,18,0.0108499095840868
morgan1024_0250,morgan,18,0.0108499095840868
morgan1024_0251,morgan,18,0.0108499095840868
morgan1024_0252,morgan,18,0.0108499095840868
morgan1024_0253,morgan,18,0.0108499095840868
morgan1024_0254,morgan,18,0.0108499095840868
morgan1024_0255,morgan,18,0.0108499095840868
morgan1024_0256,morgan,18,0.0108499095840868
morgan1024_0257,morgan,18,0.0108499095840868
morgan1024_0258,morgan,18,0.0108499095840868
morgan1024_0259,morgan,18,0.0108499095840868
morgan1024_0260,morgan,18,0.0108499095840868
morgan1024_0261,morgan,18,0.0108499095840868
morgan1024_0262,morgan,18,0.0108499095840868
morgan1024_0263,morgan,18,0.0108499095840868
morgan1024_0264,morgan,18,0.0108499095840868
morgan1024_0265,morgan,18,0.0108499095840868
morgan1024_0266,morgan,18,0.0108499095840868
morgan1024_0267,morgan,18,0.0108499095840868
morgan1024_0268,morgan,18,0.0108499095840868
morgan1024_0269,morgan,18,0.0108499095840868
morgan1024_0270,morgan,18,0.0108499095840868
morgan1024_0271,morgan,18,0.0108499095840868
morgan1024_0272,morgan,18,0.0108499095840868
morgan1024_0273,morgan,18,0.0108499095840868
morgan1024_0274,morgan,18,0.0108499095840868
morgan1024_0275,morgan,18,0.0108499095840868
morgan1024_0276,morgan,18,0.0108499095840868
morgan1024_0277,morgan,18,0.0108499095840868
morgan1024_0278,morgan,18,0.0108499095840868
morgan1024_0279,morgan,18,0.0108499095840868
morgan1024_0280,morgan,18,0.0108499095840868
morgan1024_0281,morgan,18,0.0108499095840868
morgan1024_0282,morgan,18,0.0108499095840868
morgan1024_0283,morgan,18,0.0108499095840868
morgan1024_0284,morgan,18,0.0108499095840868
morgan1024_0285,morgan,18,0.0108499095840868
morgan1024_0286,morgan,18,0.0108499095840868
morgan1024_0287,morgan,18,0.0108499095840868
morgan1024_0288,morgan,18,0.0108499095840868
morgan1024_0289,morgan,18,0.0108499095840868
morgan1024_0290,morgan,18,0.0108499095840868
morgan1024_0291,morgan,18,0.0108499095840868
morgan1024_0292,morgan,18,0.0108499095840868
morgan1024_0293,morgan,18,0.0108499095840868
morgan1024_0294,morgan,18,0.0108499095840868
morgan1024_0295,morgan,18,0.0108499095840868
morgan1024_0296,morgan,18,0.0108499095840868
morgan1024_0297,morgan,18,0.0108499095840868
morgan1024_0298,morgan,18,0.0108499095840868
morgan1024_0299,morgan,18,0.0108499095840868
morgan1024_0300,morgan,18,0.0108499095840868
morgan1024_0301,morgan,18,0.0108499095840868
morgan1024_0302,morgan,18,0.0108499095840868
morgan1024_0303,morgan,18,0.0108499095840868
morgan1024_0304,morgan,18,0.0108499095840868
morgan1024_0305,morgan,18,0.0108499095840868
morgan1024_0306,morgan,18,0.0108499095840868
morgan1024_0307,morgan,18,0.0108499095840868
morgan1024_0308,morgan,18,0.0108499095840868
morgan1024_0309,morgan,18,0.0108499095840868
morgan1024_0310,morgan,18,0.0108499095840868
morgan1024_0311,morgan,18,0.0108499095840868
morgan1024_0312,morgan,18,0.0108499095840868
morgan1024_0313,morgan,18,0.0108499095840868
morgan1024_0314,morgan,18,0.0108499095840868
morgan1024_0315,morgan,18,0.0108499095840868
morgan1024_0316,morgan,18,0.0108499095840868
morgan1024_0317,morgan,18,0.0108499095840868
morgan1024_0318,morgan,18,0.0108499095840868
morgan1024_0319,morgan,18,0.0108499095840868
morgan1024_0320,morgan,18,0.0108499095840868
morgan1024_0321,morgan,18,0.0108499095840868
morgan1024_0322,morgan,18,0.0108499095840868
morgan1024_0323,morgan,18,0.0108499095840868
morgan1024_0324,morgan,18,0.0108499095840868
morgan1024_0325,morgan,18,0.0108499095840868
morgan1024_0326,morgan,18,0.0108499095840868
morgan1024_0327,morgan,18,0.0108499095840868
morgan1024_0328,morgan,18,0.0108499095840868
morgan1024_0329,morgan,18,0.0108499095840868
morgan1024_0330,morgan,18,0.0108499095840868
morgan1024_0331,morgan,18,0.0108499095840868
morgan1024_0332,morgan,18,0.0108499095840868
morgan1024_0333,morgan,18,0.0108499095840868
morgan1024_0334,morgan,18,0.0108499095840868
morgan1024_0335,morgan,18,0.0108499095840868
morgan1024_0336,morgan,18,0.0108499095840868
morgan1024_0337,morgan,18,0.0108499095840868
morgan1024_0338,morgan,18,0.0108499095840868
morgan1024_0339,morgan,18,0.0108499095840868
morgan1024_0340,morgan,18,0.0108499095840868
morgan1024_0341,morgan,18,0.0108499095840868
morgan1024_0342,morgan,18,0.0108499095840868
morgan1024_0343,morgan,18,0.0108499095840868
morgan1024_0344,morgan,18,0.0108499095840868
morgan1024_0345,morgan,18,0.0108499095840868
morgan1024_0346,morgan,18,0.0108499095840868
morgan1024_0347,morgan,18,0.0108499095840868
morgan1024_0348,morgan,18,0.0108499095840868
morgan1024_0349,morgan,18,0.0108499095840868
morgan1024_0350,morgan,18,0.0108499095840868
morgan1024_0351,morgan,18,0.0108499095840868
morgan1024_0352,morgan,18,0.0108499095840868
morgan1024_0353,morgan,18,0.0108499095840868
morgan1024_0354,morgan,18,0.0108499095840868
morgan1024_0355,morgan,18,0.0108499095840868
morgan1024_0356,morgan,18,0.0108499095840868
morgan1024_0357,morgan,18,0.0108499095840868
morgan1024_0358,morgan,18,0.0108499095840868
morgan1024_0359,morgan,18,0.0108499095840868
morgan1024_0360,morgan,18,0.0108499095840868
morgan1024_0361,morgan,18,0.0108499095840868
morgan1024_0362,morgan,18,0.0108499095840868
morgan1024_0363,morgan,18,0.0108499095840868
morgan1024_0364,morgan,18,0.0108499095840868
morgan1024_0365,morgan,18,0.0108499095840868
morgan1024_0366,morgan,18,0.0108499095840868
morgan1024_0367,morgan,18,0.0108499095840868
morgan1024_0368,morgan,18,0.0108499095840868
morgan1024_0369,morgan,18,0.0108499095840868
morgan1024_0370,morgan,18,0.0108499095840868
morgan1024_0371,morgan,18,0.0108499095840868
morgan1024_0372,morgan,18,0.0108499095840868
morgan1024_0373,morgan,18,0.0108499095840868
morgan1024_0374,morgan,18,0.0108499095840868
morgan1024_0375,morgan,18,0.0108499095840868
morgan1024_0376,morgan,18,0.0108499095840868
morgan1024_0377,morgan,18,0.0108499095840868
morgan1024_0378,morgan,18,0.0108499095840868
morgan1024_0379,morgan,18,0.0108499095840868
morgan1024_0380,morgan,18,0.0108499095840868
morgan1024_0381,morgan,18,0.0108499095840868
morgan1024_0382,morgan,18,0.0108499095840868
morgan1024_0383,morgan,18,0.0108499095840868
morgan1024_0384,morgan,18,0.0108499095840868
morgan1024_0385,morgan,18,0.0108499095840868
morgan1024_0386,morgan,18,0.0108499095840868
morgan1024_0387,morgan,18,0.0108499095840868
morgan1024_0388,morgan,18,0.0108499095840868
morgan1024_0389,morgan,18,0.0108499095840868
morgan1024_0390,morgan,18,0.0108499095840868
morgan1024_0391,morgan,18,0.0108499095840868
morgan1024_0392,morgan,18,0.0108499095840868
morgan1024_0393,morgan,18,0.0108499095840868
morgan1024_0394,morgan,18,0.0108499095840868
morgan1024_0395,morgan,18,0.0108499095840868
morgan1024_0396,morgan,18,0.0108499095840868
morgan1024_0397,morgan,18,0.0108499095840868
morgan1024_0398,morgan,18,0.0108499095840868
morgan1024_0399,morgan,18,0.0108499095840868
morgan1024_0400,morgan,18,0.0108499095840868
morgan1024_0401,morgan,18,0.0108499095840868
morgan1024_0402,morgan,18,0.0108499095840868
morgan1024_0403,morgan,18,0.0108499095840868
morgan1024_0404,morgan,18,0.0108499095840868
morgan1024_0405,morgan,18,0.0108499095840868
morgan1024_0406,morgan,18,0.0108499095840868
morgan1024_0407,morgan,18,0.0108499095840868
morgan1024_0408,morgan,18,0.0108499095840868
morgan1024_0409,morgan,18,0.0108499095840868
morgan1024_0410,morgan,18,0.0108499095840868
morgan1024_0411,morgan,18,0.0108499095840868
morgan1024_0412,morgan,18,0.0108499095840868
morgan1024_0413,morgan,18,0.0108499095840868
morgan1024_0414,morgan,18,0.0108499095840868
morgan1024_0415,morgan,18,0.0108499095840868
morgan1024_0416,morgan,18,0.0108499095840868
morgan1024_0417,morgan,18,0.0108499095840868
morgan1024_0418,morgan,18,0.0108499095840868
morgan1024_0419,morgan,18,0.0108499095840868
morgan1024_0420,morgan,18,0.0108499095840868
morgan1024_0421,morgan,18,0.0108499095840868
morgan1024_0422,morgan,18,0.0108499095840868
morgan1024_0423,morgan,18,0.0108499095840868
morgan1024_0424,morgan,18,0.0108499095840868
morgan1024_0425,morgan,18,0.0108499095840868
morgan1024_0426,morgan,18,0.0108499095840868
morgan1024_0427,morgan,18,0.0108499095840868
morgan1024_0428,morgan,18,0.0108499095840868
morgan1024_0429,morgan,18,0.0108499095840868
morgan1024_0430,morgan,18,0.0108499095840868
morgan1024_0431,morgan,18,0.0108499095840868
morgan1024_0432,morgan,18,0.0108499095840868
morgan1024_0433,morgan,18,0.0108499095840868
morgan1024_0434,morgan,18,0.0108499095840868
morgan1024_0435,morgan,18,0.0108499095840868
morgan1024_0436,morgan,18,0.0108499095840868
morgan1024_0437,morgan,18,0.0108499095840868
morgan1024_0438,morgan,18,0.0108499095840868
morgan1024_0439,morgan,18,0.0108499095840868
morgan1024_0440,morgan,18,0.0108499095840868
morgan1024_0441,morgan,18,0.0108499095840868
morgan1024_0442,morgan,18,0.0108499095840868
morgan1024_0443,morgan,18,0.0108499095840868
morgan1024_0444,morgan,18,0.0108499095840868
morgan1024_0445,morgan,18,0.0108499095840868
morgan1024_0446,morgan,18,0.0108499095840868
morgan1024_0447,morgan,18,0.0108499095840868
morgan1024_0448,morgan,18,0.0108499095840868
morgan1024_0449,morgan,18,0.0108499095840868
morgan1024_0450,morgan,18,0.0108499095840868
morgan1024_0451,morgan,18,0.0108499095840868
morgan1024_0452,morgan,18,0.0108499095840868
morgan1024_0453,morgan,18,0.0108499095840868
morgan1024_0454,morgan,18,0.0108499095840868
morgan1024_0455,morgan,18,0.0108499095840868
morgan1024_0456,morgan,18,0.0108499095840868
morgan1024_0457,morgan,18,0.0108499095840868
morgan1024_0458,morgan,18,0.0108499095840868
morgan1024_0459,morgan,18,0.0108499095840868
morgan1024_0460,morgan,18,0.0108499095840868
morgan1024_0461,morgan,18,0.0108499095840868
morgan1024_0462,morgan,18,0.0108499095840868
morgan1024_0463,morgan,18,0.0108499095840868
morgan1024_0464,morgan,18,0.0108499095840868
morgan1024_0465,morgan,18,0.0108499095840868
morgan1024_0466,morgan,18,0.0108499095840868
morgan1024_0467,morgan,18,0.0108499095840868
morgan1024_0468,morgan,18,0.0108499095840868
morgan1024_0469,morgan,18,0.0108499095840868
morgan1024_0470,morgan,18,0.0108499095840868
morgan1024_0471,morgan,18,0.0108499095840868
morgan1024_0472,morgan,18,0.0108499095840868
morgan1024_0473,morgan,18,0.0108499095840868
morgan1024_0474,morgan,18,0.0108499095840868
morgan1024_0475,morgan,18,0.0108499095840868
morgan1024_0476,morgan,18,0.0108499095840868
morgan1024_0477,morgan,18,0.0108499095840868
morgan1024_0478,morgan,18,0.0108499095840868
morgan1024_0479,morgan,18,0.0108499095840868
morgan1024_0480,morgan,18,0.0108499095840868
morgan1024_0481,morgan,18,0.0108499095840868
morgan1024_0482,morgan,18,0.0108499095840868
morgan1024_0483,morgan,18,0.0108499095840868
morgan1024_0484,morgan,18,0.0108499095840868
morgan1024_0485,morgan,18,0.0108499095840868
morgan1024_0486,morgan,18,0.0108499095840868
morgan1024_0487,morgan,18,0.0108499095840868
morgan1024_0488,morgan,18,0.0108499095840868
morgan1024_0489,morgan,18,0.0108499095840868
morgan1024_0490,morgan,18,0.0108499095840868
morgan1024_0491,morgan,18,0.0108499095840868
morgan1024_0492,morgan,18,0.0108499095840868
morgan1024_0493,morgan,18,0.0108499095840868
morgan1024_0494,morgan,18,0.0108499095840868
morgan1024_0495,morgan,18,0.0108499095840868
morgan1024_0496,morgan,18,0.0108499095840868
morgan1024_0497,morgan,18,0.0108499095840868
morgan1024_0498,morgan,18,0.0108499095840868
morgan1024_0499,morgan,18,0.0108499095840868
morgan1024_0500,morgan,18,0.0108499095840868
morgan1024_0501,morgan,18,0.0108499095840868
morgan1024_0502,morgan,18,0.0108499095840868
morgan1024_0503,morgan,18,0.0108499095840868
morgan1024_0504,morgan,18,0.0108499095840868
morgan1024_0505,morgan,18,0.0108499095840868
morgan1024_0506,morgan,18,0.0108499095840868
morgan1024_0507,morgan,18,0.0108499095840868
morgan1024_0508,morgan,18,0.0108499095840868
morgan1024_0509,morgan,18,0.0108499095840868
morgan1024_0510,morgan,18,0.0108499095840868
morgan1024_0511,morgan,18,0.0108499095840868
morgan1024_0512,morgan,18,0.0108499095840868
morgan1024_0513,morgan,18,0.0108499095840868
morgan1024_0514,morgan,18,0.0108499095840868
morgan1024_0515,morgan,18,0.0108499095840868
morgan1024_0516,morgan,18,0.0108499095840868
morgan1024_0517,morgan,18,0.0108499095840868
morgan1024_0518,morgan,18,0.0108499095840868
morgan1024_0519,morgan,18,0.0108499095840868
morgan1024_0520,morgan,18,0.0108499095840868
morgan1024_0521,morgan,18,0.0108499095840868
morgan1024_0522,morgan,18,0.0108499095840868
morgan1024_0523,morgan,18,0.0108499095840868
morgan1024_0524,morgan,18,0.0108499095840868
morgan1024_0525,morgan,18,0.0108499095840868
morgan1024_0526,morgan,18,0.0108499095840868
morgan1024_0527,morgan,18,0.0108499095840868
morgan1024_0528,morgan,18,0.0108499095840868
morgan1024_0529,morgan,18,0.0108499095840868
morgan1024_0530,morgan,18,0.0108499095840868
morgan1024_0531,morgan,18,0.0108499095840868
morgan1024_0532,morgan,18,0.0108499095840868
morgan1024_0533,morgan,18,0.0108499095840868
morgan1024_0534,morgan,18,0.0108499095840868
morgan1024_0535,morgan,18,0.0108499095840868
morgan1024_0536,morgan,18,0.0108499095840868
morgan1024_0537,morgan,18,0.0108499095840868
morgan1024_0538,morgan,18,0.0108499095840868
morgan1024_0539,morgan,18,0.0108499095840868
morgan1024_0540,morgan,18,0.0108499095840868
morgan1024_0541,morgan,18,0.0108499095840868
morgan1024_0542,morgan,18,0.0108499095840868
morgan1024_0543,morgan,18,0.0108499095840868
morgan1024_0544,morgan,18,0.0108499095840868
morgan1024_0545,morgan,18,0.0108499095840868
morgan1024_0546,morgan,18,0.0108499095840868
morgan1024_0547,morgan,18,0.0108499095840868
morgan1024_0548,morgan,18,0.0108499095840868
morgan1024_0549,morgan,18,0.0108499095840868
morgan1024_0550,morgan,18,0.0108499095840868
morgan1024_0551,morgan,18,0.0108499095840868
morgan1024_0552,morgan,18,0.0108499095840868
morgan1024_0553,morgan,18,0.0108499095840868
morgan1024_0554,morgan,18,0.0108499095840868
morgan1024_0555,morgan,18,0.0108499095840868
morgan1024_0556,morgan,18,0.0108499095840868
morgan1024_0557,morgan,18,0.0108499095840868
morgan1024_0558,morgan,18,0.0108499095840868
morgan1024_0559,morgan,18,0.0108499095840868
morgan1024_0560,morgan,18,0.0108499095840868
morgan1024_0561,morgan,18,0.0108499095840868
morgan1024_0562,morgan,18,0.0108499095840868
morgan1024_0563,morgan,18,0.0108499095840868
morgan1024_0564,morgan,18,0.0108499095840868
morgan1024_0565,morgan,18,0.0108499095840868
morgan1024_0566,morgan,18,0.0108499095840868
morgan1024_0567,morgan,18,0.0108499095840868
morgan1024_0568,morgan,18,0.0108499095840868
morgan1024_0569,morgan,18,0.0108499095840868
morgan1024_0570,morgan,18,0.0108499095840868
morgan1024_0571,morgan,18,0.0108499095840868
morgan1024_0572,morgan,18,0.0108499095840868
morgan1024_0573,morgan,18,0.0108499095840868
morgan1024_0574,morgan,18,0.0108499095840868
morgan1024_0575,morgan,18,0.0108499095840868
morgan1024_0576,morgan,18,0.0108499095840868
morgan1024_0577,morgan,18,0.0108499095840868
morgan1024_0578,morgan,18,0.0108499095840868
morgan1024_0579,morgan,18,0.0108499095840868
morgan1024_0580,morgan,18,0.0108499095840868
