feature,feature_group,non_missing,coverage
morgan_0334,morgan,18,0.0108499095840868
morgan_0335,morgan,18,0.0108499095840868
morgan_0336,morgan,18,0.0108499095840868
morgan_0337,morgan,18,0.0108499095840868
morgan_0338,morgan,18,0.0108499095840868
morgan_0339,morgan,18,0.0108499095840868
morgan_0340,morgan,18,0.0108499095840868
morgan_0341,morgan,18,0.0108499095840868
morgan_0342,morgan,18,0.0108499095840868
morgan_0343,morgan,18,0.0108499095840868
morgan_0344,morgan,18,0.0108499095840868
morgan_0345,morgan,18,0.0108499095840868
morgan_0346,morgan,18,0.0108499095840868
morgan_0347,morgan,18,0.0108499095840868
morgan_0348,morgan,18,0.0108499095840868
morgan_0349,morgan,18,0.0108499095840868
morgan_0350,morgan,18,0.0108499095840868
morgan_0351,morgan,18,0.0108499095840868
morgan_0352,morgan,18,0.0108499095840868
morgan_0353,morgan,18,0.0108499095840868
morgan_0354,morgan,18,0.0108499095840868
morgan_0355,morgan,18,0.0108499095840868
morgan_0356,morgan,18,0.0108499095840868
morgan_0357,morgan,18,0.0108499095840868
morgan_0358,morgan,18,0.0108499095840868
morgan_0359,morgan,18,0.0108499095840868
morgan_0360,morgan,18,0.0108499095840868
morgan_0361,morgan,18,0.0108499095840868
morgan_0362,morgan,18,0.0108499095840868
morgan_0363,morgan,18,0.0108499095840868
morgan_0364,morgan,18,0.0108499095840868
morgan_0365,morgan,18,0.0108499095840868
morgan_0366,morgan,18,0.0108499095840868
morgan_0367,morgan,18,0.0108499095840868
morgan_0368,morgan,18,0.0108499095840868
morgan_0369,morgan,18,0.0108499095840868
morgan_0370,morgan,18,0.0108499095840868
morgan_0371,morgan,18,0.0108499095840868
morgan_0372,morgan,18,0.0108499095840868
morgan_0373,morgan,18,0.0108499095840868
morgan_0374,morgan,18,0.0108499095840868
morgan_0375,morgan,18,0.0108499095840868
morgan_0376,morgan,18,0.0108499095840868
morgan_0377,morgan,18,0.0108499095840868
morgan_0378,morgan,18,0.0108499095840868
morgan_0379,morgan,18,0.0108499095840868
morgan_0380,morgan,18,0.0108499095840868
morgan_0381,morgan,18,0.0108499095840868
morgan_0382,morgan,18,0.0108499095840868
morgan_0383,morgan,18,0.0108499095840868
morgan_0384,morgan,18,0.0108499095840868
morgan_0385,morgan,18,0.0108499095840868
morgan_0386,morgan,18,0.0108499095840868
morgan_0387,morgan,18,0.0108499095840868
morgan_0388,morgan,18,0.0108499095840868
morgan_0389,morgan,18,0.0108499095840868
morgan_0390,morgan,18,0.0108499095840868
morgan_0391,morgan,18,0.0108499095840868
morgan_0392,morgan,18,0.0108499095840868
morgan_0393,morgan,18,0.0108499095840868
morgan_0394,morgan,18,0.0108499095840868
morgan_0395,morgan,18,0.0108499095840868
morgan_0396,morgan,18,0.0108499095840868
morgan_0397,morgan,18,0.0108499095840868
morgan_0398,morgan,18,0.0108499095840868
morgan_0399,morgan,18,0.0108499095840868
morgan_0400,morgan,18,0.0108499095840868
morgan_0401,morgan,18,0.0108499095840868
morgan_0402,morgan,18,0.0108499095840868
morgan_0403,morgan,18,0.0108499095840868
morgan_0404,morgan,18,0.0108499095840868
morgan_0405,morgan,18,0.0108499095840868
morgan_0406,morgan,18,0.0108499095840868
morgan_0407,morgan,18,0.0108499095840868
morgan_0408,morgan,18,0.0108499095840868
morgan_0409,morgan,18,0.0108499095840868
morgan_0410,morgan,18,0.0108499095840868
morgan_0411,morgan,18,0.0108499095840868
morgan_0412,morgan,18,0.0108499095840868
morgan_0413,morgan,18,0.0108499095840868
morgan_0414,morgan,18,0.0108499095840868
morgan_0415,morgan,18,0.0108499095840868
morgan_0416,morgan,18,0.0108499095840868
morgan_0417,morgan,18,0.0108499095840868
morgan_0418,morgan,18,0.0108499095840868
morgan_0419,morgan,18,0.0108499095840868
morgan_0420,morgan,18,0.0108499095840868
morgan_0421,morgan,18,0.0108499095840868
morgan_0422,morgan,18,0.0108499095840868
morgan_0423,morgan,18,0.0108499095840868
morgan_0424,morgan,18,0.0108499095840868
morgan_0425,morgan,18,0.0108499095840868
morgan_0426,morgan,18,0.0108499095840868
morgan_0427,morgan,18,0.0108499095840868
morgan_0428,morgan,18,0.0108499095840868
morgan_0429,morgan,18,0.0108499095840868
morgan_0430,morgan,18,0.0108499095840868
morgan_0431,morgan,18,0.0108499095840868
morgan_0432,morgan,18,0.0108499095840868
morgan_0433,morgan,18,0.0108499095840868
morgan_0434,morgan,18,0.0108499095840868
morgan_0435,morgan,18,0.0108499095840868
morgan_0436,morgan,18,0.0108499095840868
morgan_0437,morgan,18,0.0108499095840868
morgan_0438,morgan,18,0.0108499095840868
morgan_0439,morgan,18,0.0108499095840868
morgan_0440,morgan,18,0.0108499095840868
morgan_0441,morgan,18,0.0108499095840868
morgan_0442,morgan,18,0.0108499095840868
morgan_0443,morgan,18,0.0108499095840868
morgan_0444,morgan,18,0.0108499095840868
morgan_0445,morgan,18,0.0108499095840868
morgan_0446,morgan,18,0.0108499095840868
morgan_0447,morgan,18,0.0108499095840868
morgan_0448,morgan,18,0.0108499095840868
morgan_0449,morgan,18,0.0108499095840868
morgan_0450,morgan,18,0.0108499095840868
morgan_0451,morgan,18,0.0108499095840868
morgan_0452,morgan,18,0.0108499095840868
morgan_0453,morgan,18,0.0108499095840868
morgan_0454,morgan,18,0.0108499095840868
morgan_0455,morgan,18,0.0108499095840868
morgan_0456,morgan,18,0.0108499095840868
morgan_0457,morgan,18,0.0108499095840868
morgan_0458,morgan,18,0.0108499095840868
morgan_0459,morgan,18,0.0108499095840868
morgan_0460,morgan,18,0.0108499095840868
morgan_0461,morgan,18,0.0108499095840868
morgan_0462,morgan,18,0.0108499095840868
morgan_0463,morgan,18,0.0108499095840868
morgan_0464,morgan,18,0.0108499095840868
morgan_0465,morgan,18,0.0108499095840868
morgan_0466,morgan,18,0.0108499095840868
morgan_0467,morgan,18,0.0108499095840868
morgan_0468,morgan,18,0.0108499095840868
morgan_0469,morgan,18,0.0108499095840868
morgan_0470,morgan,18,0.0108499095840868
morgan_0471,morgan,18,0.0108499095840868
morgan_0472,morgan,18,0.0108499095840868
morgan_0473,morgan,18,0.0108499095840868
morgan_0474,morgan,18,0.0108499095840868
morgan_0475,morgan,18,0.0108499095840868
morgan_0476,morgan,18,0.0108499095840868
morgan_0477,morgan,18,0.0108499095840868
morgan_0478,morgan,18,0.0108499095840868
morgan_0479,morgan,18,0.0108499095840868
morgan_0480,morgan,18,0.0108499095840868
morgan_0481,morgan,18,0.0108499095840868
morgan_0482,morgan,18,0.0108499095840868
morgan_0483,morgan,18,0.0108499095840868
morgan_0484,morgan,18,0.0108499095840868
morgan_0485,morgan,18,0.0108499095840868
morgan_0486,morgan,18,0.0108499095840868
morgan_0487,morgan,18,0.0108499095840868
morgan_0488,morgan,18,0.0108499095840868
morgan_0489,morgan,18,0.0108499095840868
morgan_0490,morgan,18,0.0108499095840868
morgan_0491,morgan,18,0.0108499095840868
morgan_0492,morgan,18,0.0108499095840868
morgan_0493,morgan,18,0.0108499095840868
morgan_0494,morgan,18,0.0108499095840868
morgan_0495,morgan,18,0.0108499095840868
morgan_0496,morgan,18,0.0108499095840868
morgan_0497,morgan,18,0.0108499095840868
morgan_0498,morgan,18,0.0108499095840868
morgan_0499,morgan,18,0.0108499095840868
morgan_0500,morgan,18,0.0108499095840868
morgan_0501,morgan,18,0.0108499095840868
morgan_0502,morgan,18,0.0108499095840868
morgan_0503,morgan,18,0.0108499095840868
morgan_0504,morgan,18,0.0108499095840868
morgan_0505,morgan,18,0.0108499095840868
morgan_0506,morgan,18,0.0108499095840868
morgan_0507,morgan,18,0.0108499095840868
morgan_0508,morgan,18,0.0108499095840868
morgan_0509,morgan,18,0.0108499095840868
morgan_0510,morgan,18,0.0108499095840868
morgan_0511,morgan,18,0.0108499095840868
morgan_0512,morgan,18,0.0108499095840868
morgan_0513,morgan,18,0.0108499095840868
morgan_0514,morgan,18,0.0108499095840868
morgan_0515,morgan,18,0.0108499095840868
morgan_0516,morgan,18,0.0108499095840868
morgan_0517,morgan,18,0.0108499095840868
morgan_0518,morgan,18,0.0108499095840868
morgan_0519,morgan,18,0.0108499095840868
morgan_0520,morgan,18,0.0108499095840868
morgan_0521,morgan,18,0.0108499095840868
morgan_0522,morgan,18,0.0108499095840868
morgan_0523,morgan,18,0.0108499095840868
morgan_0524,morgan,18,0.0108499095840868
morgan_0525,morgan,18,0.0108499095840868
morgan_0526,morgan,18,0.0108499095840868
